trade_date,ts_code,name,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20180108,512880.SH,,411011.0,0.0,420823.0,0.0,9812.0,0.0,0.0,411011.0
20180109,512880.SH,,2758000.0,0.0,2950311.0,0.0,603322.0,0.0,0.0,2758000.0
20180110,512880.SH,,6920020.0,0.0,4266249.0,0.0,104229.0,0.0,0.0,6920020.0
20180111,512880.SH,,1235624.0,0.0,682978.0,0.0,6367374.0,0.0,0.0,1235624.0
20180112,512880.SH,,4907957.0,0.0,4119672.0,0.0,447339.0,0.0,0.0,4907957.0
20180115,512880.SH,,2245981.0,0.0,7390678.0,0.0,10052654.0,0.0,0.0,2245981.0
20180116,512880.SH,,2680152.0,0.0,2661992.0,0.0,2227821.0,0.0,0.0,2680152.0
20180117,512880.SH,,5090099.0,0.0,3168758.0,0.0,758811.0,0.0,0.0,5090099.0
20180118,512880.SH,,4865530.0,0.0,1373696.0,0.0,1598265.0,0.0,0.0,4865530.0
20180119,512880.SH,,6707566.0,0.0,3456989.0,0.0,1614953.0,0.0,0.0,6707566.0
20180122,512880.SH,,11320723.0,0.0,6173290.0,0.0,1560133.0,0.0,0.0,11320723.0
20180123,512880.SH,,8049231.0,0.0,1810720.0,0.0,5082212.0,0.0,0.0,8049231.0
20180124,512880.SH,,8347758.0,0.0,3334979.0,0.0,3036452.0,0.0,0.0,8347758.0
20180125,512880.SH,,9084080.0,0.0,2690906.0,0.0,1954584.0,0.0,0.0,9084080.0
20180126,512880.SH,,9898021.0,0.0,2186832.0,0.0,1372891.0,0.0,0.0,9898021.0
20180129,512880.SH,,10186274.0,0.0,1743010.0,0.0,1454757.0,0.0,0.0,10186274.0
20180130,512880.SH,,9275749.0,0.0,1657790.0,0.0,2568315.0,0.0,0.0,9275749.0
20180131,512880.SH,,11662417.0,0.0,3899949.0,0.0,1513281.0,0.0,0.0,11662417.0
20180201,512880.SH,,10484709.0,0.0,1783708.0,0.0,2961416.0,0.0,0.0,10484709.0
20180202,512880.SH,,9371809.0,0.0,1152387.0,0.0,2202849.0,0.0,0.0,9371809.0
20180205,512880.SH,,9982181.0,0.0,1994051.0,0.0,1383679.0,0.0,0.0,9982181.0
20180206,512880.SH,,10196597.0,0.0,1980137.0,0.0,1765721.0,0.0,0.0,10196597.0
20180207,512880.SH,,12300767.0,0.0,2727959.0,0.0,623789.0,0.0,0.0,12300767.0
20180208,512880.SH,,14644096.0,0.0,3530297.0,0.0,1186968.0,0.0,0.0,14644096.0
20180209,512880.SH,,16468907.0,0.0,4156477.0,0.0,2331666.0,0.0,0.0,16468907.0
20180212,512880.SH,,17309521.0,0.0,2394067.0,0.0,1553453.0,0.0,0.0,17309521.0
20180213,512880.SH,,20068892.0,0.0,5293934.0,0.0,2534563.0,0.0,0.0,20068892.0
20180214,512880.SH,,18173960.0,0.0,976990.0,0.0,2871922.0,0.0,0.0,18173960.0
20180222,512880.SH,,16538829.0,0.0,6127329.0,0.0,7762460.0,0.0,0.0,16538829.0
20180223,512880.SH,,16782784.0,0.0,3133875.0,0.0,2889920.0,0.0,0.0,16782784.0
20180226,512880.SH,,16269508.0,0.0,2710606.0,0.0,3223882.0,0.0,0.0,16269508.0
20180227,512880.SH,,17363272.0,0.0,3245148.0,0.0,2151384.0,0.0,0.0,17363272.0
20180228,512880.SH,,17004256.0,0.0,3259099.0,0.0,3618115.0,0.0,0.0,17004256.0
20180301,512880.SH,,18122102.0,0.0,3117502.0,0.0,1999656.0,0.0,0.0,18122102.0
20180302,512880.SH,,19368023.0,0.0,3787471.0,0.0,2541550.0,0.0,0.0,19368023.0
20180305,512880.SH,,21332336.0,0.0,3368554.0,0.0,1404241.0,0.0,0.0,21332336.0
20180306,512880.SH,,16079076.0,0.0,4347139.0,0.0,9600399.0,0.0,0.0,16079076.0
20180307,512880.SH,,18532937.0,0.0,3973290.0,0.0,1519429.0,0.0,0.0,18532937.0
20180308,512880.SH,,19865956.0,0.0,3484010.0,0.0,2150991.0,0.0,0.0,19865956.0
20180309,512880.SH,,21043847.0,0.0,6437672.0,0.0,5259781.0,0.0,0.0,21043847.0
20180312,512880.SH,,23210109.0,0.0,5780779.0,0.0,3614517.0,0.0,0.0,23210109.0
20180313,512880.SH,,26682674.0,0.0,6153443.0,0.0,2680878.0,0.0,0.0,26682674.0
20180314,512880.SH,,29567923.0,0.0,5366099.0,0.0,2480850.0,0.0,0.0,29567923.0
20180315,512880.SH,,34585236.0,0.0,7040774.0,0.0,2023461.0,0.0,0.0,34585236.0
20180316,512880.SH,,35129336.0,0.0,5436454.0,0.0,4892354.0,0.0,0.0,35129336.0
20180319,512880.SH,,32149607.0,0.0,3605824.0,0.0,6585553.0,0.0,0.0,32149607.0
20180320,512880.SH,,32970313.0,0.0,8455980.0,0.0,7635274.0,0.0,0.0,32970313.0
20180321,512880.SH,,35508257.0,0.0,10318386.0,0.0,7780442.0,0.0,0.0,35508257.0
20180322,512880.SH,,35687633.0,0.0,6692488.0,0.0,6513112.0,0.0,0.0,35687633.0
20180323,512880.SH,,39279958.0,0.0,11589282.0,0.0,7996957.0,0.0,0.0,39279958.0
20180326,512880.SH,,36511833.0,0.0,3515174.0,0.0,6283299.0,0.0,0.0,36511833.0
20180327,512880.SH,,36037047.0,0.0,4090541.0,0.0,4565327.0,0.0,0.0,36037047.0
20180328,512880.SH,,35208168.0,0.0,1635758.0,0.0,1772296.0,0.0,0.0,35208168.0
20180329,512880.SH,,36650998.0,0.0,5151931.0,0.0,3709101.0,0.0,0.0,36650998.0
20180330,512880.SH,,36427137.0,0.0,2754846.0,0.0,2978707.0,0.0,0.0,36427137.0
20180402,512880.SH,,36594197.0,0.0,3623604.0,0.0,3456544.0,0.0,0.0,36594197.0
20180403,512880.SH,,36867143.0,0.0,3459739.0,0.0,3186793.0,0.0,0.0,36867143.0
20180404,512880.SH,,35188146.0,0.0,3504741.0,0.0,5183738.0,0.0,0.0,35188146.0
20180409,512880.SH,,36328497.0,0.0,3046219.0,0.0,1905868.0,0.0,0.0,36328497.0
20180410,512880.SH,,38488830.0,0.0,5943506.0,0.0,3783173.0,0.0,0.0,38488830.0
20180411,512880.SH,,36250555.0,0.0,4798826.0,0.0,7037101.0,0.0,0.0,36250555.0
20180412,512880.SH,,37827177.0,0.0,4049209.0,0.0,2472587.0,0.0,0.0,37827177.0
20180413,512880.SH,,39528163.0,0.0,4067769.0,0.0,2366783.0,0.0,0.0,39528163.0
20180416,512880.SH,,41361794.0,0.0,6083571.0,0.0,4249940.0,0.0,0.0,41361794.0
20180417,512880.SH,,42628400.0,0.0,4429264.0,0.0,3162658.0,0.0,0.0,42628400.0
20180418,512880.SH,,41007659.0,0.0,3963548.0,0.0,5584289.0,0.0,0.0,41007659.0
20180419,512880.SH,,40693926.0,0.0,4801036.0,0.0,5114769.0,0.0,0.0,40693926.0
20180420,512880.SH,,45850174.0,0.0,11812943.0,0.0,6674615.0,0.0,0.0,45850174.0
20180423,512880.SH,,44975429.0,0.0,1892124.0,0.0,2766869.0,0.0,0.0,44975429.0
20180424,512880.SH,,37228418.0,0.0,3242520.0,0.0,10989531.0,0.0,0.0,37228418.0
20180425,512880.SH,,36256448.0,0.0,1342863.0,0.0,2314833.0,0.0,0.0,36256448.0
20180426,512880.SH,,39711891.0,0.0,6497543.0,0.0,3042100.0,0.0,0.0,39711891.0
20180427,512880.SH,,36011072.0,0.0,1045808.0,0.0,4746627.0,0.0,0.0,36011072.0
20180502,512880.SH,,39748861.0,0.0,5146428.0,0.0,1408639.0,0.0,0.0,39748861.0
20180503,512880.SH,,43084312.0,0.0,7900602.0,0.0,4565151.0,0.0,0.0,43084312.0
20180504,512880.SH,,44682207.0,0.0,4965840.0,0.0,3367945.0,0.0,0.0,44682207.0
20180507,512880.SH,,43833940.0,0.0,7307751.0,0.0,8156018.0,0.0,0.0,43833940.0
20180508,512880.SH,,39662697.0,0.0,4407316.0,0.0,8578559.0,0.0,0.0,39662697.0
20180509,512880.SH,,40077559.0,0.0,5016396.0,0.0,4601534.0,0.0,0.0,40077559.0
20180510,512880.SH,,41659482.0,0.0,4412747.0,0.0,2830824.0,0.0,0.0,41659482.0
20180511,512880.SH,,42420039.0,0.0,4549366.0,0.0,3788809.0,0.0,0.0,42420039.0
20180514,512880.SH,,41150456.0,0.0,2731811.0,0.0,4001394.0,0.0,0.0,41150456.0
20180515,512880.SH,,41353178.0,0.0,3949451.0,0.0,3746729.0,0.0,0.0,41353178.0
20180516,512880.SH,,40581341.0,0.0,3951082.0,0.0,4722919.0,0.0,0.0,40581341.0
20180517,512880.SH,,45567539.0,0.0,7439181.0,0.0,2452983.0,0.0,0.0,45567539.0
20180518,512880.SH,,41898773.0,0.0,2688367.0,0.0,6357133.0,0.0,0.0,41898773.0
20180521,512880.SH,,42530278.0,0.0,5325971.0,0.0,4694466.0,0.0,0.0,42530278.0
20180522,512880.SH,,44006569.0,0.0,7350316.0,0.0,5874025.0,0.0,0.0,44006569.0
20180523,512880.SH,,49913035.0,0.0,8907271.0,0.0,3000805.0,0.0,0.0,49913035.0
20180524,512880.SH,,49166113.0,0.0,5483782.0,0.0,6230704.0,0.0,0.0,49166113.0
20180525,512880.SH,,49800835.0,0.0,5834151.0,0.0,5199429.0,0.0,0.0,49800835.0
20180528,512880.SH,,49440139.0,0.0,4672384.0,0.0,5033080.0,0.0,0.0,49440139.0
20180529,512880.SH,,52679104.0,0.0,6436882.0,0.0,3197917.0,0.0,0.0,52679104.0
20180530,512880.SH,,59979136.0,0.0,14782970.0,0.0,7482938.0,0.0,0.0,59979136.0
20180531,512880.SH,,55314047.0,0.0,7054484.0,0.0,11719573.0,0.0,0.0,55314047.0
20180601,512880.SH,,54607862.0,0.0,3998132.0,0.0,4704317.0,0.0,0.0,54607862.0
20180604,512880.SH,,54323218.0,0.0,2708828.0,0.0,2993472.0,0.0,0.0,54323218.0
20180605,512880.SH,,57261716.0,0.0,6181181.0,0.0,3242683.0,0.0,0.0,57261716.0
20180606,512880.SH,,58948955.0,0.0,4414438.0,0.0,2727199.0,0.0,0.0,58948955.0
20180607,512880.SH,,59360386.0,0.0,6234648.0,0.0,5823217.0,0.0,0.0,59360386.0
20180608,512880.SH,,59741176.0,0.0,10196723.0,0.0,9815933.0,0.0,0.0,59741176.0
20180611,512880.SH,,58481045.0,0.0,1758561.0,0.0,3018692.0,0.0,0.0,58481045.0
20180612,512880.SH,,60143175.0,0.0,3653860.0,0.0,1991730.0,0.0,0.0,60143175.0
20180613,512880.SH,,61108054.0,0.0,4112888.0,0.0,3148009.0,0.0,0.0,61108054.0
20180614,512880.SH,,59505697.0,0.0,3138814.0,0.0,4741171.0,0.0,0.0,59505697.0
20180615,512880.SH,,61300811.0,0.0,6433397.0,0.0,4638283.0,0.0,0.0,61300811.0
20180619,512880.SH,,64618266.0,0.0,13148381.0,0.0,9830926.0,0.0,0.0,64618266.0
20180620,512880.SH,,64543255.0,0.0,4216349.0,0.0,4291360.0,0.0,0.0,64543255.0
20180621,512880.SH,,66240140.0,0.0,6972054.0,0.0,5275169.0,0.0,0.0,66240140.0
20180622,512880.SH,,64295731.0,0.0,2038122.0,0.0,3982531.0,0.0,0.0,64295731.0
20180625,512880.SH,,63537582.0,0.0,1489375.0,0.0,2247524.0,0.0,0.0,63537582.0
20180626,512880.SH,,62692889.0,0.0,2703357.0,0.0,3548050.0,0.0,0.0,62692889.0
20180627,512880.SH,,63405579.0,0.0,4048742.0,0.0,3336052.0,0.0,0.0,63405579.0
20180628,512880.SH,,62252053.0,0.0,4382565.0,0.0,5536091.0,0.0,0.0,62252053.0
20180629,512880.SH,,59625494.0,0.0,4191256.0,0.0,6817815.0,0.0,0.0,59625494.0
20180702,512880.SH,,62083242.0,0.0,6149495.0,0.0,3691747.0,0.0,0.0,62083242.0
20180703,512880.SH,,59788311.0,0.0,3866208.0,0.0,6161139.0,0.0,0.0,59788311.0
20180704,512880.SH,,59696287.0,0.0,3357022.0,0.0,3449046.0,0.0,0.0,59696287.0
20180705,512880.SH,,60620431.0,0.0,4099356.0,0.0,3175212.0,0.0,0.0,60620431.0
20180706,512880.SH,,59099788.0,0.0,4569646.0,0.0,6090289.0,0.0,0.0,59099788.0
20180709,512880.SH,,61882611.0,0.0,5836717.0,0.0,3053894.0,0.0,0.0,61882611.0
20180710,512880.SH,,62458453.0,0.0,3523719.0,0.0,2947877.0,0.0,0.0,62458453.0
20180711,512880.SH,,66240669.0,0.0,10224711.0,0.0,6442495.0,0.0,0.0,66240669.0
20180712,512880.SH,,64528252.0,0.0,4974992.0,0.0,6687409.0,0.0,0.0,64528252.0
20180713,512880.SH,,58490312.0,0.0,2933669.0,0.0,8971609.0,0.0,0.0,58490312.0
20180716,512880.SH,,60875551.0,0.0,6119255.0,0.0,3734016.0,0.0,0.0,60875551.0
20180717,512880.SH,,60406880.0,0.0,5545693.0,0.0,6014364.0,0.0,0.0,60406880.0
20180718,512880.SH,,58525283.0,0.0,3229263.0,0.0,5110860.0,0.0,0.0,58525283.0
20180719,512880.SH,,57850142.0,0.0,3924612.0,0.0,4599753.0,0.0,0.0,57850142.0
20180720,512880.SH,,56223746.0,0.0,4008467.0,0.0,5634863.0,0.0,0.0,56223746.0
20180723,512880.SH,,61728478.0,0.0,11513718.0,0.0,6008986.0,0.0,0.0,61728478.0
20180724,512880.SH,,55589269.0,0.0,8759264.0,0.0,14898473.0,0.0,0.0,55589269.0
20180725,512880.SH,,67646904.0,0.0,15363335.0,0.0,3305700.0,0.0,0.0,67646904.0
20180726,512880.SH,,68275418.0,0.0,5519039.0,0.0,4890525.0,0.0,0.0,68275418.0
20180727,512880.SH,,66782078.0,0.0,2827120.0,0.0,4320460.0,0.0,0.0,66782078.0
20180730,512880.SH,,69230365.0,0.0,7448488.0,0.0,5000201.0,0.0,0.0,69230365.0
20180731,512880.SH,,67397554.0,0.0,2874372.0,0.0,4707183.0,0.0,0.0,67397554.0
20180801,512880.SH,,68928633.0,0.0,6338236.0,0.0,4807157.0,0.0,0.0,68928633.0
20180802,512880.SH,,73934351.0,0.0,9777555.0,0.0,4771837.0,0.0,0.0,73934351.0
20180803,512880.SH,,74126573.0,0.0,3317801.0,0.0,3125579.0,0.0,0.0,74126573.0
20180806,512880.SH,,74579769.0,0.0,5142144.0,0.0,4688948.0,0.0,0.0,74579769.0
20180807,512880.SH,,71717001.0,0.0,3495654.0,0.0,6358422.0,0.0,0.0,71717001.0
20180808,512880.SH,,71840308.0,0.0,4119472.0,0.0,3996165.0,0.0,0.0,71840308.0
20180809,512880.SH,,73509022.0,0.0,6057893.0,0.0,4389179.0,0.0,0.0,73509022.0
20180810,512880.SH,,72223738.0,0.0,2443027.0,0.0,3728311.0,0.0,0.0,72223738.0
20180813,512880.SH,,72716626.0,0.0,4515053.0,0.0,4022165.0,0.0,0.0,72716626.0
20180814,512880.SH,,71271307.0,0.0,1479161.0,0.0,2924480.0,0.0,0.0,71271307.0
20180815,512880.SH,,72411533.0,0.0,4161472.0,0.0,3021246.0,0.0,0.0,72411533.0
20180816,512880.SH,,72943561.0,0.0,5735067.0,0.0,5203039.0,0.0,0.0,72943561.0
20180817,512880.SH,,75099093.0,0.0,5307169.0,0.0,3151637.0,0.0,0.0,75099093.0
20180820,512880.SH,,78243737.0,0.0,7059741.0,0.0,3915097.0,0.0,0.0,78243737.0
20180821,512880.SH,,77915226.0,0.0,3929712.0,0.0,4258223.0,0.0,0.0,77915226.0
20180822,512880.SH,,78014548.0,0.0,3584174.0,0.0,3484852.0,0.0,0.0,78014548.0
20180823,512880.SH,,78171339.0,0.0,6349697.0,0.0,6192906.0,0.0,0.0,78171339.0
20180824,512880.SH,,77722752.0,0.0,4120160.0,0.0,4568747.0,0.0,0.0,77722752.0
20180827,512880.SH,,79173102.0,0.0,5552468.0,0.0,4102118.0,0.0,0.0,79173102.0
20180828,512880.SH,,79075194.0,0.0,2980557.0,0.0,3078465.0,0.0,0.0,79075194.0
20180829,512880.SH,,77918691.0,0.0,2532894.0,0.0,3689397.0,0.0,0.0,77918691.0
20180830,512880.SH,,81893153.0,0.0,9215176.0,0.0,5240714.0,0.0,0.0,81893153.0
20180831,512880.SH,,78889254.0,0.0,2986417.0,0.0,5990316.0,0.0,0.0,78889254.0
20180903,512880.SH,,82518577.0,0.0,7088705.0,0.0,3459382.0,0.0,0.0,82518577.0
20180904,512880.SH,,83413651.0,0.0,10911767.0,0.0,10016693.0,0.0,0.0,83413651.0
20180905,512880.SH,,77840188.0,0.0,4514799.0,0.0,10088262.0,0.0,0.0,77840188.0
20180906,512880.SH,,75248812.0,0.0,3038783.0,0.0,5630159.0,0.0,0.0,75248812.0
20180907,512880.SH,,74904230.0,0.0,4279024.0,0.0,4623606.0,0.0,0.0,74904230.0
20180910,512880.SH,,78096442.0,0.0,10563667.0,0.0,7371455.0,0.0,0.0,78096442.0
20180911,512880.SH,,82465730.0,0.0,7749066.0,0.0,3379778.0,0.0,0.0,82465730.0
20180912,512880.SH,,79155292.0,0.0,2149824.0,0.0,5460262.0,0.0,0.0,79155292.0
20180913,512880.SH,,78632061.0,0.0,2858284.0,0.0,3381515.0,0.0,0.0,78632061.0
20180914,512880.SH,,78171238.0,0.0,1939859.0,0.0,2400682.0,0.0,0.0,78171238.0
20180917,512880.SH,,77596670.0,0.0,1428969.0,0.0,2003537.0,0.0,0.0,77596670.0
20180918,512880.SH,,79033420.0,0.0,4703473.0,0.0,3266723.0,0.0,0.0,79033420.0
20180919,512880.SH,,77700548.0,0.0,3979693.0,0.0,5312565.0,0.0,0.0,77700548.0
20180920,512880.SH,,74712084.0,0.0,3069151.0,0.0,6057615.0,0.0,0.0,74712084.0
20180921,512880.SH,,75093343.0,0.0,6421910.0,0.0,6037077.0,0.0,0.0,75093343.0
20180925,512880.SH,,75767732.0,0.0,5126575.0,0.0,4452186.0,0.0,0.0,75767732.0
20180926,512880.SH,,77068319.0,0.0,6741573.0,0.0,5440986.0,0.0,0.0,77068319.0
20180927,512880.SH,,76135921.0,0.0,2855742.0,0.0,3788140.0,0.0,0.0,76135921.0
20180928,512880.SH,,73987425.0,0.0,2424325.0,0.0,4572821.0,0.0,0.0,73987425.0
20181008,512880.SH,,74905849.0,0.0,8702638.0,0.0,7784214.0,0.0,0.0,74905849.0
20181009,512880.SH,,75446302.0,0.0,2718757.0,0.0,2178304.0,0.0,0.0,75446302.0
20181010,512880.SH,,75085628.0,0.0,1619539.0,0.0,1980213.0,0.0,0.0,75085628.0
20181011,512880.SH,,83477475.0,0.0,14158052.0,0.0,5766205.0,0.0,0.0,83477475.0
20181012,512880.SH,,83780263.0,0.0,6264584.0,0.0,5961796.0,0.0,0.0,83780263.0
20181015,512880.SH,,82476706.0,0.0,3213779.0,0.0,4517336.0,0.0,0.0,82476706.0
20181016,512880.SH,,84234968.0,0.0,4670708.0,0.0,2912446.0,0.0,0.0,84234968.0
20181017,512880.SH,,83746450.0,0.0,3490167.0,0.0,3978685.0,0.0,0.0,83746450.0
20181018,512880.SH,,87228615.0,0.0,5819042.0,0.0,2336877.0,0.0,0.0,87228615.0
20181019,512880.SH,,86239883.0,0.0,6729035.0,0.0,7717767.0,0.0,0.0,86239883.0
20181022,512880.SH,,78549898.0,0.0,6984436.0,0.0,14674421.0,0.0,0.0,78549898.0
20181023,512880.SH,,81213065.0,0.0,19005190.0,0.0,16342023.0,0.0,0.0,81213065.0
20181024,512880.SH,,86258546.0,0.0,18603339.0,0.0,13557858.0,0.0,0.0,86258546.0
20181025,512880.SH,,92371664.0,0.0,20488630.0,0.0,14375512.0,0.0,0.0,92371664.0
20181026,512880.SH,,89501296.0,0.0,9363274.0,0.0,12233642.0,0.0,0.0,89501296.0
20181029,512880.SH,,86585672.0,0.0,4633919.0,0.0,7549543.0,0.0,0.0,86585672.0
20181030,512880.SH,,86402215.0,0.0,14478875.0,0.0,14662332.0,0.0,0.0,86402215.0
20181031,512880.SH,,89654276.0,0.0,11307631.0,0.0,8055570.0,0.0,0.0,89654276.0
20181101,512880.SH,,90753078.0,0.0,15069564.0,0.0,13970762.0,0.0,0.0,90753078.0
20181102,512880.SH,,89494188.0,0.0,12532968.0,0.0,13791858.0,0.0,0.0,89494188.0
20181105,512880.SH,,97305779.0,0.0,17132747.0,0.0,9321156.0,0.0,0.0,97305779.0
20181106,512880.SH,,100537707.0,0.0,14868883.0,0.0,11636955.0,0.0,0.0,100537707.0
20181107,512880.SH,,92475358.0,0.0,10130866.0,0.0,18193215.0,0.0,0.0,92475358.0
20181108,512880.SH,,94244196.0,0.0,15098048.0,0.0,13313775.0,0.0,0.0,94244196.0
20181109,512880.SH,,91637342.0,0.0,5468853.0,0.0,8075707.0,0.0,0.0,91637342.0
20181112,512880.SH,,89352912.0,0.0,7330704.0,0.0,9615134.0,0.0,0.0,89352912.0
20181113,512880.SH,,88336544.0,0.0,13709502.0,0.0,14725870.0,0.0,0.0,88336544.0
20181114,512880.SH,,91440849.0,0.0,12619178.0,0.0,9514873.0,0.0,0.0,91440849.0
20181115,512880.SH,,90395359.0,0.0,10845436.0,0.0,11890926.0,0.0,0.0,90395359.0
20181116,512880.SH,,98653926.0,0.0,25813422.0,0.0,17554855.0,0.0,0.0,98653926.0
20181119,512880.SH,,90066122.0,0.0,18514808.0,0.0,27100274.0,0.0,0.0,90066122.0
20181120,512880.SH,,98131154.0,0.0,26706940.0,0.0,18641908.0,0.0,0.0,98131154.0
20181121,512880.SH,,98481442.0,0.0,11470717.0,0.0,11120429.0,0.0,0.0,98481442.0
20181122,512880.SH,,97369840.0,0.0,13521862.0,0.0,14633464.0,0.0,0.0,97369840.0
20181123,512880.SH,,101898350.0,0.0,17542687.0,0.0,13014177.0,0.0,0.0,101898350.0
20181126,512880.SH,,100705100.0,0.0,9506384.0,0.0,11157482.0,0.0,0.0,100705100.0
20181127,512880.SH,,104820606.0,0.0,12541554.0,0.0,8426048.0,0.0,0.0,104820606.0
20181128,512880.SH,,105986611.0,0.0,15651147.0,0.0,14485142.0,0.0,0.0,105986611.0
20181129,512880.SH,,105157789.0,0.0,15195911.0,0.0,16024733.0,0.0,0.0,105157789.0
20181130,512880.SH,,107839820.0,0.0,12169145.0,0.0,9487114.0,0.0,0.0,107839820.0
20181203,512880.SH,,113513599.0,0.0,29280293.0,0.0,23606514.0,0.0,0.0,113513599.0
20181204,512880.SH,,114387105.0,0.0,9418894.0,0.0,8545388.0,0.0,0.0,114387105.0
20181205,512880.SH,,121432637.0,0.0,17449532.0,0.0,10404000.0,0.0,0.0,121432637.0
20181206,512880.SH,,120914394.0,0.0,16214728.0,0.0,16732971.0,0.0,0.0,120914394.0
20181207,512880.SH,,118228956.0,0.0,6432875.0,0.0,9118313.0,0.0,0.0,118228956.0
20181210,512880.SH,,115871455.0,0.0,10128755.0,0.0,12486256.0,0.0,0.0,115871455.0
20181211,512880.SH,,116216850.0,0.0,5639941.0,0.0,5294546.0,0.0,0.0,116216850.0
20181212,512880.SH,,117432028.0,0.0,8999273.0,0.0,7784095.0,0.0,0.0,117432028.0
20181213,512880.SH,,118671193.0,0.0,11879943.0,0.0,10640778.0,0.0,0.0,118671193.0
20181214,512880.SH,,118930510.0,0.0,12378074.0,0.0,12118757.0,0.0,0.0,118930510.0
20181217,512880.SH,,123172071.0,0.0,9471453.0,0.0,5229892.0,0.0,0.0,123172071.0
20181218,512880.SH,,124501318.0,0.0,11644489.0,0.0,10315242.0,0.0,0.0,124501318.0
20181219,512880.SH,,131301168.0,0.0,11271081.0,0.0,4471231.0,0.0,0.0,131301168.0
20181220,512880.SH,,133473962.0,0.0,8342841.0,0.0,6170047.0,0.0,0.0,133473962.0
20181221,512880.SH,,140174942.0,0.0,11704593.0,0.0,5003613.0,0.0,0.0,140174942.0
20181224,512880.SH,,139730519.0,0.0,7068812.0,0.0,7513235.0,0.0,0.0,139730519.0
20181225,512880.SH,,142567074.0,0.0,10767529.0,0.0,7930974.0,0.0,0.0,142567074.0
20181226,512880.SH,,146225285.0,0.0,6730749.0,0.0,3072538.0,0.0,0.0,146225285.0
20181227,512880.SH,,142978732.0,0.0,6432678.0,0.0,9679231.0,0.0,0.0,142978732.0
20181228,512880.SH,,137581717.0,0.0,4164895.0,0.0,9561910.0,0.0,0.0,137581717.0
20190102,512880.SH,,138816758.0,0.0,4933445.0,0.0,3698404.0,0.0,0.0,138816758.0
20190103,512880.SH,,142211582.0,0.0,10964010.0,0.0,7569186.0,0.0,0.0,142211582.0
20190104,512880.SH,,140915523.0,0.0,24878091.0,0.0,26174150.0,0.0,0.0,140915523.0
20190107,512880.SH,,141765331.0,0.0,22002032.0,0.0,21152224.0,0.0,0.0,141765331.0
20190108,512880.SH,,136126519.0,0.0,10554921.0,0.0,16193733.0,0.0,0.0,136126519.0
20190109,512880.SH,,139363267.0,0.0,17417385.0,0.0,14180637.0,0.0,0.0,139363267.0
20190110,512880.SH,,136559823.0,0.0,9423419.0,0.0,12226863.0,0.0,0.0,136559823.0
20190111,512880.SH,证券ETF,120628110.0,0.0,6521709.0,0.0,22453422.0,0.0,0.0,120628110.0
20190114,512880.SH,,120837552.0,0.0,8255174.0,0.0,8045732.0,0.0,0.0,120837552.0
20190115,512880.SH,,125402797.0,0.0,19240360.0,0.0,14675115.0,0.0,0.0,125402797.0
20190116,512880.SH,,117475916.0,0.0,8489464.0,0.0,16416345.0,0.0,0.0,117475916.0
20190117,512880.SH,,113553229.0,0.0,12025863.0,0.0,15948550.0,0.0,0.0,113553229.0
20190118,512880.SH,,113932132.0,0.0,8355260.0,0.0,7976357.0,0.0,0.0,113932132.0
20190121,512880.SH,,116818077.0,0.0,13846901.0,0.0,10960956.0,0.0,0.0,116818077.0
20190122,512880.SH,,118945727.0,0.0,9197969.0,0.0,7070319.0,0.0,0.0,118945727.0
20190123,512880.SH,,118169369.0,0.0,5079029.0,0.0,5855387.0,0.0,0.0,118169369.0
20190124,512880.SH,,113211908.0,0.0,7319590.0,0.0,12277051.0,0.0,0.0,113211908.0
20190125,512880.SH,,107850561.0,0.0,5175099.0,0.0,10425758.0,0.0,0.0,107850561.0
20190128,512880.SH,,104571586.0,0.0,12785121.0,0.0,16058886.0,0.0,0.0,104571586.0
20190129,512880.SH,,99065408.0,0.0,9366663.0,0.0,14872841.0,0.0,0.0,99065408.0
20190130,512880.SH,,98816872.0,0.0,5376544.0,0.0,5625080.0,0.0,0.0,98816872.0
20190131,512880.SH,,96058443.0,0.0,5928187.0,0.0,8686616.0,0.0,0.0,96058443.0
20190201,512880.SH,,94138308.0,0.0,8585153.0,0.0,10454359.0,0.0,0.0,94138308.0
20190211,512880.SH,,104686851.0,0.0,20857631.0,0.0,10309088.0,0.0,0.0,104686851.0
20190212,512880.SH,,115176324.0,0.0,21153758.0,0.0,10664285.0,0.0,0.0,115176324.0
20190213,512880.SH,,130823863.0,0.0,40758854.0,0.0,25135528.0,0.0,0.0,130823863.0
20190214,512880.SH,,126308264.0,0.0,20047796.0,0.0,24563395.0,0.0,0.0,126308264.0
20190215,512880.SH,,125564089.0,0.0,16333715.0,0.0,17077890.0,0.0,0.0,125564089.0
20190218,512880.SH,,128468219.0,0.0,28346591.0,0.0,25442461.0,0.0,0.0,128468219.0
20190219,512880.SH,,148211548.0,0.0,49876772.0,0.0,30133443.0,0.0,0.0,148211548.0
20190220,512880.SH,,145146513.0,0.0,17557072.0,0.0,20622107.0,0.0,0.0,145146513.0
20190221,512880.SH,,146622315.0,0.0,35609701.0,0.0,34133899.0,0.0,0.0,146622315.0
20190222,512880.SH,,194244016.0,0.0,80382832.0,0.0,32761131.0,0.0,0.0,194244016.0
20190225,512880.SH,,244468106.0,0.0,123460491.0,0.0,73236401.0,0.0,0.0,244468106.0
