trade_date,ts_code,name,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20260227,603107.SH,上海汽配,107488749.0,36936.0,6166654.0,2400.0,2401775.0,0.0,0.0,107525685.0
20260227,603108.SH,润达医疗,621203575.0,2568000.0,24135582.0,160500.0,31884910.0,3200.0,3100.0,623771575.0
20260227,603113.SH,金能科技,230836044.0,552660.0,8599124.0,75500.0,10259037.0,0.0,1700.0,231388704.0
20260227,603118.SH,共进股份,353773687.0,324527.0,39328621.0,25900.0,41194965.0,0.0,300.0,354098214.0
20260227,603119.SH,浙江荣泰,832789160.0,1160392.0,58521504.0,12400.0,46661255.0,1300.0,100.0,833949552.0
20260227,603120.SH,肯特催化,58054562.0,151232.0,7434136.0,3400.0,7047828.0,100.0,100.0,58205794.0
20260227,603123.SH,翠微股份,249767456.0,612765.0,61816721.0,44500.0,51672128.0,800.0,14500.0,250380221.0
20260227,603124.SH,江南新材,153275854.0,436620.0,44368542.0,3800.0,36779301.0,0.0,0.0,153712474.0
20260227,603125.SH,常青科技,146535377.0,110605.0,11488729.0,5500.0,12346283.0,9099.0,500.0,146645982.0
20260227,603126.SH,中材节能,100875406.0,7200.0,9605574.0,900.0,16605515.0,500.0,100.0,100882606.0
20260227,603127.SH,昭衍新药,353516539.0,5889288.2,20232756.0,160340.0,30089990.0,4500.0,22700.0,359405827.2
20260227,603128.SH,华贸物流,260797628.0,1565298.0,7599710.0,258300.0,10526157.0,500.0,58600.0,262362926.0
20260227,603129.SH,春风动力,172774611.0,6818194.5,10901104.0,27575.0,8071262.0,0.0,200.0,179592805.5
20260227,603135.SH,中重科技,72611774.0,275616.0,2602809.0,23200.0,2322611.0,0.0,9100.0,72887390.0
20260227,603137.SH,恒尚节能,39209725.0,1463.0,1660338.0,100.0,2636301.0,0.0,0.0,39211188.0
20260227,603138.SH,海量数据,276499297.0,478800.0,102982396.0,21000.0,89219162.0,400.0,0.0,276978097.0
20260227,603156.SH,养元饮品,327417777.0,6448158.0,18896472.0,212600.0,20393575.0,3300.0,900.0,333865935.0
20260227,603160.SH,汇顶科技,1351466822.0,3937987.0,57636898.0,50300.0,59608442.0,0.0,0.0,1355404809.0
20260227,603166.SH,福达股份,288004458.0,60643.0,19605056.0,3700.0,29229951.0,3700.0,500.0,288065101.0
20260227,603167.SH,渤海轮渡,136780467.0,57938.0,5767187.0,5900.0,4838706.0,0.0,0.0,136838405.0
20260227,603169.SH,兰石重装,482263172.0,477599.0,51444276.0,43300.0,39753807.0,1600.0,2200.0,482740771.0
20260227,603171.SH,税友股份,145349967.0,898656.0,23342702.0,14800.0,12560798.0,2600.0,0.0,146248623.0
20260227,603172.SH,万丰股份,67564601.0,0.0,12979556.0,0.0,22543023.0,0.0,0.0,67564601.0
20260227,603175.SH,超颖电子,270938442.0,0.0,18598253.0,0.0,21721290.0,0.0,0.0,270938442.0
20260227,603178.SH,圣龙股份,103733916.0,297024.0,996967.0,16800.0,1520932.0,0.0,2000.0,104030940.0
20260227,603179.SH,新泉股份,3014415548.0,6030650.08,81188584.0,71318.0,57105242.0,900.0,300.0,3020446198.08
20260227,603181.SH,皇马科技,217587352.0,314861.0,14555490.0,17900.0,18884687.0,2100.0,700.0,217902213.0
20260227,603185.SH,弘元绿能,631704691.0,53340.0,15754578.0,2100.0,20764820.0,2300.0,600.0,631758031.0
20260227,603191.SH,望变电气,428146040.0,408940.0,74390967.0,16100.0,80918842.0,0.0,300.0,428554980.0
20260227,603193.SH,润本股份,287233490.0,350609.7,2138966.0,14945.0,2777114.0,300.0,2300.0,287584099.7
20260227,603194.SH,中力股份,291949533.0,31080.0,5327667.0,800.0,4290177.0,0.0,0.0,291980613.0
20260227,603195.SH,公牛集团,286499648.0,712478.0,10754511.0,16360.0,7777504.0,2600.0,3800.0,287212126.0
20260227,603197.SH,保隆科技,395206009.0,1460710.0,13158888.0,39500.0,19814350.0,0.0,1200.0,396666719.0
20260227,603198.SH,迎驾贡酒,189296135.0,2151932.0,9169059.0,56600.0,7885848.0,600.0,1100.0,191448067.0
20260227,603202.SH,天有为,192640141.0,776916.0,13036925.0,8400.0,14555277.0,500.0,1200.0,193417057.0
20260227,603205.SH,健尔康,52649401.0,81229.0,1368403.0,2900.0,1298089.0,7810.0,0.0,52730630.0
20260227,603207.SH,小方制药,61157940.0,17862.0,1387522.0,600.0,1073045.0,0.0,0.0,61175802.0
20260227,603210.SH,泰鸿万立,64786750.0,299076.44,1171742.0,15353.0,4173661.0,0.0,953.0,65085826.44
20260227,603212.SH,赛伍技术,278161375.0,335938.0,23254580.0,21800.0,40907718.0,0.0,4400.0,278497313.0
20260227,603218.SH,日月股份,277229356.0,206335.0,10701479.0,14500.0,14654446.0,1600.0,400.0,277435691.0
20260227,603220.SH,中贝通信,832117647.0,1729160.0,233072126.0,62200.0,164386291.0,8800.0,1200.0,833846807.0
20260227,603222.SH,济民健康,188057110.0,82368.0,32813175.0,8800.0,9050603.0,0.0,100.0,188139478.0
20260227,603223.SH,恒通股份,147035777.0,81345.0,5126522.0,8500.0,11897494.0,0.0,7000.0,147117122.0
20260227,603225.SH,新凤鸣,278718747.0,10648182.49,24455325.0,501563.0,37247883.0,0.0,400.0,289366929.49
20260227,603227.SH,雪峰科技,299616925.0,605409.0,11028148.0,68100.0,11436439.0,0.0,1000.0,300222334.0
20260227,603228.SH,景旺电子,2265763939.0,13718950.0,333185632.0,206300.0,280641925.0,19900.0,1100.0,2279482889.0
20260227,603229.SH,奥翔药业,383088360.0,972000.0,2433359.0,100000.0,2810066.0,600.0,4500.0,384060360.0
20260227,603231.SH,索宝蛋白,115899143.0,80724.0,3828834.0,4200.0,3617983.0,100.0,0.0,115979867.0
20260227,603233.SH,大参林,216062421.0,3420626.0,3155684.0,174700.0,4669479.0,300.0,2500.0,219483047.0
20260227,603236.SH,移远通信,1564293868.0,1644209.48,81509849.0,19028.0,54068271.0,100.0,200.0,1565938077.48
20260227,603248.SH,锡华科技,82614546.0,0.0,8007164.0,0.0,12217662.0,0.0,0.0,82614546.0
20260227,603257.SH,中国瑞林,127463665.0,259077.0,31929604.0,3900.0,40309708.0,1200.0,0.0,127722742.0
20260227,603259.SH,药明康德,5901283611.0,17461167.57,167558910.0,178157.0,185525111.0,6000.0,11100.0,5918744778.57
20260227,603260.SH,合盛硅业,1304850776.0,2113560.0,52805441.0,41200.0,39814178.0,600.0,300.0,1306964336.0
20260227,603262.SH,技源集团,67821621.0,296711.0,2892471.0,10700.0,1243749.0,0.0,300.0,68118332.0
20260227,603267.SH,鸿远电子,623168573.0,2665719.0,194387747.0,39900.0,149045556.0,2500.0,35000.0,625834292.0
20260227,603270.SH,金帝股份,129471294.0,0.0,13140993.0,0.0,8823061.0,0.0,0.0,129471294.0
20260227,603271.SH,永杰新材,93111684.0,385840.0,8644184.0,8000.0,12468527.0,0.0,100.0,93497524.0
20260227,603273.SH,天元智能,75075609.0,11586.0,2451919.0,600.0,1514284.0,0.0,0.0,75087195.0
20260227,603275.SH,众辰科技,171510990.0,342930.0,16372493.0,7100.0,12835722.0,0.0,0.0,171853920.0
20260227,603276.SH,恒兴新材,129107686.0,48594.0,3233165.0,2600.0,5012573.0,0.0,2100.0,129156280.0
20260227,603279.SH,景津装备,131297888.0,2529008.0,76874954.0,120200.0,54259581.0,1500.0,90700.0,133826896.0
20260227,603283.SH,赛腾股份,889881964.0,411514.4,106814868.0,8080.0,66372244.0,9160.0,500.0,890293478.4
20260227,603284.SH,林平发展,66837145.0,0.0,33013322.0,0.0,26357919.0,0.0,0.0,66837145.0
20260227,603285.SH,键邦股份,100763981.0,225517.0,6776943.0,6100.0,7846445.0,0.0,0.0,100989498.0
20260227,603288.SH,海天味业,1068013333.0,5302877.36,21546766.0,147466.0,27093774.0,1300.0,18200.0,1073316210.36
20260227,603290.SH,斯达半导,905490232.0,7595636.0,68570597.0,69800.0,49943141.0,400.0,600.0,913085868.0
20260227,603296.SH,华勤技术,951960601.0,1308814.0,76544922.0,14200.0,108245270.0,500.0,1200.0,953269415.0
20260227,603297.SH,永新光学,272801669.0,1031600.0,21115705.0,8000.0,20569901.0,600.0,500.0,273833269.0
20260227,603298.SH,杭叉集团,153915028.0,5576872.0,23380009.0,187900.0,51587869.0,8200.0,3500.0,159491900.0
20260227,603299.SH,苏盐井神,157127675.0,176519.0,9226212.0,15100.0,13374502.0,1000.0,800.0,157304194.0
20260227,603300.SH,海南华铁,782060792.0,1266712.0,77090591.0,165800.0,50764856.0,0.0,54700.0,783327504.0
20260227,603301.SH,振德医疗,1324754305.0,1321250.0,53211778.0,15100.0,70545514.0,300.0,0.0,1326075555.0
20260227,603305.SH,旭升集团,1023423258.0,3334860.0,77186276.0,194000.0,65103589.0,1500.0,48700.0,1026758118.0
20260227,603306.SH,华懋科技,1618776474.0,5461695.0,182065674.0,62100.0,131943823.0,19100.0,1400.0,1624238169.0
20260227,603308.SH,应流股份,672454981.0,13510000.0,299412503.0,193000.0,268860261.0,3000.0,23900.0,685964981.0
20260227,603310.SH,巍华新材,107063192.0,193039.0,2999737.0,10900.0,3197972.0,400.0,8100.0,107256231.0
20260227,603312.SH,西典新能,143927795.0,300825.0,7480291.0,6300.0,5207269.0,0.0,100.0,144228620.0
20260227,603317.SH,天味食品,88441971.0,119438.0,5048314.0,8900.0,6085139.0,5100.0,2500.0,88561409.0
20260227,603318.SH,水发燃气,138865304.0,0.0,37709868.0,0.0,38324034.0,0.0,0.0,138865304.0
20260227,603319.SH,美湖股份,972884650.0,327120.0,48460680.0,8700.0,49203137.0,0.0,0.0,973211770.0
20260227,603323.SH,苏农银行,935503008.0,1831332.0,15471883.0,362640.0,17277033.0,3300.0,265300.0,937334340.0
20260227,603325.SH,博隆技术,202138358.0,145872.0,7150797.0,1800.0,7308591.0,900.0,0.0,202284230.0
20260227,603328.SH,依顿电子,372246126.0,2047020.0,60694318.0,156500.0,58180496.0,4900.0,600.0,374293146.0
20260227,603329.SH,上海雅仕,140072244.0,123690.0,4516606.0,10500.0,3125197.0,0.0,3300.0,140195934.0
20260227,603330.SH,天洋新材,169856440.0,42453.0,7949778.0,5300.0,8726140.0,1300.0,1000.0,169898893.0
20260227,603334.SH,丰倍生物,83005624.0,0.0,10242802.0,0.0,9462885.0,0.0,0.0,83005624.0
20260227,603335.SH,迪生力,132303869.0,1248.0,5164169.0,200.0,11508681.0,0.0,0.0,132305117.0
20260227,603338.SH,浙江鼎力,252644336.0,4285944.0,32363024.0,72300.0,17108006.0,4900.0,0.0,256930280.0
20260227,603341.SH,龙旗科技,800445553.0,5964300.0,50508483.0,126900.0,52718420.0,800.0,6200.0,806409853.0
20260227,603344.SH,星德胜,99306238.0,6178.0,8056766.0,200.0,6825147.0,0.0,0.0,99312416.0
20260227,603345.SH,安井食品,306845715.0,4747545.0,12096308.0,49500.0,38584196.0,0.0,28900.0,311593260.0
20260227,603348.SH,文灿股份,215607740.0,196619.0,2184795.0,9700.0,1847886.0,0.0,2100.0,215804359.0
20260227,603350.SH,安乃达,120794008.0,299249.46,3055729.0,7677.0,4402674.0,0.0,3000.0,121093257.46
20260227,603352.SH,至信股份,95711371.0,0.0,7930169.0,0.0,10046288.0,0.0,0.0,95711371.0
20260227,603355.SH,莱克电气,368592226.0,1034964.0,5441613.0,33300.0,6590832.0,500.0,200.0,369627190.0
20260227,603357.SH,设计总院,119398292.0,94752.0,5246747.0,11200.0,3807421.0,3200.0,100.0,119493044.0
20260227,603358.SH,华达科技,1290349711.0,2254878.0,14783871.0,44900.0,9043455.0,700.0,7400.0,1292604589.0
20260227,603366.SH,日出东方,162513391.0,301010.0,7807854.0,31000.0,11516107.0,0.0,0.0,162814401.0
20260227,603368.SH,柳药集团,415688164.0,573562.0,5267432.0,31900.0,12310137.0,0.0,29500.0,416261726.0
20260227,603369.SH,今世缘,374284444.0,3543750.0,11103086.0,113400.0,10632764.0,14800.0,4800.0,377828194.0
20260227,603370.SH,华新精科,87812387.0,0.0,7664175.0,0.0,7320375.0,0.0,0.0,87812387.0
20260227,603373.SH,安邦护卫,133680088.0,280364.0,11668015.0,6200.0,16808282.0,1000.0,200.0,133960452.0
20260227,603375.SH,盛景微,65602210.0,67133.0,4091721.0,1700.0,4166653.0,700.0,0.0,65669343.0
20260227,603376.SH,大明电子,72399921.0,0.0,6256003.0,0.0,3934855.0,0.0,0.0,72399921.0
20260227,603379.SH,三美股份,917624257.0,3526794.0,39007470.0,48200.0,43323204.0,600.0,600.0,921151051.0
20260227,603381.SH,永臻股份,137428804.0,212400.0,19879675.0,7200.0,45530699.0,2100.0,0.0,137641204.0
20260227,603382.SH,海阳科技,84815445.0,0.0,2223531.0,0.0,1448686.0,0.0,0.0,84815445.0
20260227,603383.SH,顶点软件,305490439.0,1601416.32,11266987.0,44336.0,12958149.0,1000.0,1700.0,307091855.32
20260227,603387.SH,基蛋生物,191841222.0,116242.0,2798382.0,13300.0,4530330.0,0.0,0.0,191957464.0
20260227,603391.SH,力聚热能,181275239.0,252280.0,23185716.0,3500.0,16186482.0,0.0,200.0,181527519.0
20260227,603392.SH,万泰生物,812830789.0,2221658.0,4489847.0,54200.0,9870394.0,7400.0,400.0,815052447.0
20260227,603393.SH,新天然气,509318387.0,1802303.0,67809895.0,52900.0,39079963.0,800.0,7100.0,511120690.0
20260227,603395.SH,红四方,160031929.0,487642.0,4388468.0,15700.0,6783065.0,2700.0,100.0,160519571.0
20260227,603396.SH,金辰股份,203377510.0,413900.0,37660253.0,10000.0,27824303.0,100.0,0.0,203791410.0
20260227,603399.SH,永杉锂业,222408629.0,87827.0,69821223.0,7100.0,63206066.0,0.0,2600.0,222496456.0
20260227,603400.SH,华之杰,81568417.0,0.0,26522873.0,0.0,22546619.0,0.0,0.0,81568417.0
20260227,603402.SH,陕西旅游,123964893.0,0.0,10863169.0,0.0,17201819.0,0.0,0.0,123964893.0
20260227,603406.SH,天富龙,93984644.0,0.0,2292592.0,0.0,2688382.0,0.0,0.0,93984644.0
20260227,603409.SH,汇通控股,137811964.0,115940.0,4682485.0,3100.0,4297779.0,1400.0,0.0,137927904.0
20260227,603416.SH,信捷电气,315534952.0,353682.0,16100613.0,6300.0,11146932.0,200.0,0.0,315888634.0
20260227,603418.SH,友升股份,179798330.0,0.0,7769858.0,0.0,7227623.0,0.0,0.0,179798330.0
20260227,603429.SH,集友股份,195215437.0,0.0,1247210.0,0.0,5311707.0,0.0,0.0,195215437.0
20260227,603444.SH,吉比特,490891841.0,6335507.0,38689819.0,15100.0,42696451.0,0.0,0.0,497227348.0
20260227,603456.SH,九洲药业,419295305.0,33516.0,8356221.0,1900.0,12812494.0,0.0,0.0,419328821.0
20260227,603466.SH,风语筑,300634272.0,444686.0,123312720.0,37400.0,136857190.0,0.0,0.0,301078958.0
20260227,603477.SH,巨星农牧,188517849.0,1799616.56,10938687.0,101444.0,14038775.0,900.0,12800.0,190317465.56
20260227,603486.SH,科沃斯,422055364.0,12185440.8,56145627.0,175760.0,35830591.0,600.0,70900.0,434240804.8
20260227,603489.SH,八方股份,104916163.0,398145.0,15498140.0,12700.0,8218614.0,0.0,0.0,105314308.0
20260227,603496.SH,恒为科技,643641338.0,1058128.0,140097786.0,32800.0,121798375.0,0.0,27400.0,644699466.0
20260227,603501.SH,豪威集团,5636736342.0,13702200.0,281773632.0,111400.0,305785570.0,3200.0,7500.0,5650438542.0
20260227,603505.SH,金石资源,555215615.0,706593.0,57786502.0,31700.0,118994544.0,400.0,10200.0,555922208.0
20260227,603507.SH,振江股份,328788122.0,406224.0,33889027.0,12400.0,25499702.0,0.0,0.0,329194346.0
20260227,603508.SH,思维列控,252008254.0,383826.0,8840252.0,14200.0,7638783.0,500.0,200.0,252392080.0
20260227,603515.SH,欧普照明,47111163.0,22440.0,2642378.0,1200.0,5988245.0,100.0,200.0,47133603.0
20260227,603516.SH,淳中科技,2696368802.0,7166260.36,52918586.0,43601.0,65449945.0,0.0,500.0,2703535062.36
20260227,603527.SH,众源新材,165165814.0,111072.0,9827088.0,9600.0,6976010.0,1100.0,200.0,165276886.0
20260227,603529.SH,爱玛科技,414861671.0,4768282.0,6531064.0,162740.0,10595393.0,200.0,100.0,419629953.0
