ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399975.SZ,20170228,852.491,846.429,883.297,828.972,845.011,7.48,0.0089,14209591462.0,186427465418.0
399975.SZ,20170331,813.235,852.409,862.479,809.916,852.491,-39.256,-0.046,15849467586.0,199475798151.0
399975.SZ,20170428,799.791,813.342,834.763,789.488,813.235,-13.4444,-0.0165,11175292139.0,139258848631.0
399975.SZ,20170531,791.082,798.448,798.458,745.531,799.791,-8.7085,-0.0109,14740234402.0,169766392406.0
399975.SZ,20170630,803.887,788.132,815.65,775.717,791.082,12.8053,0.0162,18750881748.0,217738104905.0
399975.SZ,20170731,832.901,803.229,849.109,788.038,803.887,29.0136,0.0361,25776673885.0,313665034018.0
399975.SZ,20170831,883.398,833.039,894.079,803.51,832.901,50.497,0.0606,35160614641.0,433060255762.8
399975.SZ,20170929,865.768,883.862,892.74,855.392,883.399,-17.6307,-0.02,25615894140.0,344618165039.6
399975.SZ,20171031,804.446,884.696,888.044,798.92,865.769,-61.3225,-0.0708,13614529427.0,181586646469.71
399975.SZ,20171130,806.724,804.976,842.479,785.134,804.447,2.2773,0.0028,20862507665.0,282505305132.2
399975.SZ,20171229,739.124,805.49,810.581,730.529,806.724,-67.6004,-0.0838,14069167735.0,173372575689.86
399975.SZ,20180131,793.5,740.779,856.036,739.88,739.124,54.3757,0.0736,30536054083.0,405289925200.0
399975.SZ,20180228,701.693,795.395,798.203,671.531,793.5,-91.8071,-0.1157,15425181828.0,190379954184.7
399975.SZ,20180330,688.773,695.867,732.952,650.844,701.693,-12.92,-0.0184,16978085256.0,185978291798.8
399975.SZ,20180427,680.046,690.442,709.183,664.206,688.774,-8.7276,-0.0127,12497464954.0,143797129778.26
399975.SZ,20180531,641.852,689.249,705.821,631.279,680.047,-38.1946,-0.0562,12489285297.0,140442621793.0
399975.SZ,20180629,578.612,639.086,657.544,552.178,641.852,-63.24,-0.0985,13099632978.0,123081243487.0
399975.SZ,20180731,577.647,576.552,599.364,547.572,578.612,-0.965,-0.0017,13463171503.0,120379330490.0
399975.SZ,20180831,546.76,577.147,581.841,531.086,577.647,-30.887,-0.0535,11454518948.0,100607235862.0
399975.SZ,20180928,554.181,544.741,559.813,523.822,546.76,7.421,0.0136,8953800723.0,78109466608.4
399975.SZ,20181031,571.294,545.207,589.398,466.442,554.181,17.113,0.0309,26499052406.0,199014489343.8
399975.SZ,20181130,585.295,576.514,639.702,564.547,571.294,14.001,0.0245,40620647954.0,314365542137.88
399975.SZ,20181228,545.347,613.664,617.117,529.421,585.295,-39.9483,-0.0683,19088920655.0,149454330524.0
399975.SZ,20190131,588.899,545.294,610.824,539.327,545.347,43.5517,0.0799,33577677874.0,259305136892.0
399975.SZ,20190228,764.17,597.809,851.801,596.293,588.899,175.2716,0.2976,50532377526.0,497442676331.0
399975.SZ,20190329,812.397,772.744,897.734,744.951,764.17,48.227,0.0631,91626896745.0,1054475270536.0
399975.SZ,20190430,767.065,816.477,877.32,760.241,812.397,-45.332,-0.0558,63684820975.0,762665923159.0
399975.SZ,20190531,685.714,726.015,735.746,669.431,767.065,-81.3511,-0.1061,31694551421.0,333713439640.94
399975.SZ,20190628,754.976,689.978,775.418,658.951,685.714,69.2619,0.101,37189310050.0,439090534843.69
399975.SZ,20190731,733.942,779.985,782.095,724.898,754.977,-21.0348,-0.0279,34155792133.0,386211282115.0
399975.SZ,20190830,698.599,729.363,733.583,658.89,733.942,-35.3432,-0.0482,29154904744.0,317996217045.0
399975.SZ,20190930,711.091,699.191,787.666,698.619,698.599,12.492,0.0179,37666020921.0,447806423139.0
399975.SZ,20191031,696.887,711.366,748.16,691.747,711.091,-14.2033,-0.02,20085493728.0,230975891559.0
399975.SZ,20191129,680.028,694.422,723.972,675.358,696.887,-16.8589,-0.0242,21520307841.0,223730384019.0
399975.SZ,20191231,788.031,691.286,798.395,679.775,680.028,108.0028,0.1588,61311996331.0,689263348405.53
399975.SZ,20200123,750.091,803.564,808.277,743.735,788.031,-37.9403,-0.0481,42911827544.0,535587401543.0
399975.SZ,20200228,746.476,675.156,829.917,641.437,750.091,-3.6148,-0.0048,78001840217.0,923924692546.08
399975.SZ,20200331,700.429,758.677,849.526,689.267,746.476,-46.0476,-0.0617,75568892426.0,925126724268.0
399975.SZ,20200430,716.765,698.081,732.104,686.09,700.429,16.3365,0.0233,37207248070.0,444627436417.0
399975.SZ,20200529,685.123,703.747,735.259,678.659,716.765,-31.6423,-0.0441,26656676987.0,305973249799.18
399975.SZ,20200630,765.851,702.657,782.279,691.039,685.124,80.7275,0.1178,49167932806.0,585638023435.11
399975.SZ,20200731,938.197,763.171,1054.432,760.158,765.851,172.3461,0.225,168193908815.0,2326928337088.0
399975.SZ,20200831,947.877,956.224,1008.019,901.785,938.197,9.6797,0.0103,83681453897.0,1225928757263.0
399975.SZ,20200930,908.635,944.919,967.969,871.679,947.877,-39.2418,-0.0414,55428414292.0,759235335328.8
399975.SZ,20201030,865.982,922.15,961.515,865.982,908.636,-42.6539,-0.0469,33231464756.0,458025925674.36
399975.SZ,20201130,918.442,865.668,952.258,851.002,865.982,52.4596,0.0606,48504534891.0,687073034145.0
399975.SZ,20201231,918.449,915.281,968.847,843.697,918.442,0.0074,0.0,65867431496.0,912202211174.0
399975.SZ,20210129,869.714,928.972,971.122,855.42,918.449,-48.7352,-0.0531,70473005684.0,1075156144376.0
399975.SZ,20210226,825.599,873.266,880.953,817.367,869.714,-44.1147,-0.0507,33026946579.0,480372964679.0
399975.SZ,20210331,780.134,825.014,833.97,771.667,825.599,-45.4654,-0.0551,43588112333.0,586085598862.0
399975.SZ,20210430,774.454,782.117,797.498,754.119,780.134,-5.6795,-0.0073,36201194798.0,432753840242.0
399975.SZ,20210531,858.964,781.161,872.118,743.44,774.454,84.5098,0.1091,53217638225.0,654065580539.0
399975.SZ,20210630,831.247,852.514,852.557,798.007,858.964,-27.717,-0.0323,51527483461.0,691016907230.0
399975.SZ,20210730,765.912,844.688,853.356,764.724,831.247,-65.3347,-0.0786,49938786708.0,695100664691.0
