date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sz.002709,42.1000000000,42.3800000000,42.0000000000,42.2300000000,3050369,128666359.0100,2
2026-02-27,20260227094000000,sz.002709,42.2000000000,42.5400000000,42.2000000000,42.5300000000,1996000,84532008.8000,2
2026-02-27,20260227094500000,sz.002709,42.5200000000,42.5900000000,42.1400000000,42.1900000000,2147916,91136423.3200,2
2026-02-27,20260227095000000,sz.002709,42.2300000000,42.4700000000,42.2200000000,42.3000000000,1195550,50616892.0000,2
2026-02-27,20260227095500000,sz.002709,42.3000000000,42.4000000000,42.2500000000,42.3100000000,985608,41704647.0800,2
2026-02-27,20260227100000000,sz.002709,42.3100000000,42.3200000000,42.2100000000,42.2600000000,1132000,47832166.0000,2
2026-02-27,20260227100500000,sz.002709,42.2700000000,42.3400000000,42.0000000000,42.0200000000,2656700,111898830.0000,2
2026-02-27,20260227101000000,sz.002709,42.0200000000,42.0800000000,41.8900000000,41.8900000000,2979015,125028283.1000,2
2026-02-27,20260227101500000,sz.002709,41.9000000000,41.9800000000,41.7500000000,41.7700000000,2237385,93595152.5000,2
2026-02-27,20260227102000000,sz.002709,41.7800000000,42.0000000000,41.7700000000,41.9600000000,1552458,65041689.4000,2
2026-02-27,20260227102500000,sz.002709,41.9600000000,41.9600000000,41.8900000000,41.9200000000,543100,22767647.0000,2
2026-02-27,20260227103000000,sz.002709,41.9100000000,41.9200000000,41.8500000000,41.8900000000,847397,35487583.4500,2
2026-02-27,20260227103500000,sz.002709,41.9200000000,42.0600000000,41.9000000000,41.9200000000,780500,32736825.0000,2
2026-02-27,20260227104000000,sz.002709,41.9100000000,42.0500000000,41.9100000000,42.0100000000,531900,22325689.5200,2
2026-02-27,20260227104500000,sz.002709,42.0000000000,42.0000000000,41.9200000000,41.9800000000,449500,18857956.0000,2
2026-02-27,20260227105000000,sz.002709,41.9700000000,42.0800000000,41.9400000000,42.0000000000,637500,26777801.0000,2
2026-02-27,20260227105500000,sz.002709,42.0200000000,42.0200000000,41.8800000000,41.9300000000,625639,26229395.5400,2
2026-02-27,20260227110000000,sz.002709,41.9400000000,41.9900000000,41.9100000000,41.9700000000,398900,16728858.0000,2
2026-02-27,20260227110500000,sz.002709,41.9800000000,42.1400000000,41.9700000000,42.0800000000,550594,23156288.9400,2
2026-02-27,20260227111000000,sz.002709,42.0800000000,42.1000000000,42.0200000000,42.0300000000,276200,11619693.0000,2
2026-02-27,20260227111500000,sz.002709,42.0100000000,42.0500000000,41.9700000000,41.9700000000,380244,15977123.4400,2
2026-02-27,20260227112000000,sz.002709,41.9700000000,42.0400000000,41.9700000000,42.0400000000,377777,15871669.4600,2
2026-02-27,20260227112500000,sz.002709,42.0300000000,42.0400000000,41.9600000000,41.9700000000,260380,10933068.8000,2
2026-02-27,20260227113000000,sz.002709,41.9800000000,41.9800000000,41.8900000000,41.9200000000,398220,16693193.4000,2
2026-02-27,20260227130500000,sz.002709,41.8900000000,41.9900000000,41.8900000000,41.9800000000,306600,12855999.0000,2
2026-02-27,20260227131000000,sz.002709,41.9800000000,42.1200000000,41.9800000000,42.0300000000,543000,22833324.0000,2
2026-02-27,20260227131500000,sz.002709,42.0200000000,42.1200000000,42.0000000000,42.1000000000,379400,15965796.0000,2
2026-02-27,20260227132000000,sz.002709,42.1000000000,42.2600000000,42.0900000000,42.2500000000,728700,30741758.0000,2
2026-02-27,20260227132500000,sz.002709,42.2700000000,42.3200000000,42.2000000000,42.3000000000,660200,27905383.0000,2
2026-02-27,20260227133000000,sz.002709,42.2700000000,42.3300000000,42.2600000000,42.2900000000,538471,22771992.1700,2
2026-02-27,20260227133500000,sz.002709,42.2900000000,42.3400000000,42.2500000000,42.2700000000,560300,23705003.0000,2
2026-02-27,20260227134000000,sz.002709,42.2900000000,42.3400000000,42.2700000000,42.3000000000,523800,22162163.0000,2
2026-02-27,20260227134500000,sz.002709,42.2900000000,42.3000000000,42.2500000000,42.2600000000,1073442,45330978.1800,2
2026-02-27,20260227135000000,sz.002709,42.2600000000,42.2800000000,42.1700000000,42.2400000000,471000,19877361.0000,2
2026-02-27,20260227135500000,sz.002709,42.2400000000,42.3000000000,42.2300000000,42.2500000000,360300,15225343.0000,2
2026-02-27,20260227140000000,sz.002709,42.2500000000,42.2800000000,42.2000000000,42.2100000000,361300,15265001.1600,2
2026-02-27,20260227140500000,sz.002709,42.2100000000,42.2400000000,42.1600000000,42.1700000000,395900,16705506.0000,2
2026-02-27,20260227141000000,sz.002709,42.1700000000,42.2500000000,42.1300000000,42.2200000000,444000,18728706.0000,2
2026-02-27,20260227141500000,sz.002709,42.2200000000,42.2400000000,42.1800000000,42.1900000000,313900,13248907.0000,2
2026-02-27,20260227142000000,sz.002709,42.1800000000,42.2200000000,42.1600000000,42.1700000000,289700,12220916.0000,2
2026-02-27,20260227142500000,sz.002709,42.1700000000,42.2500000000,42.1700000000,42.2300000000,523300,22094517.0000,2
2026-02-27,20260227143000000,sz.002709,42.2200000000,42.2500000000,42.1900000000,42.2100000000,446200,18836311.0000,2
2026-02-27,20260227143500000,sz.002709,42.1800000000,42.2000000000,42.1200000000,42.1400000000,725100,30573155.0000,2
2026-02-27,20260227144000000,sz.002709,42.1400000000,42.1900000000,42.1300000000,42.1900000000,487500,20547389.7600,2
2026-02-27,20260227144500000,sz.002709,42.1800000000,42.1800000000,42.1500000000,42.1600000000,521957,22007068.9800,2
2026-02-27,20260227145000000,sz.002709,42.1600000000,42.2500000000,42.1500000000,42.2300000000,667300,28164045.8800,2
2026-02-27,20260227145500000,sz.002709,42.2300000000,42.2700000000,42.1900000000,42.2700000000,1077138,45480955.0000,2
2026-02-27,20260227150000000,sz.002709,42.2800000000,42.3000000000,42.2600000000,42.2800000000,1979693,83703219.1100,2
