date,time,code,open,high,low,close,volume,amount,adjustflag
2025-08-28,20250828093500000,sh.601618,3.3500000000,3.3800000000,3.3500000000,3.3700000000,6972900,23491380.0000,2
2025-08-28,20250828094000000,sh.601618,3.3800000000,3.3800000000,3.3600000000,3.3700000000,4811700,16218280.0000,2
2025-08-28,20250828094500000,sh.601618,3.3700000000,3.3800000000,3.3600000000,3.3600000000,5169100,17392148.0000,2
2025-08-28,20250828095000000,sh.601618,3.3700000000,3.3700000000,3.3500000000,3.3600000000,3924500,13186656.0000,2
2025-08-28,20250828095500000,sh.601618,3.3600000000,3.3600000000,3.3500000000,3.3600000000,1895800,6360768.0000,2
2025-08-28,20250828100000000,sh.601618,3.3500000000,3.3600000000,3.3300000000,3.3400000000,5241000,17530104.0000,2
2025-08-28,20250828100500000,sh.601618,3.3300000000,3.3400000000,3.3300000000,3.3400000000,3272900,10913392.0000,2
2025-08-28,20250828101000000,sh.601618,3.3300000000,3.3400000000,3.3200000000,3.3300000000,5912300,19686208.0000,2
2025-08-28,20250828101500000,sh.601618,3.3400000000,3.3600000000,3.3400000000,3.3600000000,6009700,20145864.0000,2
2025-08-28,20250828102000000,sh.601618,3.3500000000,3.3600000000,3.3400000000,3.3400000000,2263700,7580352.0000,2
2025-08-28,20250828102500000,sh.601618,3.3500000000,3.3500000000,3.3400000000,3.3500000000,602200,2014224.0000,2
2025-08-28,20250828103000000,sh.601618,3.3500000000,3.3600000000,3.3400000000,3.3600000000,3670300,12317264.0000,2
2025-08-28,20250828103500000,sh.601618,3.3500000000,3.3600000000,3.3500000000,3.3600000000,744100,2498288.0000,2
2025-08-28,20250828104000000,sh.601618,3.3600000000,3.3700000000,3.3500000000,3.3700000000,1487300,4998480.0000,2
2025-08-28,20250828104500000,sh.601618,3.3600000000,3.3600000000,3.3500000000,3.3600000000,1564000,5253184.0000,2
2025-08-28,20250828105000000,sh.601618,3.3600000000,3.3800000000,3.3600000000,3.3600000000,3609200,12150352.0000,2
2025-08-28,20250828105500000,sh.601618,3.3700000000,3.3700000000,3.3600000000,3.3600000000,380700,1281888.0000,2
