date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sh.601228,3.4900000000,3.5400000000,3.4900000000,3.5300000000,2613200,9209987.0000,2
2026-02-27,20260227094000000,sh.601228,3.5400000000,3.5400000000,3.5100000000,3.5100000000,1148700,4044432.0000,2
2026-02-27,20260227094500000,sh.601228,3.5200000000,3.5400000000,3.5100000000,3.5400000000,1001700,3532774.0000,2
2026-02-27,20260227095000000,sh.601228,3.5400000000,3.5500000000,3.5300000000,3.5400000000,1849100,6551676.0000,2
2026-02-27,20260227095500000,sh.601228,3.5400000000,3.5600000000,3.5400000000,3.5500000000,859800,3054549.0000,2
2026-02-27,20260227100000000,sh.601228,3.5500000000,3.5600000000,3.5500000000,3.5600000000,1019700,3622155.0000,2
2026-02-27,20260227100500000,sh.601228,3.5600000000,3.5600000000,3.5400000000,3.5500000000,568700,2017980.0000,2
2026-02-27,20260227101000000,sh.601228,3.5500000000,3.5500000000,3.5300000000,3.5300000000,537500,1902262.0000,2
2026-02-27,20260227101500000,sh.601228,3.5300000000,3.5400000000,3.5300000000,3.5300000000,425000,1500673.0000,2
2026-02-27,20260227102000000,sh.601228,3.5300000000,3.5400000000,3.5300000000,3.5400000000,122200,431729.0000,2
2026-02-27,20260227102500000,sh.601228,3.5300000000,3.5500000000,3.5300000000,3.5500000000,1162700,4115295.0000,2
2026-02-27,20260227103000000,sh.601228,3.5500000000,3.5500000000,3.5400000000,3.5500000000,209000,740431.0000,2
2026-02-27,20260227103500000,sh.601228,3.5500000000,3.5600000000,3.5400000000,3.5500000000,1616600,5735786.0000,2
2026-02-27,20260227104000000,sh.601228,3.5500000000,3.5600000000,3.5400000000,3.5500000000,1269300,4506132.0000,2
2026-02-27,20260227104500000,sh.601228,3.5500000000,3.5600000000,3.5500000000,3.5600000000,543500,1929978.0000,2
2026-02-27,20260227105000000,sh.601228,3.5500000000,3.5600000000,3.5500000000,3.5500000000,454900,1615282.0000,2
2026-02-27,20260227105500000,sh.601228,3.5500000000,3.5600000000,3.5400000000,3.5500000000,916500,3254404.0000,2
2026-02-27,20260227110000000,sh.601228,3.5500000000,3.5600000000,3.5500000000,3.5500000000,230800,819929.0000,2
2026-02-27,20260227110500000,sh.601228,3.5500000000,3.5600000000,3.5500000000,3.5500000000,315100,1119075.0000,2
2026-02-27,20260227111000000,sh.601228,3.5500000000,3.5600000000,3.5400000000,3.5600000000,733700,2604929.0000,2
2026-02-27,20260227111500000,sh.601228,3.5600000000,3.5600000000,3.5500000000,3.5500000000,384400,1365273.0000,2
2026-02-27,20260227112000000,sh.601228,3.5600000000,3.5600000000,3.5500000000,3.5500000000,86700,308110.0000,2
2026-02-27,20260227112500000,sh.601228,3.5500000000,3.5600000000,3.5400000000,3.5500000000,566900,2009897.0000,2
2026-02-27,20260227113000000,sh.601228,3.5500000000,3.5500000000,3.5400000000,3.5400000000,490100,1738726.0000,2
2026-02-27,20260227130500000,sh.601228,3.5400000000,3.5600000000,3.5400000000,3.5600000000,866500,3076986.0000,2
2026-02-27,20260227131000000,sh.601228,3.5600000000,3.5700000000,3.5500000000,3.5600000000,3318000,11821361.0000,2
2026-02-27,20260227131500000,sh.601228,3.5700000000,3.5800000000,3.5600000000,3.5700000000,935800,3340689.0000,2
2026-02-27,20260227132000000,sh.601228,3.5700000000,3.5900000000,3.5700000000,3.5900000000,1516900,5429385.0000,2
2026-02-27,20260227132500000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.5900000000,2053800,7372609.0000,2
2026-02-27,20260227133000000,sh.601228,3.5900000000,3.6000000000,3.5900000000,3.6000000000,413900,1488424.0000,2
2026-02-27,20260227133500000,sh.601228,3.6000000000,3.6000000000,3.5800000000,3.5900000000,1295200,4652168.0000,2
2026-02-27,20260227134000000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.5900000000,1033400,3711835.0000,2
2026-02-27,20260227134500000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.6000000000,849500,3051539.0000,2
2026-02-27,20260227135000000,sh.601228,3.6000000000,3.6000000000,3.5800000000,3.5900000000,711000,2553681.0000,2
2026-02-27,20260227135500000,sh.601228,3.5900000000,3.5900000000,3.5800000000,3.5800000000,175700,630452.0000,2
2026-02-27,20260227140000000,sh.601228,3.5900000000,3.5900000000,3.5800000000,3.5900000000,462700,1660062.0000,2
2026-02-27,20260227140500000,sh.601228,3.5800000000,3.5900000000,3.5800000000,3.5900000000,166800,597507.0000,2
2026-02-27,20260227141000000,sh.601228,3.5800000000,3.5900000000,3.5800000000,3.5900000000,1083800,3890487.0000,2
2026-02-27,20260227141500000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.6000000000,790500,2837546.0000,2
2026-02-27,20260227142000000,sh.601228,3.6000000000,3.6000000000,3.5900000000,3.5900000000,434100,1559929.0000,2
2026-02-27,20260227142500000,sh.601228,3.5900000000,3.6000000000,3.5900000000,3.5900000000,582200,2090681.0000,2
2026-02-27,20260227143000000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.5800000000,744122,2671521.0000,2
2026-02-27,20260227143500000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.5900000000,987900,3547713.0000,2
2026-02-27,20260227144000000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.5800000000,1065500,3825494.0000,2
2026-02-27,20260227144500000,sh.601228,3.5900000000,3.6000000000,3.5800000000,3.5800000000,888700,3189863.0000,2
2026-02-27,20260227145000000,sh.601228,3.5800000000,3.5900000000,3.5800000000,3.5900000000,456700,1638046.0000,2
2026-02-27,20260227145500000,sh.601228,3.5800000000,3.5900000000,3.5800000000,3.5800000000,1481200,5314846.0000,2
2026-02-27,20260227150000000,sh.601228,3.5900000000,3.5900000000,3.5800000000,3.5900000000,1235251,4432466.0000,2
