date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sz.000539,5.0000000000,5.1200000000,4.9800000000,5.0500000000,8011800,40485451.0000,2
2026-02-27,20260227094000000,sz.000539,5.0300000000,5.0500000000,5.0000000000,5.0400000000,2712900,13645587.0000,2
2026-02-27,20260227094500000,sz.000539,5.0300000000,5.0500000000,5.0200000000,5.0500000000,1420000,7152346.0000,2
2026-02-27,20260227095000000,sz.000539,5.0400000000,5.0600000000,5.0400000000,5.0600000000,1195300,6037916.0000,2
2026-02-27,20260227095500000,sz.000539,5.0600000000,5.0800000000,5.0600000000,5.0800000000,854000,4330379.0000,2
2026-02-27,20260227100000000,sz.000539,5.0800000000,5.0900000000,5.0700000000,5.0800000000,1380100,7012488.0000,2
2026-02-27,20260227100500000,sz.000539,5.0800000000,5.0900000000,5.0600000000,5.0700000000,1162600,5901620.0000,2
2026-02-27,20260227101000000,sz.000539,5.0700000000,5.0700000000,5.0400000000,5.0500000000,713100,3605339.0000,2
2026-02-27,20260227101500000,sz.000539,5.0400000000,5.0700000000,5.0400000000,5.0600000000,621800,3142571.0000,2
2026-02-27,20260227102000000,sz.000539,5.0600000000,5.0700000000,5.0600000000,5.0600000000,385300,1952770.0000,2
2026-02-27,20260227102500000,sz.000539,5.0700000000,5.0700000000,5.0600000000,5.0600000000,249700,1265172.0000,2
2026-02-27,20260227103000000,sz.000539,5.0600000000,5.0700000000,5.0600000000,5.0600000000,497300,2518009.0000,2
2026-02-27,20260227103500000,sz.000539,5.0600000000,5.0700000000,5.0600000000,5.0600000000,393800,1993600.0000,2
2026-02-27,20260227104000000,sz.000539,5.0600000000,5.0700000000,5.0400000000,5.0500000000,654300,3304839.0000,2
2026-02-27,20260227104500000,sz.000539,5.0500000000,5.0700000000,5.0500000000,5.0600000000,499600,2527871.0000,2
2026-02-27,20260227105000000,sz.000539,5.0600000000,5.0700000000,5.0500000000,5.0500000000,304700,1541423.0000,2
2026-02-27,20260227105500000,sz.000539,5.0500000000,5.0600000000,5.0500000000,5.0500000000,440500,2224820.0000,2
