date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sz.001221,70.9100000000,71.0900000000,70.1100000000,70.1100000000,86220,6092544.1600,2
2026-02-27,20260227094000000,sz.001221,70.0600000000,70.3600000000,69.5200000000,70.2300000000,138600,9711737.0000,2
2026-02-27,20260227094500000,sz.001221,70.2300000000,70.5000000000,69.8600000000,70.4000000000,83800,5883484.0000,2
2026-02-27,20260227095000000,sz.001221,70.4000000000,70.7200000000,70.4000000000,70.4500000000,22400,1580349.0000,2
2026-02-27,20260227095500000,sz.001221,70.4500000000,70.4500000000,69.5600000000,69.6400000000,122600,8556425.0000,2
2026-02-27,20260227100000000,sz.001221,69.6400000000,69.9000000000,69.3300000000,69.7000000000,225365,15677635.4300,2
2026-02-27,20260227100500000,sz.001221,69.7000000000,69.9900000000,69.5500000000,69.6900000000,64300,4485110.0000,2
2026-02-27,20260227101000000,sz.001221,69.6800000000,69.7500000000,69.3100000000,69.6400000000,79300,5506688.0000,2
2026-02-27,20260227101500000,sz.001221,69.6900000000,69.9500000000,69.4900000000,69.6600000000,42492,2962883.0800,2
2026-02-27,20260227102000000,sz.001221,69.6600000000,69.8300000000,69.5000000000,69.8300000000,61664,4293343.8400,2
2026-02-27,20260227102500000,sz.001221,69.8300000000,69.8400000000,69.4800000000,69.5700000000,47900,3335500.8000,2
2026-02-27,20260227103000000,sz.001221,69.5700000000,69.5700000000,69.3600000000,69.5200000000,62767,4360648.0900,2
2026-02-27,20260227103500000,sz.001221,69.5100000000,69.5400000000,69.3800000000,69.4300000000,38900,2702623.3000,2
2026-02-27,20260227104000000,sz.001221,69.4500000000,69.4500000000,69.3600000000,69.4000000000,26360,1829592.0600,2
2026-02-27,20260227104500000,sz.001221,69.4000000000,69.4100000000,69.3000000000,69.4000000000,49253,3415725.0800,2
2026-02-27,20260227105000000,sz.001221,69.4200000000,69.7000000000,69.4100000000,69.5000000000,31520,2191164.8000,2
2026-02-27,20260227105500000,sz.001221,69.5000000000,69.5000000000,69.4100000000,69.4700000000,24700,1715593.0000,2
2026-02-27,20260227110000000,sz.001221,69.5000000000,69.5000000000,69.3600000000,69.3900000000,26500,1839722.0000,2
2026-02-27,20260227110500000,sz.001221,69.3900000000,69.4900000000,69.3700000000,69.4500000000,20900,1451128.0000,2
2026-02-27,20260227111000000,sz.001221,69.4500000000,69.4700000000,69.3900000000,69.4000000000,17000,1180346.0000,2
2026-02-27,20260227111500000,sz.001221,69.4100000000,69.5900000000,69.3900000000,69.5900000000,34200,2374296.0000,2
2026-02-27,20260227112000000,sz.001221,69.5900000000,69.6000000000,69.3700000000,69.3900000000,10500,729645.0000,2
2026-02-27,20260227112500000,sz.001221,69.3900000000,69.4800000000,69.3500000000,69.4100000000,25600,1776554.0000,2
2026-02-27,20260227113000000,sz.001221,69.3300000000,69.4200000000,69.0000000000,69.1300000000,138300,9561426.0000,2
2026-02-27,20260227130500000,sz.001221,69.0100000000,69.4100000000,69.0100000000,69.2700000000,70364,4866734.6400,2
2026-02-27,20260227131000000,sz.001221,69.2700000000,69.4100000000,69.2500000000,69.3600000000,38160,2646062.8000,2
2026-02-27,20260227131500000,sz.001221,69.3600000000,69.5000000000,69.2000000000,69.5000000000,59859,4150684.1700,2
2026-02-27,20260227132000000,sz.001221,69.5000000000,69.5000000000,69.4000000000,69.4500000000,15000,1041483.0000,2
2026-02-27,20260227132500000,sz.001221,69.4100000000,69.4500000000,69.2200000000,69.3300000000,19900,1379913.0000,2
