date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sh.603296,90.4000000000,91.4800000000,90.1000000000,90.7800000000,907500,82175017.0000,2
2026-02-27,20260227094000000,sh.603296,90.8100000000,91.1700000000,90.7200000000,91.1100000000,400800,36468126.0000,2
2026-02-27,20260227094500000,sh.603296,91.1400000000,91.2200000000,90.4900000000,90.4900000000,537900,48904204.0000,2
2026-02-27,20260227095000000,sh.603296,90.4700000000,90.6800000000,90.3200000000,90.6700000000,499424,45173777.0000,2
2026-02-27,20260227095500000,sh.603296,90.6100000000,90.7800000000,90.4000000000,90.6000000000,187200,16961621.0000,2
2026-02-27,20260227100000000,sh.603296,90.5200000000,90.5400000000,90.1600000000,90.2100000000,438700,39625303.0000,2
2026-02-27,20260227100500000,sh.603296,90.2500000000,90.7800000000,90.2500000000,90.7600000000,164185,14862590.0000,2
2026-02-27,20260227101000000,sh.603296,90.8600000000,91.1100000000,90.8000000000,91.0200000000,198100,18016490.0000,2
2026-02-27,20260227101500000,sh.603296,91.0200000000,91.1300000000,90.9600000000,91.0200000000,133300,12134496.0000,2
2026-02-27,20260227102000000,sh.603296,91.0200000000,91.0800000000,90.8300000000,90.9300000000,137600,12522468.0000,2
2026-02-27,20260227102500000,sh.603296,90.9200000000,90.9600000000,90.8100000000,90.9200000000,199600,18138293.0000,2
2026-02-27,20260227103000000,sh.603296,90.9300000000,91.6600000000,90.9300000000,91.6600000000,396400,36175973.0000,2
2026-02-27,20260227103500000,sh.603296,91.6400000000,91.7900000000,91.4900000000,91.7600000000,320900,29404226.0000,2
2026-02-27,20260227104000000,sh.603296,91.7600000000,92.1400000000,91.6500000000,92.0300000000,352334,32376029.0000,2
2026-02-27,20260227104500000,sh.603296,92.0400000000,92.3300000000,92.0100000000,92.3200000000,271500,25017007.0000,2
2026-02-27,20260227105000000,sh.603296,92.3200000000,92.4000000000,92.0900000000,92.4000000000,212200,19581862.0000,2
2026-02-27,20260227105500000,sh.603296,92.4000000000,92.5000000000,92.0900000000,92.1800000000,160800,14847324.0000,2
2026-02-27,20260227110000000,sh.603296,92.1700000000,92.4700000000,92.1000000000,92.4700000000,192100,17731939.0000,2
2026-02-27,20260227110500000,sh.603296,92.4600000000,93.0000000000,92.4100000000,93.0000000000,424060,39298867.0000,2
2026-02-27,20260227111000000,sh.603296,93.0000000000,93.2100000000,92.9800000000,93.0900000000,440000,40967472.0000,2
2026-02-27,20260227111500000,sh.603296,93.0200000000,93.1900000000,93.0000000000,93.0500000000,216200,20119508.0000,2
2026-02-27,20260227112000000,sh.603296,93.0600000000,93.0600000000,93.0000000000,93.0300000000,211500,19673201.0000,2
2026-02-27,20260227112500000,sh.603296,93.0400000000,93.0900000000,92.4500000000,92.5000000000,252700,23473354.0000,2
2026-02-27,20260227113000000,sh.603296,92.5000000000,92.5200000000,92.1400000000,92.1800000000,107000,9880726.0000,2
2026-02-27,20260227130500000,sh.603296,92.1900000000,92.3400000000,92.0300000000,92.0400000000,151000,13917724.0000,2
2026-02-27,20260227131000000,sh.603296,92.0400000000,92.0400000000,91.9000000000,91.9100000000,125200,11513496.0000,2
2026-02-27,20260227131500000,sh.603296,91.8900000000,92.0400000000,91.8800000000,92.0000000000,113700,10457941.0000,2
2026-02-27,20260227132000000,sh.603296,92.0000000000,92.1300000000,91.8500000000,91.9500000000,147600,13577252.0000,2
2026-02-27,20260227132500000,sh.603296,91.9700000000,92.0200000000,91.8900000000,91.8900000000,121200,11148503.0000,2
2026-02-27,20260227133000000,sh.603296,91.9000000000,92.0000000000,91.8700000000,92.0000000000,79200,7281138.0000,2
2026-02-27,20260227133500000,sh.603296,92.0000000000,92.1000000000,91.9500000000,91.9800000000,111300,10241134.0000,2
2026-02-27,20260227134000000,sh.603296,91.9500000000,92.0100000000,91.8300000000,91.8800000000,114291,10504957.0000,2
2026-02-27,20260227134500000,sh.603296,91.8500000000,91.9700000000,91.8500000000,91.9700000000,166620,15314722.0000,2
2026-02-27,20260227135000000,sh.603296,91.9700000000,92.0100000000,91.8600000000,91.8800000000,71000,6527976.0000,2
2026-02-27,20260227135500000,sh.603296,91.8800000000,92.1000000000,91.8600000000,92.1000000000,117900,10844281.0000,2
2026-02-27,20260227140000000,sh.603296,92.1200000000,92.2200000000,92.0300000000,92.1000000000,110100,10143216.0000,2
2026-02-27,20260227140500000,sh.603296,92.1000000000,92.3000000000,92.0300000000,92.2600000000,144200,13288010.0000,2
2026-02-27,20260227141000000,sh.603296,92.2600000000,92.3000000000,92.1700000000,92.2200000000,181500,16743741.0000,2
2026-02-27,20260227141500000,sh.603296,92.2200000000,92.2600000000,92.1100000000,92.2500000000,198800,18335985.0000,2
2026-02-27,20260227142000000,sh.603296,92.2600000000,92.2600000000,92.1100000000,92.1100000000,119900,11056111.0000,2
2026-02-27,20260227142500000,sh.603296,92.1100000000,92.2200000000,92.0400000000,92.2000000000,92000,8478982.0000,2
2026-02-27,20260227143000000,sh.603296,92.2100000000,92.2600000000,92.2100000000,92.2500000000,201200,18560636.0000,2
2026-02-27,20260227143500000,sh.603296,92.2500000000,92.2600000000,92.2000000000,92.2500000000,237900,21945953.0000,2
2026-02-27,20260227144000000,sh.603296,92.2500000000,92.2700000000,92.1500000000,92.1700000000,174900,16131769.0000,2
2026-02-27,20260227144500000,sh.603296,92.1700000000,92.2100000000,92.0400000000,92.0500000000,147800,13615250.0000,2
2026-02-27,20260227145000000,sh.603296,92.0500000000,92.1800000000,92.0500000000,92.1700000000,104200,9597153.0000,2
2026-02-27,20260227145500000,sh.603296,92.1700000000,92.1700000000,92.0700000000,92.0800000000,248544,22891647.0000,2
2026-02-27,20260227150000000,sh.603296,92.0800000000,92.1700000000,92.0800000000,92.1700000000,449100,41389007.0000,2
