date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sz.000002,4.8300000000,4.8300000000,4.8000000000,4.8100000000,8697800,41890425.0000,2
2026-02-27,20260227094000000,sz.000002,4.8100000000,4.8100000000,4.7900000000,4.7900000000,6937900,33296839.0000,2
2026-02-27,20260227094500000,sz.000002,4.7900000000,4.8100000000,4.7900000000,4.8000000000,6406756,30750087.2400,2
2026-02-27,20260227095000000,sz.000002,4.8000000000,4.8200000000,4.8000000000,4.8200000000,3857459,18559098.2000,2
2026-02-27,20260227095500000,sz.000002,4.8100000000,4.8300000000,4.8100000000,4.8300000000,3806600,18336833.0000,2
2026-02-27,20260227100000000,sz.000002,4.8200000000,4.8300000000,4.8200000000,4.8200000000,2770900,13361110.0000,2
2026-02-27,20260227100500000,sz.000002,4.8300000000,4.8300000000,4.8200000000,4.8300000000,2160800,10433103.0000,2
2026-02-27,20260227101000000,sz.000002,4.8200000000,4.8300000000,4.8100000000,4.8100000000,3562700,17164360.0000,2
2026-02-27,20260227101500000,sz.000002,4.8100000000,4.8200000000,4.8000000000,4.8100000000,3901800,18755030.0000,2
2026-02-27,20260227102000000,sz.000002,4.8100000000,4.8100000000,4.7900000000,4.8000000000,6532300,31356568.0000,2
2026-02-27,20260227102500000,sz.000002,4.8000000000,4.8100000000,4.8000000000,4.8100000000,1315900,6320658.0000,2
2026-02-27,20260227103000000,sz.000002,4.8000000000,4.8200000000,4.8000000000,4.8200000000,1343700,6466466.0000,2
2026-02-27,20260227103500000,sz.000002,4.8100000000,4.8200000000,4.8100000000,4.8200000000,732200,3524875.0000,2
2026-02-27,20260227104000000,sz.000002,4.8100000000,4.8200000000,4.8000000000,4.8100000000,1680200,8082955.0000,2
2026-02-27,20260227104500000,sz.000002,4.8100000000,4.8100000000,4.8000000000,4.8000000000,693175,3330503.0000,2
2026-02-27,20260227105000000,sz.000002,4.8100000000,4.8200000000,4.8100000000,4.8200000000,936300,4505934.0000,2
2026-02-27,20260227105500000,sz.000002,4.8200000000,4.8200000000,4.8000000000,4.8000000000,1296900,6239178.0000,2
2026-02-27,20260227110000000,sz.000002,4.8100000000,4.8200000000,4.8000000000,4.8200000000,590000,2838117.0000,2
2026-02-27,20260227110500000,sz.000002,4.8200000000,4.8200000000,4.8100000000,4.8200000000,1207800,5811082.0000,2
2026-02-27,20260227111000000,sz.000002,4.8100000000,4.8200000000,4.8100000000,4.8100000000,788400,3794133.0000,2
2026-02-27,20260227111500000,sz.000002,4.8200000000,4.8200000000,4.8000000000,4.8100000000,2252741,10833421.2100,2
2026-02-27,20260227112000000,sz.000002,4.8200000000,4.8200000000,4.8000000000,4.8100000000,1405259,6755511.7900,2
2026-02-27,20260227112500000,sz.000002,4.8100000000,4.8100000000,4.8000000000,4.8100000000,2754546,13223694.8000,2
2026-02-27,20260227113000000,sz.000002,4.8000000000,4.8100000000,4.8000000000,4.8000000000,2251800,10812297.0000,2
2026-02-27,20260227130500000,sz.000002,4.8000000000,4.8100000000,4.8000000000,4.8000000000,1685520,8094781.0000,2
2026-02-27,20260227131000000,sz.000002,4.8100000000,4.8100000000,4.8000000000,4.8100000000,1161463,5581878.4000,2
2026-02-27,20260227131500000,sz.000002,4.8100000000,4.8200000000,4.8000000000,4.8200000000,2684200,12916160.0000,2
2026-02-27,20260227132000000,sz.000002,4.8100000000,4.8300000000,4.8100000000,4.8100000000,2049200,9876314.0000,2
2026-02-27,20260227132500000,sz.000002,4.8200000000,4.8200000000,4.8100000000,4.8100000000,932100,4491660.0000,2
2026-02-27,20260227133000000,sz.000002,4.8100000000,4.8300000000,4.8100000000,4.8300000000,1152900,5556203.0000,2
2026-02-27,20260227133500000,sz.000002,4.8300000000,4.8300000000,4.8200000000,4.8200000000,1846300,8915716.0000,2
2026-02-27,20260227134000000,sz.000002,4.8200000000,4.8300000000,4.8100000000,4.8100000000,3723800,17944421.0000,2
2026-02-27,20260227134500000,sz.000002,4.8200000000,4.8200000000,4.8100000000,4.8200000000,1118400,5387477.0000,2
2026-02-27,20260227135000000,sz.000002,4.8200000000,4.8200000000,4.8100000000,4.8100000000,802200,3861282.0000,2
2026-02-27,20260227135500000,sz.000002,4.8100000000,4.8200000000,4.8100000000,4.8200000000,1604420,7719119.2000,2
2026-02-27,20260227140000000,sz.000002,4.8200000000,4.8200000000,4.8100000000,4.8100000000,812100,3910478.0000,2
2026-02-27,20260227140500000,sz.000002,4.8100000000,4.8200000000,4.8100000000,4.8100000000,401500,1933001.0000,2
2026-02-27,20260227141000000,sz.000002,4.8100000000,4.8200000000,4.8100000000,4.8200000000,988800,4759669.0000,2
2026-02-27,20260227141500000,sz.000002,4.8200000000,4.8300000000,4.8100000000,4.8200000000,4921400,23714987.1700,2
2026-02-27,20260227142000000,sz.000002,4.8200000000,4.8300000000,4.8200000000,4.8200000000,956400,4613694.0000,2
2026-02-27,20260227142500000,sz.000002,4.8200000000,4.8300000000,4.8200000000,4.8300000000,906700,4375764.0000,2
2026-02-27,20260227143000000,sz.000002,4.8300000000,4.8300000000,4.8200000000,4.8300000000,797400,3848685.0000,2
2026-02-27,20260227143500000,sz.000002,4.8200000000,4.8300000000,4.8200000000,4.8300000000,678800,3277137.0000,2
2026-02-27,20260227144000000,sz.000002,4.8300000000,4.8300000000,4.8200000000,4.8200000000,964900,4657911.0000,2
2026-02-27,20260227144500000,sz.000002,4.8200000000,4.8300000000,4.8200000000,4.8200000000,1314200,6344675.0000,2
2026-02-27,20260227145000000,sz.000002,4.8300000000,4.8300000000,4.8200000000,4.8300000000,2288976,11049918.3200,2
2026-02-27,20260227145500000,sz.000002,4.8300000000,4.8400000000,4.8200000000,4.8400000000,4185540,20227650.2000,2
2026-02-27,20260227150000000,sz.000002,4.8400000000,4.8400000000,4.8300000000,4.8400000000,7415600,35880240.0000,2
