date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sh.688019,278.2800000000,279.6900000000,274.3300000000,275.9500000000,217421,60114127.0000,2
2026-02-27,20260227094000000,sh.688019,275.9200000000,277.6600000000,273.3000000000,273.3600000000,170350,46806287.0000,2
2026-02-27,20260227094500000,sh.688019,273.4500000000,275.5500000000,273.1300000000,275.0600000000,140353,38481971.0000,2
2026-02-27,20260227095000000,sh.688019,274.5000000000,275.0200000000,272.1300000000,272.1300000000,146076,39961608.0000,2
2026-02-27,20260227095500000,sh.688019,272.3000000000,272.8900000000,270.9800000000,270.9800000000,153805,41825174.0000,2
2026-02-27,20260227100000000,sh.688019,270.8000000000,270.8000000000,268.0200000000,268.5500000000,246123,66278144.0000,2
2026-02-27,20260227100500000,sh.688019,268.5500000000,271.3000000000,268.3900000000,271.2300000000,119944,32379824.0000,2
2026-02-27,20260227101000000,sh.688019,271.5800000000,271.9000000000,269.9000000000,270.7700000000,106711,28884905.0000,2
2026-02-27,20260227101500000,sh.688019,270.7700000000,271.7200000000,269.2100000000,269.4700000000,52606,14216366.0000,2
2026-02-27,20260227102000000,sh.688019,269.2000000000,270.3600000000,269.0100000000,269.0900000000,62783,16924650.0000,2
2026-02-27,20260227102500000,sh.688019,269.0900000000,269.8600000000,268.8000000000,269.0700000000,66642,17939526.0000,2
2026-02-27,20260227103000000,sh.688019,269.0700000000,270.0800000000,268.7000000000,270.0600000000,58323,15705668.0000,2
2026-02-27,20260227103500000,sh.688019,270.0600000000,270.4900000000,269.0700000000,269.2800000000,64959,17514592.0000,2
2026-02-27,20260227104000000,sh.688019,269.3500000000,269.6000000000,269.1800000000,269.3900000000,27918,7521258.0000,2
2026-02-27,20260227104500000,sh.688019,269.3900000000,269.5200000000,268.2000000000,269.2100000000,71015,19078703.0000,2
2026-02-27,20260227105000000,sh.688019,269.1900000000,269.9600000000,269.0100000000,269.5900000000,30723,8276061.0000,2
2026-02-27,20260227105500000,sh.688019,269.5900000000,269.6000000000,269.0000000000,269.0100000000,31671,8533890.0000,2
2026-02-27,20260227110000000,sh.688019,269.2200000000,269.2200000000,268.8800000000,269.0000000000,22910,6163490.0000,2
2026-02-27,20260227110500000,sh.688019,269.0000000000,270.6000000000,268.8800000000,270.6000000000,43445,11706905.0000,2
2026-02-27,20260227111000000,sh.688019,270.8800000000,271.8000000000,270.0000000000,270.1700000000,37543,10158883.0000,2
