date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sh.603986,303.5000000000,303.5000000000,300.3900000000,303.3000000000,2701597,815957228.0000,2
2026-02-27,20260227094000000,sh.603986,303.2000000000,305.9200000000,302.4800000000,302.4800000000,915149,278680138.0000,2
2026-02-27,20260227094500000,sh.603986,302.5000000000,303.9800000000,301.5300000000,301.5300000000,843400,255406404.0000,2
2026-02-27,20260227095000000,sh.603986,301.4800000000,301.4800000000,299.6000000000,299.6700000000,1988096,597017122.0000,2
2026-02-27,20260227095500000,sh.603986,299.7000000000,301.4400000000,299.7000000000,300.1000000000,799480,240128795.0000,2
2026-02-27,20260227100000000,sh.603986,300.1100000000,301.0000000000,299.9000000000,300.8200000000,623700,187281786.0000,2
2026-02-27,20260227100500000,sh.603986,300.8700000000,301.5000000000,300.5000000000,300.6800000000,532300,160207462.0000,2
2026-02-27,20260227101000000,sh.603986,300.6300000000,300.7100000000,299.8100000000,300.3000000000,657002,197177476.0000,2
2026-02-27,20260227101500000,sh.603986,300.4200000000,300.4300000000,298.0300000000,298.3800000000,1284894,383967835.0000,2
2026-02-27,20260227102000000,sh.603986,298.3800000000,299.4700000000,298.3000000000,299.1100000000,516799,154480020.0000,2
2026-02-27,20260227102500000,sh.603986,299.1100000000,300.3200000000,299.0000000000,299.8900000000,307949,92315248.0000,2
2026-02-27,20260227103000000,sh.603986,299.8800000000,299.8800000000,299.0000000000,299.5400000000,342298,102525289.0000,2
2026-02-27,20260227103500000,sh.603986,299.5900000000,299.5900000000,298.9200000000,298.9300000000,254914,76244594.0000,2
2026-02-27,20260227104000000,sh.603986,298.9300000000,298.9300000000,298.2000000000,298.6000000000,400707,119616042.0000,2
2026-02-27,20260227104500000,sh.603986,298.7400000000,298.8200000000,298.1600000000,298.8200000000,287000,85657068.0000,2
2026-02-27,20260227105000000,sh.603986,298.8300000000,299.8200000000,298.8300000000,299.6000000000,393896,117918399.0000,2
2026-02-27,20260227105500000,sh.603986,299.6000000000,299.9000000000,299.1200000000,299.3200000000,196600,58882793.0000,2
2026-02-27,20260227110000000,sh.603986,299.4100000000,299.9600000000,299.1200000000,299.1500000000,159500,47777720.0000,2
2026-02-27,20260227110500000,sh.603986,299.1500000000,300.0000000000,299.0600000000,300.0000000000,331440,99230699.0000,2
2026-02-27,20260227111000000,sh.603986,300.1700000000,301.3200000000,300.0100000000,300.0800000000,310812,93492231.0000,2
2026-02-27,20260227111500000,sh.603986,300.0500000000,300.3000000000,299.6000000000,299.7200000000,178680,53578399.0000,2
2026-02-27,20260227112000000,sh.603986,299.7200000000,300.0000000000,299.3600000000,299.4200000000,141120,42300504.0000,2
2026-02-27,20260227112500000,sh.603986,299.4000000000,299.9400000000,298.9000000000,298.9600000000,210900,63094928.0000,2
2026-02-27,20260227113000000,sh.603986,298.9400000000,298.9600000000,297.8200000000,297.8200000000,867800,258738826.0000,2
2026-02-27,20260227130500000,sh.603986,297.8000000000,298.2800000000,297.0000000000,297.0500000000,718517,213870862.0000,2
2026-02-27,20260227131000000,sh.603986,297.0300000000,297.4000000000,296.6900000000,296.7900000000,556083,165194843.0000,2
2026-02-27,20260227131500000,sh.603986,296.7900000000,298.4800000000,296.7300000000,298.2900000000,256811,76421059.0000,2
2026-02-27,20260227132000000,sh.603986,298.1600000000,298.6900000000,298.0100000000,298.0100000000,156300,46650521.0000,2
2026-02-27,20260227132500000,sh.603986,298.0100000000,298.5500000000,297.9200000000,298.5500000000,213163,63546901.0000,2
2026-02-27,20260227133000000,sh.603986,298.5800000000,300.2300000000,298.5800000000,299.9800000000,313614,94002890.0000,2
2026-02-27,20260227133500000,sh.603986,299.9300000000,300.5000000000,299.8300000000,299.8300000000,247332,74233953.0000,2
2026-02-27,20260227134000000,sh.603986,299.8400000000,300.2200000000,299.7100000000,299.9900000000,224600,67374108.0000,2
2026-02-27,20260227134500000,sh.603986,299.9700000000,300.3900000000,299.9000000000,300.2000000000,227400,68247200.0000,2
2026-02-27,20260227135000000,sh.603986,300.2000000000,300.6700000000,299.5900000000,299.5900000000,204700,61429372.0000,2
2026-02-27,20260227135500000,sh.603986,299.6000000000,299.8800000000,299.5000000000,299.7200000000,117200,35124112.0000,2
2026-02-27,20260227140000000,sh.603986,299.7200000000,299.7600000000,298.9800000000,298.9800000000,208100,62284803.0000,2
2026-02-27,20260227140500000,sh.603986,299.0000000000,299.2000000000,298.9400000000,299.0100000000,141900,42432544.0000,2
2026-02-27,20260227141000000,sh.603986,299.0200000000,300.0000000000,299.0000000000,299.8000000000,175359,52507386.0000,2
2026-02-27,20260227141500000,sh.603986,299.9100000000,299.9200000000,299.3600000000,299.5500000000,188598,56507020.0000,2
2026-02-27,20260227142000000,sh.603986,299.5500000000,299.6600000000,298.9600000000,298.9700000000,152502,45653092.0000,2
2026-02-27,20260227142500000,sh.603986,299.0000000000,299.2000000000,298.9600000000,299.0500000000,152322,45562858.0000,2
2026-02-27,20260227143000000,sh.603986,299.0600000000,299.2000000000,299.0000000000,299.2000000000,138700,41483240.0000,2
2026-02-27,20260227143500000,sh.603986,299.2000000000,299.2000000000,298.1300000000,298.6600000000,312040,93229446.0000,2
2026-02-27,20260227144000000,sh.603986,298.6500000000,298.8700000000,298.3700000000,298.3700000000,266553,79590830.0000,2
2026-02-27,20260227144500000,sh.603986,298.4600000000,299.0400000000,298.2700000000,299.0400000000,397981,118863145.0000,2
2026-02-27,20260227145000000,sh.603986,299.0300000000,299.7700000000,299.0200000000,299.7400000000,260602,78034730.0000,2
2026-02-27,20260227145500000,sh.603986,299.7100000000,299.7200000000,299.5400000000,299.6000000000,552724,165604660.0000,2
2026-02-27,20260227150000000,sh.603986,299.5800000000,300.0000000000,299.5800000000,300.0000000000,667758,200227340.0000,2
