date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sz.002266,5.1200000000,5.1900000000,5.1100000000,5.1700000000,7456800,38481804.0000,2
2026-02-27,20260227094000000,sz.002266,5.1600000000,5.1600000000,5.1300000000,5.1500000000,4858800,24978441.0000,2
2026-02-27,20260227094500000,sz.002266,5.1500000000,5.1600000000,5.1400000000,5.1500000000,2746103,14136861.4200,2
2026-02-27,20260227095000000,sz.002266,5.1600000000,5.2000000000,5.1500000000,5.2000000000,9069430,46951499.9000,2
2026-02-27,20260227095500000,sz.002266,5.2000000000,5.2200000000,5.1900000000,5.2000000000,5173000,26935344.0000,2
2026-02-27,20260227100000000,sz.002266,5.2000000000,5.2200000000,5.2000000000,5.2100000000,4815050,25064384.5000,2
2026-02-27,20260227100500000,sz.002266,5.2100000000,5.2200000000,5.1900000000,5.2000000000,3058050,15901436.5000,2
2026-02-27,20260227101000000,sz.002266,5.2000000000,5.2000000000,5.1800000000,5.1900000000,2475700,12831905.0000,2
2026-02-27,20260227101500000,sz.002266,5.1900000000,5.1900000000,5.1800000000,5.1800000000,1151200,5966324.0000,2
2026-02-27,20260227102000000,sz.002266,5.1800000000,5.2100000000,5.1800000000,5.2000000000,3760550,19543538.0000,2
2026-02-27,20260227102500000,sz.002266,5.2100000000,5.2200000000,5.2000000000,5.2100000000,3372790,17574695.9000,2
2026-02-27,20260227103000000,sz.002266,5.2200000000,5.2200000000,5.2000000000,5.2000000000,2386800,12426264.0000,2
2026-02-27,20260227103500000,sz.002266,5.2000000000,5.2000000000,5.1900000000,5.1900000000,1755600,9117823.0000,2
2026-02-27,20260227104000000,sz.002266,5.1900000000,5.2000000000,5.1800000000,5.1900000000,2643900,13721052.0000,2
2026-02-27,20260227104500000,sz.002266,5.1900000000,5.2000000000,5.1800000000,5.1800000000,1028500,5338944.0000,2
2026-02-27,20260227105000000,sz.002266,5.1800000000,5.2000000000,5.1800000000,5.1900000000,2214900,11495655.0000,2
2026-02-27,20260227105500000,sz.002266,5.1900000000,5.1900000000,5.1700000000,5.1700000000,2160100,11190274.0000,2
2026-02-27,20260227110000000,sz.002266,5.1700000000,5.1800000000,5.1700000000,5.1800000000,943000,4879177.0000,2
2026-02-27,20260227110500000,sz.002266,5.1700000000,5.1900000000,5.1700000000,5.1800000000,1673000,8670359.0000,2
2026-02-27,20260227111000000,sz.002266,5.1900000000,5.1900000000,5.1800000000,5.1900000000,716700,3714568.0000,2
2026-02-27,20260227111500000,sz.002266,5.1800000000,5.1900000000,5.1800000000,5.1900000000,817260,4235244.8000,2
2026-02-27,20260227112000000,sz.002266,5.1900000000,5.1900000000,5.1800000000,5.1800000000,499100,2587779.0000,2
2026-02-27,20260227112500000,sz.002266,5.1800000000,5.1900000000,5.1600000000,5.1600000000,1756441,9083750.3600,2
2026-02-27,20260227113000000,sz.002266,5.1600000000,5.1700000000,5.1600000000,5.1700000000,801500,4138988.0000,2
2026-02-27,20260227130500000,sz.002266,5.1700000000,5.1900000000,5.1600000000,5.1900000000,2445160,12650287.8000,2
2026-02-27,20260227131000000,sz.002266,5.1900000000,5.1900000000,5.1700000000,5.1700000000,978040,5067019.6000,2
2026-02-27,20260227131500000,sz.002266,5.1700000000,5.1800000000,5.1700000000,5.1800000000,1193500,6174133.0000,2
2026-02-27,20260227132000000,sz.002266,5.1800000000,5.2000000000,5.1700000000,5.2000000000,2376680,12327685.2000,2
2026-02-27,20260227132500000,sz.002266,5.1900000000,5.2000000000,5.1900000000,5.2000000000,1018000,5289150.0000,2
2026-02-27,20260227133000000,sz.002266,5.2000000000,5.2100000000,5.1900000000,5.2000000000,3131000,16289805.0000,2
2026-02-27,20260227133500000,sz.002266,5.2000000000,5.2100000000,5.2000000000,5.2000000000,1418000,7377975.0000,2
2026-02-27,20260227134000000,sz.002266,5.2100000000,5.2200000000,5.2000000000,5.2200000000,4304100,22428701.0000,2
2026-02-27,20260227134500000,sz.002266,5.2200000000,5.2200000000,5.2000000000,5.2200000000,2798500,14581075.0000,2
2026-02-27,20260227135000000,sz.002266,5.2200000000,5.2200000000,5.2000000000,5.2200000000,1999300,10418310.0000,2
2026-02-27,20260227135500000,sz.002266,5.2200000000,5.2200000000,5.2100000000,5.2200000000,1273300,6642415.0000,2
2026-02-27,20260227140000000,sz.002266,5.2200000000,5.2200000000,5.2100000000,5.2100000000,1339100,6984160.0000,2
2026-02-27,20260227140500000,sz.002266,5.2100000000,5.2200000000,5.2000000000,5.2100000000,2529300,13168271.0000,2
2026-02-27,20260227141000000,sz.002266,5.2100000000,5.2200000000,5.2000000000,5.2200000000,2061200,10737774.0000,2
2026-02-27,20260227141500000,sz.002266,5.2200000000,5.2200000000,5.2100000000,5.2100000000,1062100,5536398.0000,2
2026-02-27,20260227142000000,sz.002266,5.2100000000,5.2200000000,5.2000000000,5.2000000000,1529400,7969456.0000,2
2026-02-27,20260227142500000,sz.002266,5.2000000000,5.2100000000,5.2000000000,5.2100000000,1023100,5323375.0000,2
2026-02-27,20260227143000000,sz.002266,5.2100000000,5.2100000000,5.2000000000,5.2000000000,1904600,9910443.0000,2
2026-02-27,20260227143500000,sz.002266,5.2100000000,5.2100000000,5.2000000000,5.2100000000,729940,3798027.0000,2
2026-02-27,20260227144000000,sz.002266,5.2000000000,5.2100000000,5.2000000000,5.2000000000,1372600,7143501.0000,2
2026-02-27,20260227144500000,sz.002266,5.2100000000,5.2100000000,5.2000000000,5.2000000000,2266000,11798525.0000,2
2026-02-27,20260227145000000,sz.002266,5.2000000000,5.2100000000,5.2000000000,5.2100000000,2832600,14747024.0000,2
2026-02-27,20260227145500000,sz.002266,5.2100000000,5.2200000000,5.2000000000,5.2200000000,4419700,23032889.0000,2
2026-02-27,20260227150000000,sz.002266,5.2200000000,5.2200000000,5.2000000000,5.2200000000,3059425,15945491.0000,2
