date,time,code,open,high,low,close,volume,amount,adjustflag
2026-02-27,20260227093500000,sz.300308,555.0000000000,555.8000000000,551.1000000000,553.3100000000,2591858,1434050080.7600,2
2026-02-27,20260227094000000,sz.300308,553.8000000000,557.9900000000,553.8000000000,556.2600000000,1085000,603122251.0000,2
2026-02-27,20260227094500000,sz.300308,556.3000000000,559.9800000000,554.2000000000,554.2600000000,939087,523310526.1900,2
2026-02-27,20260227095000000,sz.300308,554.2500000000,554.9900000000,546.8100000000,546.8100000000,2658600,1463888347.1000,2
2026-02-27,20260227095500000,sz.300308,547.1300000000,550.2100000000,547.0700000000,547.0700000000,1214213,665215514.8900,2
2026-02-27,20260227100000000,sz.300308,547.0000000000,548.9600000000,543.9700000000,546.6500000000,1713583,935394373.0000,2
2026-02-27,20260227100500000,sz.300308,547.3200000000,547.4700000000,541.8000000000,542.9600000000,1411400,767934293.9700,2
2026-02-27,20260227101000000,sz.300308,542.9600000000,547.8900000000,542.2000000000,547.1600000000,743700,404861664.0000,2
2026-02-27,20260227101500000,sz.300308,547.1600000000,547.3500000000,542.3800000000,542.4000000000,569300,310068327.0000,2
2026-02-27,20260227102000000,sz.300308,542.6000000000,544.7700000000,541.0100000000,544.0400000000,1042901,565070651.9600,2
2026-02-27,20260227102500000,sz.300308,544.0500000000,544.0500000000,541.0900000000,542.0100000000,442000,239559485.0000,2
2026-02-27,20260227103000000,sz.300308,542.0000000000,542.9900000000,540.0100000000,541.9200000000,991300,536604837.8300,2
2026-02-27,20260227103500000,sz.300308,541.9600000000,541.9600000000,540.0100000000,540.2000000000,568100,307085894.2900,2
2026-02-27,20260227104000000,sz.300308,540.2000000000,540.7100000000,539.4800000000,539.7600000000,1021100,551472277.6400,2
2026-02-27,20260227104500000,sz.300308,539.9800000000,541.5700000000,539.0200000000,541.5700000000,593933,320607760.3000,2
2026-02-27,20260227105000000,sz.300308,541.4800000000,542.6300000000,540.5400000000,540.9600000000,322744,174706795.3200,2
2026-02-27,20260227105500000,sz.300308,540.9900000000,540.9900000000,538.3800000000,539.1200000000,508499,274400401.1300,2
2026-02-27,20260227110000000,sz.300308,539.2200000000,539.2300000000,538.0000000000,538.0000000000,533200,287167348.0000,2
2026-02-27,20260227110500000,sz.300308,538.0000000000,542.6000000000,538.0000000000,541.5000000000,502104,271283062.0000,2
2026-02-27,20260227111000000,sz.300308,541.6900000000,541.9000000000,539.6000000000,539.6900000000,263100,142257345.9600,2
2026-02-27,20260227111500000,sz.300308,539.7000000000,539.7800000000,538.1800000000,538.8000000000,401900,216609545.0000,2
