ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
000617.SZ,1d,19961022,1996-10-22 15:00:00,9.15,12.16,9.15,10.86,200418.0,275866.7381,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961023,1996-10-23 15:00:00,10.39,10.93,10.02,10.47,44856.0,60932.7081,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961024,1996-10-24 15:00:00,10.7,11.66,10.51,11.58,66761.0,94785.1027,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961025,1996-10-25 15:00:00,11.53,11.53,10.7,10.79,29282.0,42036.4777,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961028,1996-10-28 15:00:00,10.55,11.16,9.24,10.69,22684.0,31178.215,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961029,1996-10-29 15:00:00,10.7,10.93,10.32,10.59,22153.0,30536.0176,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961030,1996-10-30 15:00:00,10.51,10.62,10.39,10.4,11234.0,15261.4063,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961031,1996-10-31 15:00:00,10.41,10.76,10.39,10.56,11704.0,16000.9512,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961101,1996-11-01 15:00:00,10.28,10.39,9.9,10.08,11363.0,14919.2283,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961104,1996-11-04 15:00:00,10.01,10.33,9.78,10.25,10775.0,14171.6967,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961105,1996-11-05 15:00:00,10.39,10.47,10.01,10.11,10272.0,13812.7979,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961106,1996-11-06 15:00:00,10.18,10.24,9.78,9.93,6645.0,8560.739,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961107,1996-11-07 15:00:00,10.01,10.16,9.78,9.82,4105.0,5274.3731,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961108,1996-11-08 15:00:00,9.78,10.01,9.62,9.7,4916.0,6222.4931,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961111,1996-11-11 15:00:00,9.7,10.01,9.69,9.96,8606.0,11032.6927,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961112,1996-11-12 15:00:00,10.09,10.16,9.89,10.08,7673.0,9971.7242,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961113,1996-11-13 15:00:00,10.08,10.47,9.97,10.33,16153.0,21507.1023,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961114,1996-11-14 15:00:00,10.4,10.55,10.24,10.35,14125.0,19000.7014,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961115,1996-11-15 15:00:00,10.01,10.24,9.89,10.16,18119.0,23771.0909,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961118,1996-11-18 15:00:00,10.16,10.38,9.86,10.22,13016.0,17136.9743,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961119,1996-11-19 15:00:00,10.24,10.99,10.22,10.78,26920.0,37315.6342,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961120,1996-11-20 15:00:00,10.79,11.39,10.78,11.25,45107.0,65700.8465,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961121,1996-11-21 15:00:00,11.45,11.93,10.47,10.62,38462.0,57396.6766,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961122,1996-11-22 15:00:00,10.39,10.78,10.01,10.78,13489.0,18209.5267,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961125,1996-11-25 15:00:00,11.01,11.16,10.78,11.08,19392.0,27687.0008,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961126,1996-11-26 15:00:00,11.3,11.3,10.48,10.66,13177.0,18435.3774,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961127,1996-11-27 15:00:00,10.7,11.01,10.47,10.66,8814.0,12279.9729,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961128,1996-11-28 15:00:00,10.55,11.16,10.39,11.07,24078.0,34275.4008,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961129,1996-11-29 15:00:00,11.09,11.47,10.7,10.93,15651.0,22543.8517,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961202,1996-12-02 15:00:00,11.01,11.01,10.43,10.62,9231.0,12783.4822,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961203,1996-12-03 15:00:00,10.47,11.05,10.39,11.02,8088.0,11231.3649,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961204,1996-12-04 15:00:00,11.2,11.86,10.69,11.51,46657.0,70080.2245,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961205,1996-12-05 15:00:00,11.56,12.68,11.56,12.32,56273.0,89345.1638,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961206,1996-12-06 15:00:00,12.32,12.32,11.79,12.01,25574.0,39718.5654,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961209,1996-12-09 15:00:00,12.05,12.32,11.78,12.27,25204.0,39774.3339,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961210,1996-12-10 15:00:00,12.32,12.76,12.09,12.47,35447.0,57588.9342,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961211,1996-12-11 15:00:00,12.63,12.93,12.32,12.79,31289.0,51323.435,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961212,1996-12-12 15:00:00,12.86,12.93,11.7,12.12,22317.0,36064.107,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961213,1996-12-13 15:00:00,12.16,12.16,11.39,11.51,10808.0,16640.7839,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961216,1996-12-16 15:00:00,10.34,10.34,10.34,10.34,727.0,976.361,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961217,1996-12-17 15:00:00,9.31,9.31,9.31,9.31,683.0,825.747,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961218,1996-12-18 15:00:00,8.38,10.01,8.38,9.65,9591.0,11083.2809,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961219,1996-12-19 15:00:00,9.24,9.55,8.68,8.68,6467.0,7508.256,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961220,1996-12-20 15:00:00,7.81,8.13,7.81,7.81,2789.0,2838.623,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961223,1996-12-23 15:00:00,8.01,8.01,7.12,7.39,9052.0,8809.7491,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961224,1996-12-24 15:00:00,7.39,7.74,6.64,6.65,7055.0,6688.6532,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961225,1996-12-25 15:00:00,6.54,7.04,6.01,7.02,14602.0,12579.4256,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961226,1996-12-26 15:00:00,7.08,7.31,7.01,7.12,8212.0,7656.5858,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961227,1996-12-27 15:00:00,7.39,7.81,7.31,7.79,19179.0,18958.4981,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961230,1996-12-30 15:00:00,8.08,8.57,7.95,8.57,21628.0,23533.6198,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19961231,1996-12-31 15:00:00,8.72,9.35,8.4,8.78,29362.0,34202.1788,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19970102,1997-01-02 15:00:00,8.85,9.21,8.62,8.88,18415.0,21308.3564,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19970103,1997-01-03 15:00:00,8.88,8.89,8.35,8.44,16160.0,17897.9878,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19970106,1997-01-06 15:00:00,8.31,8.31,7.59,7.59,7854.0,8041.2213,qfq,tushare,2026-02-28 20:04:28
000617.SZ,1d,19970107,1997-01-07 15:00:00,7.32,8.08,7.2,8.01,11443.0,11597.8885,qfq,tushare,2026-02-28 20:04:28
