ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
688008.SH,1d,20190722,2019-07-22 15:00:00,88.59,94.31,64.33,72.7,583306.85,4564778.758,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190723,2019-07-23 15:00:00,67.94,76.54,67.92,71.93,239060.2,1777324.317,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190724,2019-07-24 15:00:00,71.93,74.28,70.35,73.63,216085.3,1610303.284,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190725,2019-07-25 15:00:00,72.77,77.61,72.39,75.68,246269.2,1910989.436,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190726,2019-07-26 15:00:00,74.5,74.5,68.21,69.55,168315.3,1240093.724,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190729,2019-07-29 15:00:00,68.89,72.68,68.79,72.37,152336.56,1125368.095,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190730,2019-07-30 15:00:00,72.19,73.65,70.15,72.87,154349.11,1150816.877,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190731,2019-07-31 15:00:00,72.75,76.17,72.27,74.98,188363.08,1452148.34,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190801,2019-08-01 15:00:00,73.75,78.11,73.36,77.43,209867.4,1640911.045,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190802,2019-08-02 15:00:00,75.68,86.49,75.32,81.38,318035.31,2655811.987,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190805,2019-08-05 15:00:00,81.99,83.36,76.95,83.12,243708.58,2044588.243,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190806,2019-08-06 15:00:00,81.51,87.28,71.61,76.36,288294.76,2467241.681,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190807,2019-08-07 15:00:00,77.87,79.08,73.09,76.78,164592.62,1291939.725,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190808,2019-08-08 15:00:00,76.95,81.4,75.71,76.16,153901.15,1240952.591,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190809,2019-08-09 15:00:00,76.65,76.65,72.48,72.61,132242.24,1009253.338,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190812,2019-08-12 15:00:00,72.29,73.06,69.58,71.12,98884.54,723614.511,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190813,2019-08-13 15:00:00,70.74,72.21,70.21,71.79,80857.44,594422.043,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190814,2019-08-14 15:00:00,72.63,73.71,71.8,72.2,81363.75,609671.411,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190815,2019-08-15 15:00:00,70.25,72.21,69.87,71.91,63444.09,465852.964,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190816,2019-08-16 15:00:00,72.44,73.25,71.48,71.98,59620.29,444653.471,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190819,2019-08-19 15:00:00,72.39,74.19,71.34,73.51,90843.41,681663.507,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190820,2019-08-20 15:00:00,73.45,74.12,72.47,72.75,58117.33,439009.637,qfq,tushare,2026-02-28 19:18:21
688008.SH,1d,20190821,2019-08-21 15:00:00,72.47,72.66,68.05,68.6,104869.12,755280.762,qfq,tushare,2026-02-28 19:18:21
