ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
300390.SZ,1d,20140731,2014-07-31 15:00:00,6.74,8.09,6.74,8.09,293.02,356.5644,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140801,2014-08-01 15:00:00,8.9,8.9,8.9,8.9,121.0,162.382,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140804,2014-08-04 15:00:00,9.79,9.79,9.79,9.79,107.0,157.932,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140805,2014-08-05 15:00:00,10.77,10.77,10.77,10.77,223.5,362.964,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140806,2014-08-06 15:00:00,11.84,11.84,11.84,11.84,346.7,619.2062,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140807,2014-08-07 15:00:00,13.03,13.03,13.03,13.03,574.5,1128.8925,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140808,2014-08-08 15:00:00,14.34,14.34,14.34,14.34,790.06,1708.1097,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140811,2014-08-11 15:00:00,15.77,15.77,15.77,15.77,846.36,2012.6441,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140812,2014-08-12 15:00:00,17.35,17.35,17.35,17.35,7816.15,20447.0484,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140813,2014-08-13 15:00:00,17.84,19.08,17.63,19.08,101887.65,286469.0289,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140814,2014-08-14 15:00:00,19.09,19.69,18.27,18.61,106084.09,301512.7802,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140815,2014-08-15 15:00:00,18.02,18.24,17.16,17.66,72877.54,193765.5827,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140818,2014-08-18 15:00:00,17.77,18.42,17.57,18.1,53494.04,145594.1643,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140819,2014-08-19 15:00:00,18.12,19.69,18.11,19.22,73952.85,212579.7096,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140820,2014-08-20 15:00:00,18.97,21.15,18.59,20.02,76781.28,230306.5211,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140821,2014-08-21 15:00:00,19.57,19.83,18.96,19.2,50027.46,145675.9082,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140822,2014-08-22 15:00:00,19.06,19.41,19.0,19.28,25112.32,72846.313,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140825,2014-08-25 15:00:00,19.42,20.06,19.3,19.43,28365.19,83987.7214,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140826,2014-08-26 15:00:00,19.23,19.23,18.47,18.87,33064.7,93468.5365,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140827,2014-08-27 15:00:00,18.95,19.28,18.69,19.28,22632.87,65115.7607,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140828,2014-08-28 15:00:00,19.0,21.16,18.97,19.89,46568.78,141220.938,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140829,2014-08-29 15:00:00,19.63,21.55,19.63,21.3,49828.22,156514.0406,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140901,2014-09-01 15:00:00,21.09,23.43,20.9,23.43,70957.88,245385.8451,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140902,2014-09-02 15:00:00,23.41,24.47,23.01,23.87,63134.36,225456.1192,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140903,2014-09-03 15:00:00,23.61,23.78,22.84,23.72,56500.22,198762.007,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140904,2014-09-04 15:00:00,23.49,24.83,23.49,23.99,49211.02,178757.3182,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140905,2014-09-05 15:00:00,23.88,24.54,23.54,24.38,35098.25,127249.3604,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140909,2014-09-09 15:00:00,24.41,24.8,23.81,24.06,20219.32,73492.5559,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140910,2014-09-10 15:00:00,23.81,25.31,23.55,25.06,33424.82,123502.8661,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140911,2014-09-11 15:00:00,25.4,25.45,24.4,24.7,34172.07,127675.5154,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140912,2014-09-12 15:00:00,24.52,24.6,24.05,24.24,21232.45,77591.4633,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140915,2014-09-15 15:00:00,24.24,24.6,23.94,24.4,22595.3,82625.1361,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140916,2014-09-16 15:00:00,24.34,24.45,23.53,23.84,19137.08,68941.7344,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140917,2014-09-17 15:00:00,23.67,23.97,23.38,23.71,7121.13,25425.0858,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140918,2014-09-18 15:00:00,23.54,23.95,23.4,23.74,7113.65,25461.2919,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140919,2014-09-19 15:00:00,23.61,23.93,23.55,23.87,5540.11,19843.9335,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140922,2014-09-22 15:00:00,23.71,23.79,23.21,23.57,9533.83,33663.0542,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140923,2014-09-23 15:00:00,23.47,24.01,23.42,23.87,8688.54,31253.5295,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140924,2014-09-24 15:00:00,23.87,23.97,23.53,23.78,17769.84,63434.6314,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140925,2014-09-25 15:00:00,23.84,23.84,23.08,23.2,15825.46,55707.7398,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140926,2014-09-26 15:00:00,23.11,23.11,22.3,22.6,18529.29,63175.2237,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140929,2014-09-29 15:00:00,22.6,22.97,22.6,22.77,7216.31,24807.8645,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20140930,2014-09-30 15:00:00,22.79,22.96,22.54,22.8,13428.27,45918.2538,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141008,2014-10-08 15:00:00,22.88,23.61,22.62,23.51,17892.75,62762.8241,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141009,2014-10-09 15:00:00,23.48,23.69,23.13,23.43,12823.49,45210.3882,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141010,2014-10-10 15:00:00,23.4,23.4,23.06,23.08,7972.62,27887.5091,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141013,2014-10-13 15:00:00,23.03,23.03,22.52,22.86,8387.02,28693.7217,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141014,2014-10-14 15:00:00,23.0,23.33,22.88,23.12,9646.39,33658.8979,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141015,2014-10-15 15:00:00,23.21,25.44,22.89,25.44,70201.09,262960.1448,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141016,2014-10-16 15:00:00,25.07,26.52,24.83,25.16,51754.07,198558.5765,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141017,2014-10-17 15:00:00,24.86,25.4,23.71,25.0,36739.81,136181.9185,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141020,2014-10-20 15:00:00,24.74,25.19,24.41,24.77,20613.96,76909.6111,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141021,2014-10-21 15:00:00,24.74,25.77,24.54,25.46,29582.66,113277.0646,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141022,2014-10-22 15:00:00,25.13,25.85,24.73,25.1,26604.56,101140.0923,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141023,2014-10-23 15:00:00,25.19,26.19,24.88,25.59,30490.98,117777.3047,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141024,2014-10-24 15:00:00,25.27,26.96,25.07,25.78,35028.28,138020.2133,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141027,2014-10-27 15:00:00,25.78,25.78,24.54,24.9,24739.68,93455.1311,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141028,2014-10-28 15:00:00,24.7,26.19,24.7,26.06,24928.79,95691.762,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141029,2014-10-29 15:00:00,25.86,26.92,25.68,26.31,25038.51,99268.3588,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141030,2014-10-30 15:00:00,26.0,26.42,25.43,26.19,23450.35,91936.723,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141031,2014-10-31 15:00:00,26.17,27.97,25.95,27.25,36892.03,150900.4987,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141103,2014-11-03 15:00:00,27.27,27.72,26.77,27.43,25408.48,104282.4627,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141104,2014-11-04 15:00:00,27.43,27.43,26.06,26.12,23821.28,95692.946,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141105,2014-11-05 15:00:00,26.13,26.51,25.88,26.23,10753.94,42453.6814,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141106,2014-11-06 15:00:00,26.25,27.18,26.06,27.04,16369.79,66119.1159,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141107,2014-11-07 15:00:00,26.84,27.74,26.57,26.89,23367.37,95580.2155,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141110,2014-11-10 15:00:00,26.86,27.65,26.72,27.45,18074.74,74339.9917,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141111,2014-11-11 15:00:00,27.79,29.4,27.09,29.38,45074.71,193026.7706,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141112,2014-11-12 15:00:00,28.72,31.42,28.59,30.86,47106.74,215544.9726,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141113,2014-11-13 15:00:00,29.97,30.41,29.17,29.34,29348.38,131342.7312,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141114,2014-11-14 15:00:00,29.3,29.3,26.43,26.98,31500.66,130073.7551,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141117,2014-11-17 15:00:00,26.53,28.04,26.47,27.11,17036.97,70405.8228,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141118,2014-11-18 15:00:00,26.87,27.61,26.58,27.55,11181.82,45925.8027,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141119,2014-11-19 15:00:00,27.44,27.75,26.72,27.29,11665.6,47990.1686,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141120,2014-11-20 15:00:00,26.86,27.29,26.74,27.23,10707.1,43647.0864,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141121,2014-11-21 15:00:00,27.22,27.85,26.86,27.26,12321.94,51107.1436,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141124,2014-11-24 15:00:00,27.65,28.05,27.27,27.75,14204.26,59299.5079,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141125,2014-11-25 15:00:00,27.75,28.23,27.1,27.39,18420.5,76475.569,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141126,2014-11-26 15:00:00,27.39,27.84,27.26,27.77,9906.82,41217.0486,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141127,2014-11-27 15:00:00,28.02,28.91,28.02,28.63,20152.33,86615.2831,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141128,2014-11-28 15:00:00,28.71,28.81,27.96,28.42,16622.37,70970.7594,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141201,2014-12-01 15:00:00,28.44,31.26,28.12,31.26,47294.15,213554.5568,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141202,2014-12-02 15:00:00,30.97,32.81,30.72,31.16,43984.73,209939.0635,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141203,2014-12-03 15:00:00,31.24,32.03,30.28,31.78,32480.33,153237.5568,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141204,2014-12-04 15:00:00,31.98,32.14,31.19,31.49,22580.0,107494.4048,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141205,2014-12-05 15:00:00,31.17,31.62,29.84,31.17,23798.54,110425.157,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141208,2014-12-08 15:00:00,30.64,31.23,28.45,28.51,34175.44,151024.7631,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141209,2014-12-09 15:00:00,28.38,28.38,26.29,26.35,16611.0,67843.3907,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141210,2014-12-10 15:00:00,26.41,27.57,25.8,27.06,9898.48,40298.5757,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141211,2014-12-11 15:00:00,26.87,27.52,26.64,27.19,7312.25,30043.4445,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141212,2014-12-12 15:00:00,27.19,27.77,27.02,27.64,8578.85,35519.8414,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141215,2014-12-15 15:00:00,27.82,28.52,27.44,28.28,12311.9,52151.7894,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141216,2014-12-16 15:00:00,28.19,28.44,27.64,27.85,11023.61,46541.9747,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141217,2014-12-17 15:00:00,27.85,28.38,27.02,28.18,11416.18,48086.8348,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141218,2014-12-18 15:00:00,28.26,28.51,26.68,26.69,8679.04,36106.3518,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141219,2014-12-19 15:00:00,26.53,26.53,24.87,25.36,12712.89,48884.8631,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141222,2014-12-22 15:00:00,25.2,25.2,23.21,23.54,8644.24,30838.0958,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141223,2014-12-23 15:00:00,23.28,24.55,23.28,23.87,3695.74,13372.2854,qfq,tushare,2026-03-01 11:03:43
300390.SZ,1d,20141224,2014-12-24 15:00:00,24.04,25.12,24.04,24.77,5397.49,20024.6853,qfq,tushare,2026-03-01 11:03:43
