ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
603341.SH,1d,20240301,2024-03-01 15:00:00,58.54,58.54,48.8,50.66,339290.89,1802731.736,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240304,2024-03-04 15:00:00,52.79,60.69,51.42,54.87,315499.66,1795533.144,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240305,2024-03-05 15:00:00,51.83,58.32,51.23,54.93,268869.5,1509627.44,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240306,2024-03-06 15:00:00,53.67,56.3,52.36,54.5,185897.46,1036911.941,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240307,2024-03-07 15:00:00,54.64,60.36,54.61,55.08,257989.58,1507470.828,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240308,2024-03-08 15:00:00,53.47,56.1,52.19,53.6,185494.44,1025026.038,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240311,2024-03-11 15:00:00,54.11,54.21,51.02,51.72,166468.39,884195.73,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240312,2024-03-12 15:00:00,51.44,52.58,50.27,50.65,142584.66,745851.253,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240313,2024-03-13 15:00:00,50.84,51.29,50.06,50.27,111476.81,579877.833,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240314,2024-03-14 15:00:00,49.64,49.64,46.35,46.96,147508.37,724253.386,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240315,2024-03-15 15:00:00,46.4,47.52,45.7,47.47,96127.74,461184.284,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240318,2024-03-18 15:00:00,47.65,51.69,47.64,50.88,174474.83,888167.528,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240319,2024-03-19 15:00:00,50.25,51.23,49.36,49.38,116318.93,599038.449,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240320,2024-03-20 15:00:00,49.08,50.32,48.32,49.72,93132.03,468896.138,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240321,2024-03-21 15:00:00,49.84,54.64,49.28,52.51,192219.87,1032862.85,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240322,2024-03-22 15:00:00,51.9,53.47,51.62,51.89,172367.8,928880.549,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240325,2024-03-25 15:00:00,50.74,50.79,47.18,47.32,113468.82,564551.629,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240326,2024-03-26 15:00:00,47.07,47.96,46.18,47.64,66800.99,322607.168,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240327,2024-03-27 15:00:00,47.06,47.57,45.29,45.3,53572.35,253891.6,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240328,2024-03-28 15:00:00,45.01,47.13,45.0,46.34,60169.19,285228.071,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240329,2024-03-29 15:00:00,46.34,49.36,45.35,48.56,91702.61,443366.972,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240401,2024-04-01 15:00:00,47.93,48.7,47.57,48.03,67288.2,331316.787,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240402,2024-04-02 15:00:00,47.81,49.71,46.85,48.3,90905.77,451012.542,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240403,2024-04-03 15:00:00,47.17,47.62,46.35,46.45,61408.14,294946.247,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240408,2024-04-08 15:00:00,47.06,49.28,47.06,48.28,102544.79,505288.965,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240409,2024-04-09 15:00:00,47.83,48.89,46.84,48.89,85360.14,421139.386,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240410,2024-04-10 15:00:00,48.5,50.25,48.06,48.07,80580.57,404706.034,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240411,2024-04-11 15:00:00,46.84,48.58,46.43,46.74,66226.61,321067.376,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240412,2024-04-12 15:00:00,46.68,47.33,46.45,46.94,48035.63,230933.937,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240415,2024-04-15 15:00:00,47.31,47.91,45.47,45.91,55838.12,267183.648,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240416,2024-04-16 15:00:00,45.67,45.67,41.33,41.33,71052.72,306263.341,qfq,tushare,2026-03-01 11:22:05
603341.SH,1d,20240417,2024-04-17 15:00:00,41.52,43.47,41.52,43.32,63896.35,280842.495,qfq,tushare,2026-03-01 11:22:05
