ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
688223.SH,1d,20220126,2022-01-26 15:00:00,8.43,11.86,8.43,10.47,8819791.99,8997736.843,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220127,2022-01-27 15:00:00,10.42,11.24,9.97,10.09,3998215.57,4237713.866,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220128,2022-01-28 15:00:00,9.95,10.75,9.0,10.43,2673743.6,2658018.417,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220207,2022-02-07 15:00:00,10.75,10.84,9.93,10.57,2118566.87,2215525.6,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220208,2022-02-08 15:00:00,10.23,10.61,9.64,10.24,1928489.5,1959155.897,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220209,2022-02-09 15:00:00,10.18,11.13,9.89,10.97,2070793.79,2209131.119,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220210,2022-02-10 15:00:00,10.84,10.87,9.87,9.88,1989707.36,2047415.597,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220211,2022-02-11 15:00:00,9.61,10.1,9.25,9.34,1649574.82,1609038.508,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220214,2022-02-14 15:00:00,9.23,9.51,9.11,9.35,695292.02,653466.682,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220215,2022-02-15 15:00:00,9.39,10.1,9.33,9.91,1396229.03,1381768.453,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220216,2022-02-16 15:00:00,10.0,10.47,9.94,10.34,1169883.7,1213990.747,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220217,2022-02-17 15:00:00,10.3,10.86,10.23,10.44,972917.18,1038279.97,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220218,2022-02-18 15:00:00,10.35,10.82,10.3,10.44,670504.03,710673.962,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220221,2022-02-21 15:00:00,10.58,11.33,10.45,11.29,1126306.23,1234762.446,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220222,2022-02-22 15:00:00,11.1,12.08,10.87,11.56,1096918.44,1268587.903,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220223,2022-02-23 15:00:00,11.56,11.61,11.23,11.34,733023.05,843546.935,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220224,2022-02-24 15:00:00,11.34,12.1,11.12,11.55,1312566.0,1538918.934,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220225,2022-02-25 15:00:00,11.89,12.18,11.27,11.5,747720.1,881079.605,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220228,2022-02-28 15:00:00,11.7,12.72,11.31,12.4,1159587.9,1410271.942,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220301,2022-03-01 15:00:00,12.76,13.68,12.21,12.63,1389610.86,1786202.376,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220302,2022-03-02 15:00:00,12.79,12.95,12.08,12.76,1119880.95,1414248.258,qfq,tushare,2026-02-28 20:12:51
688223.SH,1d,20220303,2022-03-03 15:00:00,12.65,12.83,12.2,12.2,597745.69,749968.415,qfq,tushare,2026-02-28 20:12:51
