ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
688702.SH,1d,20230914,2023-09-14 15:00:00,66.55,72.0,59.5,62.5,259721.96,1675975.83,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230915,2023-09-15 15:00:00,58.94,62.0,56.11,57.8,168659.21,988080.574,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230918,2023-09-18 15:00:00,56.0,58.18,52.0,53.69,117094.56,644869.462,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230919,2023-09-19 15:00:00,53.0,56.11,51.11,53.8,92433.4,497211.18,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230920,2023-09-20 15:00:00,52.78,55.39,51.5,51.5,70924.96,379576.376,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230921,2023-09-21 15:00:00,51.0,54.0,50.12,51.98,61189.71,320725.237,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230922,2023-09-22 15:00:00,52.47,61.55,52.0,59.95,124803.89,713474.067,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230925,2023-09-25 15:00:00,58.6,61.22,58.2,58.79,100137.86,597832.481,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230926,2023-09-26 15:00:00,57.71,60.5,57.26,57.82,55938.57,327981.085,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230927,2023-09-27 15:00:00,57.0,59.98,56.89,57.38,53349.13,311348.869,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20230928,2023-09-28 15:00:00,58.3,61.7,57.61,58.6,58339.69,343606.753,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231009,2023-10-09 15:00:00,58.23,58.23,54.58,54.58,51165.45,285444.079,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231010,2023-10-10 15:00:00,54.66,57.69,54.66,56.12,40280.56,227182.514,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231011,2023-10-11 15:00:00,55.82,58.09,53.7,54.76,42191.48,234331.668,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231012,2023-10-12 15:00:00,55.24,55.48,52.2,52.99,36189.49,192965.041,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231013,2023-10-13 15:00:00,52.59,53.43,51.75,52.3,26382.82,138273.653,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231016,2023-10-16 15:00:00,52.72,52.8,49.2,50.65,36688.41,185382.991,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231017,2023-10-17 15:00:00,50.44,51.5,49.66,50.7,23881.43,120824.74,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231018,2023-10-18 15:00:00,50.56,52.98,50.12,51.36,40344.5,209617.788,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231019,2023-10-19 15:00:00,51.0,53.55,50.33,52.35,32682.3,172009.193,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231020,2023-10-20 15:00:00,52.25,52.25,48.28,48.96,34337.95,170517.53,qfq,tushare,2026-02-28 20:35:33
688702.SH,1d,20231023,2023-10-23 15:00:00,48.16,48.74,46.21,46.66,23683.78,111407.91,qfq,tushare,2026-02-28 20:35:33
