ts_code,freq,trade_date,trade_time,open,high,low,close,volume,amount,adjust_type,source,updated_at
601766.SH,1d,20080818,2008-08-18 15:00:00,3.84,3.98,3.32,3.43,17925941.64,6670840.171,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080819,2008-08-19 15:00:00,3.56,3.78,3.4,3.68,6887493.95,2500497.187,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080820,2008-08-20 15:00:00,3.54,4.01,3.44,3.86,7730596.66,2938261.883,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080821,2008-08-21 15:00:00,3.75,3.78,3.47,3.47,4802295.03,1732016.601,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080822,2008-08-22 15:00:00,3.27,3.31,3.12,3.17,4464395.88,1436116.863,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080825,2008-08-25 15:00:00,3.18,3.34,3.1,3.25,2396807.51,779910.292,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080826,2008-08-26 15:00:00,3.18,3.26,3.14,3.22,1110035.26,356507.484,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080827,2008-08-27 15:00:00,3.18,3.27,3.03,3.17,1838022.68,580214.229,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080828,2008-08-28 15:00:00,3.09,3.32,3.07,3.27,2154613.06,695996.542,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080829,2008-08-29 15:00:00,3.29,3.49,3.26,3.4,1961624.98,668881.348,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080901,2008-09-01 15:00:00,3.35,3.46,3.32,3.42,996318.75,340116.636,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080902,2008-09-02 15:00:00,3.39,3.48,3.35,3.45,791560.98,272407.688,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080903,2008-09-03 15:00:00,3.43,3.49,3.25,3.32,1513444.71,509472.981,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080904,2008-09-04 15:00:00,3.32,3.42,3.17,3.27,1288567.28,426912.292,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080905,2008-09-05 15:00:00,3.16,3.29,3.12,3.26,1040685.19,337765.573,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080908,2008-09-08 15:00:00,3.29,3.3,3.06,3.08,981896.5,311156.041,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080909,2008-09-09 15:00:00,3.1,3.19,3.08,3.17,550696.6,174643.572,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080910,2008-09-10 15:00:00,3.14,3.49,3.13,3.32,1743963.65,588983.324,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080911,2008-09-11 15:00:00,3.29,3.53,3.23,3.47,1780600.95,608085.636,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080912,2008-09-12 15:00:00,3.46,3.52,3.39,3.45,1301106.56,452099.813,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080916,2008-09-16 15:00:00,3.45,3.5,3.36,3.45,1152794.36,400759.536,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080917,2008-09-17 15:00:00,3.46,3.47,3.32,3.36,1337070.3,456871.58,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080918,2008-09-18 15:00:00,3.27,3.47,3.11,3.42,1270359.16,417778.951,qfq,tushare,2026-02-28 20:15:27
601766.SH,1d,20080919,2008-09-19 15:00:00,3.68,3.76,3.58,3.76,3909949.22,1465719.51,qfq,tushare,2026-02-28 20:15:27
