trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250909,000524.SZ,岭南控股,17.0,5.4591,12.12,1341547360.0,137087082.75,183435222.97,320522305.72,46348140.22,3.45,23.89,11389131861.0,日振幅值达到15%的前5只证券
20250909,000810.SZ,创维数字,14.08,10.0,12.75,1944781859.0,232706241.55,223162064.19,455868305.74,-9544177.36,-0.49,23.44,15637433504.0,日涨幅偏离值达到7%的前5只证券
20250909,000980.SZ,众泰汽车,3.23,9.8639,5.27,1893478252.0,222501852.7,334792801.34,557294654.04,112290948.64,5.93,29.43,16251385413.79,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250909,001311.SZ,多利科技,25.66,6.7832,28.6,573517078.0,62016615.36,130298230.05,192314845.41,68281614.69,11.91,33.53,2023205526.54,日换手率达到20%的前5只证券
20250909,001332.SZ,锡装股份,46.05,10.0096,49.37,596947349.0,68018540.1,91409114.1,159427654.2,23390574.0,3.92,26.71,1243350000.0,日换手率达到20%的前5只证券
20250909,001332.SZ,锡装股份,46.05,10.0096,49.37,786930086.0,87210344.2,110983289.9,198193634.1,23772945.7,3.02,25.19,1243350000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250909,002058.SZ,*ST威尔,20.63,4.9873,0.44,190105460.0,56890433.66,32338203.69,89228637.35,-24552229.97,-12.92,46.94,2952519822.03,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250909,002067.SZ,景兴纸业,5.42,4.6332,32.9,2123181494.0,205646819.92,147821383.21,353468203.13,-57825436.71,-2.72,16.65,6544717722.9,日换手率达到20%的前5只证券
20250909,002115.SZ,三维通信,12.55,3.2072,54.24,5311012799.0,515912074.55,510562918.43,1026474992.98,-5349156.12,-0.1,19.33,9440053926.6,日换手率达到20%的前5只证券
20250909,002150.SZ,通润装备,15.7,-9.9771,21.96,1297088259.0,142287181.75,126864290.25,269151472.0,-15422891.5,-1.19,20.75,5628724404.6,日跌幅偏离值达到7%的前5只证券
20250909,002164.SZ,宁波东力,14.12,4.2836,25.42,2745709826.0,249522910.61,410010747.31,659533657.92,160487836.7,5.85,24.02,6774426078.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250909,002251.SZ,步步高,6.67,2.4578,27.68,3835028283.0,361673926.01,310521102.35,672195028.36,-51152823.66,-1.33,17.53,14247601033.73,日换手率达到20%的前5只证券
20250909,002276.SZ,万马股份,17.46,10.0189,13.25,2297465807.0,166531931.12,303846122.0,470378053.12,137314190.88,5.98,20.47,17586683142.66,日涨幅偏离值达到7%的前5只证券
20250909,002547.SZ,春兴精工,6.4,9.9656,20.92,1409102297.0,81664678.92,288142266.76,369806945.68,206477587.84,14.65,26.24,7070765862.4,日振幅值达到15%的前5只证券
