trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250818,000851.SZ,*ST高鸿,1.63,-5.2326,0.07,2755218.0,2590526.0,746756.0,3337282.0,-1843770.0,-66.92,121.13,1845383026.38,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250818,002017.SZ,东信和平,34.87,10.0,23.04,4418959207.0,331900819.46,562398339.71,894299159.17,230497520.25,5.22,20.24,20227594705.34,日涨幅偏离值达到7%的前5只证券
20250818,002052.SZ,同洲电子,16.59,10.0133,1.53,2880176523.0,370950278.66,437250526.85,808200805.51,66300248.19,2.3,28.06,11436932901.45,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,002104.SZ,恒宝股份,30.5,5.1362,47.96,8513807697.0,543992314.49,1030147254.69,1574139569.18,486154940.2,5.71,18.49,18290240122.0,日振幅值达到15%的前5只证券
20250818,002104.SZ,恒宝股份,30.5,5.1362,47.96,22672690563.0,1404401552.72,1649336116.26,3053737668.98,244934563.54,1.08,13.47,18290240122.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,002131.SZ,利欧股份,4.44,9.901,19.15,4857443638.0,233084623.75,855307482.42,1088392106.17,622222858.67,12.81,22.41,25972774369.08,日涨幅偏离值达到7%的前5只证券
20250818,002148.SZ,北纬科技,14.02,5.0187,43.54,2709284180.0,195430963.08,247747837.8,443178800.88,52316874.72,1.93,16.36,6299432906.22,日换手率达到20%的前5只证券
20250818,002173.SZ,创新医疗,26.7,0.1125,41.82,4656859029.0,684368389.48,578215384.03,1262583773.51,-106153005.45,-2.28,27.11,11115328628.1,日换手率达到20%的前5只证券
20250818,002298.SZ,中电鑫龙,11.31,5.8989,49.39,3710865278.0,253969982.51,218291554.07,472261536.58,-35678428.44,-0.96,12.73,7392955854.96,日换手率达到20%的前5只证券
20250818,002342.SZ,巨力索具,9.41,6.2077,31.94,8158962062.0,649046559.41,660893821.05,1309940380.46,11847261.64,0.15,16.06,8983632900.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,002598.SZ,山东章鼓,13.61,2.6395,38.42,1463827091.0,182366633.73,71802921.48,254169555.21,-110563712.25,-7.55,17.36,3839169663.92,日换手率达到20%的前5只证券
20250818,002600.SZ,领益智造,11.13,9.9802,6.21,4670391718.0,275135336.77,540656552.72,815791889.49,265521215.95,5.69,17.47,76793528597.52,日涨幅偏离值达到7%的前5只证券
20250818,002657.SZ,中科金财,38.85,9.9943,28.24,3483564210.0,357682590.56,634895089.16,992577679.72,277212498.6,7.96,28.49,13067440856.4,日涨幅偏离值达到7%的前5只证券
20250818,002657.SZ,中科金财,38.85,9.9943,28.24,8561846811.0,878562545.26,931902870.65,1810465415.91,53340325.39,0.62,21.15,13067440856.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,002837.SZ,英维克,70.2,9.9969,13.25,7536688670.0,1112616808.63,666814693.69,1779431502.32,-445802114.94,-5.92,23.61,59148174618.0,日涨幅偏离值达到7%的前5只证券
20250818,002837.SZ,英维克,70.2,9.9969,13.25,20325190596.0,2569519617.91,2186347913.43,4755867531.34,-383171704.48,-1.89,23.4,59148174618.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,002871.SZ,伟隆股份,15.44,9.9715,25.15,566108827.0,110796952.92,88934330.98,199731283.9,-21862621.94,-3.86,35.28,2366852072.32,日振幅值达到15%的前5只证券
20250818,002873.SZ,新天药业,13.81,10.0398,21.73,1586852083.0,197341112.9,208897517.8,406238630.7,11556404.9,0.73,25.6,3296016418.01,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,002993.SZ,奥海科技,53.34,7.0439,12.88,2792219277.0,441228212.53,446080934.66,887309147.19,4852722.13,0.17,31.78,12718759406.22,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250818,113068.SH,金铜转债,238.136,17.1405,,3832765470.0,900892010.0,900825950.0,1801717960.0,-66060.0,0.0,47.01,,"非上市首日,当日收盘价涨幅达15%的前五只可转债"
20250818,123162.SZ,东杰转债,279.0,15.2607,,6097844749.0,1538785426.66,1533511926.87,3072297353.53,-5273499.79,-0.09,50.38,,日涨幅达到15%的前5只可转债
20250818,200016.SZ,深康佳B,1.46,9.7744,1.65,17582254.0,4958865.03,8469773.89,13428638.92,3510908.86,19.97,76.38,9917941433.68,日涨幅偏离值达到7%的前5只证券
20250818,200706.SZ,瓦轴B,3.11,7.9861,0.4,1738569.0,398959.02,975849.85,1374808.87,576890.83,33.18,79.08,493246000.0,日涨幅偏离值达到7%的前5只证券
20250818,300133.SZ,华策影视,9.3,20.0,24.51,3589897541.0,213658607.8,475704444.15,689363051.95,262045836.35,7.3,19.2,15101744559.3,日涨幅达到15%的前5只证券
20250818,300153.SZ,科泰电源,42.83,20.0056,18.25,2284975643.0,176351586.56,336384619.2,512736205.76,160033032.64,7.0,22.44,13634078953.94,日涨幅达到15%的前5只证券
20250818,300499.SZ,高澜股份,30.94,20.0155,26.58,2102463259.0,306151010.87,380654268.2,686805279.07,74503257.33,3.54,32.67,8397376081.64,日涨幅达到15%的前5只证券
20250818,300730.SZ,科创信息,21.25,19.9887,50.69,1953719691.0,208564461.44,175445581.2,384010042.64,-33118880.24,-1.7,19.66,4179410730.0,日涨幅达到15%的前5只证券
20250818,300730.SZ,科创信息,21.25,19.9887,50.69,3100784077.0,221795972.44,303472593.65,525268566.09,81676621.21,2.63,16.94,4179410730.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250818,300803.SZ,指南针,125.96,14.6446,21.61,26484000751.0,2244808834.93,3539326826.66,5784135661.59,1294517991.73,4.89,21.84,75655869598.52,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250818,301123.SZ,奕东电子,47.29,19.9949,10.25,2108601032.0,295093255.92,369031202.47,664124458.39,73937946.55,3.51,31.5,11046944000.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250818,301128.SZ,强瑞技术,89.29,19.9973,11.84,1958945082.0,167505984.06,270382146.36,437888130.42,102876162.3,5.25,22.35,9236270998.3,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250818,301151.SZ,冠龙节能,26.26,20.0183,50.81,694454701.0,50571920.52,109457670.0,160029590.52,58885749.48,8.48,23.04,1463652149.44,日换手率达到30%的前5只证券
20250818,301165.SZ,锐捷网络,81.85,19.9971,21.34,1576969268.0,207661534.76,324206580.75,531868115.51,116545045.99,7.39,33.73,7812954508.25,日涨幅达到15%的前5只证券
20250818,301357.SZ,北方长龙,170.88,15.0165,54.08,1990853057.0,82497425.38,80431135.58,162928560.96,-2066289.8,-0.1,8.18,4066944000.0,日换手率达到30%的前5只证券
20250818,301526.SZ,国际复材,7.01,9.8746,29.47,5708201951.0,661315636.59,527246822.47,1188562459.06,-134068814.12,-2.35,20.82,9844794390.23,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250818,301560.SZ,众捷汽车,43.42,16.0032,59.76,588799216.0,73931433.38,157023342.73,230954776.11,83091909.35,14.11,39.22,1002984632.0,日换手率达到30%的前5只证券
20250818,301616.SZ,浙江华业,64.66,-0.2622,48.9,619649482.0,76787412.46,52554619.28,129342031.74,-24232793.18,-3.91,20.87,1293200000.0,日换手率达到30%的前5只证券
20250818,430090.BJ,同辉信息,10.3,12.2004,32.59,441679500.0,33887610.39,40074864.54,73962474.93,6187254.15,1.4,16.75,1394078220.0,当日换手率达到20%的前5只股票
20250818,430476.BJ,海能技术,36.14,30.0,13.06,353638600.0,72311199.71,33942874.4,106254074.11,-38368325.31,-10.85,30.05,2913967585.62,当日收盘价涨幅达到20%的前5只股票
20250818,600021.SH,上海电力,12.94,10.034,4.09,1458813249.0,189136076.34,278810021.84,467946098.18,89673945.5,6.15,32.08,36448662766.3,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250818,600107.SH,ST尔雅,4.55,5.0808,2.32,141428653.0,29577558.72,21407419.0,50984977.72,-8170139.72,-5.78,36.05,1638000000.0,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券
20250818,600203.SH,福日电子,17.02,-2.7429,31.97,3210653874.0,270331792.96,246170432.0,516502224.96,-24161360.96,-0.75,16.09,10092657155.64,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250818,600208.SH,衢州发展,5.34,-2.5547,10.69,5002537230.0,911504009.22,486886386.4,1398390395.62,-424617622.82,-8.49,27.95,45432593639.58,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250818,600246.SH,万通发展,9.58,-9.9624,21.48,3949232544.0,653615715.28,370317901.62,1023933616.9,-283297813.66,-7.17,25.93,18110151520.08,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250818,600410.SH,华胜天成,20.68,10.0,15.06,17906422423.0,1070305160.12,1259007551.4,2329312711.52,188702391.28,1.05,13.01,22675510044.44,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250818,600601.SH,方正科技,7.43,10.0741,9.93,3030781367.0,289385970.91,424179851.98,713565822.89,134793881.07,4.45,23.54,30985279122.41,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250818,600881.SH,亚泰集团,2.16,10.2041,5.9,398769316.0,49583471.99,83925732.92,133509204.91,34342260.93,8.61,33.48,6981446134.08,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250818,601519.SH,大智慧,17.22,10.0319,7.45,2457590819.0,327300260.42,532342224.51,859642484.93,205041964.09,8.34,34.98,34253335200.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250818,601606.SH,长城军工,66.29,10.0066,17.6,7798726028.0,406365206.93,366533761.85,772898968.78,-39831445.08,-0.51,9.91,48009100636.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
20250818,603090.SH,宏盛股份,32.55,-8.5674,13.82,449323206.0,77534895.0,31239476.2,108774371.2,-46295418.8,-10.3,24.21,3255000000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20250818,603124.SH,江南新材,73.77,10.006,28.86,599641040.0,114330770.8,120107023.05,234437793.85,5776252.25,0.96,39.1,2112588817.62,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250818,603158.SH,腾龙股份,11.68,3.8222,34.06,2010400322.0,219365729.16,360276536.8,579642265.96,140910807.64,7.01,28.83,5732535894.08,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250818,603273.SH,天元智能,22.63,-0.5712,31.46,394960448.0,48819495.26,24802633.0,73622128.26,-24016862.26,-6.08,18.64,1268601592.0,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250818,603339.SH,四方科技,14.58,10.0377,6.12,268763309.0,35214690.8,86739659.23,121954350.03,51524968.43,19.17,45.38,4511652331.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
20250818,603400.SH,华之杰,63.9,5.7422,31.0,385199400.0,42950836.6,36200486.58,79151323.18,-6750350.02,-1.75,20.55,1252288173.6,有价格涨跌幅限制的日换手率达到20%的前五只证券
20250818,603601.SH,再升科技,5.76,9.9237,7.43,1683445699.0,163521531.1,173585083.57,337106614.67,10063552.47,0.6,20.02,5884878833.28,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
20250818,688098.SH,申联生物,12.83,20.0187,3.23,168638400.0,37486524.01,52491321.42,89977845.43,15004797.41,8.9,53.36,5268562520.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券
