trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250821,000617.SZ,中油资本,10.87,10.0202,2.32,3178642246.0,285603872.0,553259997.0,838863869.0,267656125.0,8.42,26.39,137419399588.73,日涨幅偏离值达到7%的前5只证券
20250821,000617.SZ,中油资本,10.87,10.0202,2.32,15564350116.0,1003541127.34,1298537665.15,2302078792.49,294996537.81,1.9,14.79,137419399588.73,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250821,000650.SZ,仁和药业,7.02,10.0313,1.85,376942331.0,33466678.0,119721486.0,153188164.0,86254808.0,22.88,40.64,9346328554.68,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250821,000851.SZ,*ST高鸿,1.4,-4.7619,0.14,6203123.0,4944783.0,2792539.0,7737322.0,-2152244.0,-34.7,124.73,1584991556.4,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250821,002104.SZ,恒宝股份,28.5,-3.0612,41.62,7490138757.0,1089348575.2,699882427.91,1789231003.11,-389466147.29,-5.2,23.89,17090880114.0,日换手率达到20%的前5只证券
20250821,002148.SZ,北纬科技,12.38,-1.5898,32.29,1722463726.0,159914916.65,133021096.18,292936012.83,-26893820.47,-1.56,17.01,5562552024.18,日振幅值达到15%的前5只证券
20250821,002190.SZ,成飞集成,44.35,9.995,13.01,2025160766.0,342352280.47,198338819.1,540691099.57,-144013461.37,-7.11,26.7,15909646362.05,日涨幅偏离值达到7%的前5只证券
20250821,002190.SZ,成飞集成,44.35,9.995,13.01,4623608603.0,487905951.43,555895621.42,1043801572.85,67989669.99,1.47,22.58,15909646362.05,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250821,002272.SZ,川润股份,17.25,-10.0156,47.57,3388675364.0,362093463.55,321105652.55,683199116.1,-40987811.0,-1.21,20.16,6667001628.0,日振幅值达到15%的前5只证券
20250821,002289.SZ,*ST宇顺,29.28,3.3533,2.26,395092733.0,38769144.0,42192248.4,80961392.4,3423104.4,0.87,20.49,8197045302.24,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250821,002298.SZ,中电鑫龙,10.8,-10.0,38.26,2807292372.0,276855675.35,325837752.88,602693428.23,48982077.53,1.74,21.47,7059586492.8,日跌幅偏离值达到7%的前5只证券
20250821,002305.SZ,*ST南置,3.73,-5.0891,0.26,438976318.0,71813626.5,28795016.0,100608642.5,-43018610.5,-9.8,22.92,6468205219.48,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250821,002369.SZ,卓翼科技,10.56,10.0,29.54,1703048322.0,179860994.05,211840089.64,391701083.69,31979095.59,1.88,23.0,5976678565.44,日涨幅偏离值达到7%的前5只证券
20250821,002536.SZ,飞龙股份,28.91,-9.9938,16.13,2583409117.0,227638332.84,167755519.58,395393852.42,-59882813.26,-2.32,15.31,15739101252.0,日跌幅偏离值达到7%的前5只证券
20250821,002553.SZ,南方精工,32.55,-1.3636,52.71,4497433210.0,529381802.85,479749684.31,1009131487.16,-49632118.54,-1.1,22.44,8163540000.0,日换手率达到20%的前5只证券
20250821,002640.SZ,跨境通,6.06,9.9819,25.86,2124873312.0,183183211.0,399840187.62,583023398.62,216656976.62,10.2,27.44,8466880506.06,日涨幅偏离值达到7%的前5只证券
20250821,002725.SZ,跃岭股份,16.15,0.6858,33.73,1184130818.0,125097321.17,98504221.02,223601542.19,-26593100.15,-2.25,18.88,3422612086.75,日换手率达到20%的前5只证券
20250821,002815.SZ,崇达技术,14.9,-9.9698,21.14,2065680108.0,563779066.82,204712949.34,768492016.16,-359066117.48,-17.38,37.2,9545658254.5,日跌幅偏离值达到7%的前5只证券
