trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20251121,000566.SZ,海南海药,8.38,5.8081,34.27,5079901302.0,371554249.1,552416254.18,923970503.28,180862005.08,3.56,18.19,9770197862.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000592.SZ,平潭发展,10.77,-10.0251,38.55,8599660140.0,512889637.71,613657649.14,1126547286.85,100768011.43,1.17,13.1,20625545675.73,日振幅值达到15%的前5只证券
20251121,000663.SZ,永安林业,9.28,-5.3061,38.28,1220227807.0,167417184.7,114524827.0,281942011.7,-52892357.7,-4.33,23.11,2842475098.88,日换手率达到20%的前5只证券
20251121,000681.SZ,视觉中国,25.34,9.9826,18.76,3053878787.0,474509055.1,479671410.2,954180465.3,5162355.1,0.17,31.24,17132439073.12,日涨幅偏离值达到7%的前5只证券
20251121,000798.SZ,中水渔业,15.09,9.9854,26.46,1416131995.0,141695402.99,96229255.92,237924658.91,-45466147.07,-3.21,16.8,5520468439.08,日涨幅偏离值达到7%的前5只证券
20251121,000798.SZ,中水渔业,15.09,9.9854,26.46,2162572345.0,202016067.71,172789454.24,374805521.95,-29226613.47,-1.35,17.33,5520468439.08,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000838.SZ,财信发展,3.74,10.0,17.32,803830427.0,111980950.0,118045768.0,230026718.0,6064818.0,0.75,28.62,3941084297.7,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,000859.SZ,国风新材,8.68,10.0127,35.34,2604790980.0,381061168.71,310002994.6,691064163.31,-71058174.11,-2.73,26.53,7776631352.28,日涨幅偏离值达到7%的前5只证券
20251121,001216.SZ,华瓷股份,22.44,10.0,13.64,687596561.0,78155538.0,88747489.0,166903027.0,10591951.0,1.54,24.27,5513203915.56,日振幅值达到15%的前5只证券
20251121,001390.SZ,古麒绒材,30.01,-8.9502,42.08,636113521.0,87917204.54,59108944.69,147026149.23,-28808259.85,-4.53,23.11,1470455398.47,日换手率达到20%的前5只证券
20251121,002083.SZ,孚日股份,9.2,-9.9804,20.94,7263916704.0,425945421.89,444443523.39,870388945.28,18498101.5,0.25,11.98,8706194710.4,连续三个交易日内，跌幅偏离值累计达到20%的证券
20251121,002235.SZ,安妮股份,8.62,1.2926,37.85,1820771123.0,281755126.13,112058639.5,393813765.63,-169696486.63,-9.32,21.63,4771844963.24,日换手率达到20%的前5只证券
20251121,002279.SZ,久其软件,8.94,9.9631,17.55,1161714719.0,142299777.13,311712749.05,454012526.18,169412971.92,14.58,39.08,7060162500.06,日涨幅偏离值达到7%的前5只证券
20251121,002285.SZ,世联行,2.87,9.9617,14.39,1276622062.0,173386179.58,206069537.0,379455716.58,32683357.42,2.56,29.72,5670477768.62,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251121,002474.SZ,榕基软件,12.45,9.9823,39.35,2537759929.0,229639910.03,299706168.17,529346078.2,70066258.14,2.76,20.86,6608036015.25,日涨幅偏离值达到7%的前5只证券
20251121,002682.SZ,龙洲股份,5.72,-9.9213,18.96,3227394796.0,319527555.98,273167200.95,592694756.93,-46360355.03,-1.44,18.36,3216700309.68,连续三个交易日内，跌幅偏离值累计达到20%的证券
