trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250801,000032.SZ,深桑达A,24.77,9.9911,6.83,1798022688.0,154827127.38,348025156.79,502852284.17,193198029.41,10.75,27.97,27284467894.64,日涨幅偏离值达到7%的前5只证券
20250801,000558.SZ,天府文旅,7.37,10.0,25.38,2301159283.0,178456880.0,345325687.4,523782567.4,166868807.4,7.25,22.76,9497605560.96,日涨幅偏离值达到7%的前5只证券
20250801,000558.SZ,天府文旅,7.37,10.0,25.38,6512436795.0,472818303.1,608307829.17,1081126132.27,135489526.07,2.08,16.6,9497605560.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250801,000679.SZ,大连友谊,10.13,-10.0355,5.66,211566285.0,47460847.0,28492336.0,75953183.0,-18968511.0,-8.97,35.9,3610332000.0,日跌幅偏离值达到7%的前5只证券
20250801,001216.SZ,华瓷股份,15.09,-10.0179,10.98,420570734.0,49305548.66,23850242.0,73155790.66,-25455306.66,-6.05,17.39,3800668503.0,日跌幅偏离值达到7%的前5只证券
20250801,001226.SZ,拓山重工,36.74,-8.15,9.77,275921635.0,21025433.7,24672961.0,45698394.7,3647527.3,1.32,16.56,2743254558.0,日跌幅偏离值达到7%的前5只证券
20250801,001226.SZ,拓山重工,36.74,-8.15,9.77,1147282900.0,73028116.11,90559218.45,163587334.56,17531102.34,1.53,14.26,2743254558.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250801,001306.SZ,夏厦精密,83.45,6.6454,39.22,512082618.0,32472393.68,92531687.88,125004081.56,60059294.2,11.73,24.41,1293475000.0,日换手率达到20%的前5只证券
20250801,001318.SZ,阳光乳业,16.4,-9.5921,17.92,870983777.0,105299533.91,67459835.0,172759368.91,-37839698.91,-4.34,19.83,4635624000.0,日跌幅偏离值达到7%的前5只证券
20250801,001367.SZ,海森药业,25.7,-3.2015,36.47,377301018.0,39711418.14,39821964.99,79533383.13,110546.85,0.03,21.08,994819064.1,日换手率达到20%的前5只证券
20250801,002037.SZ,保利联合,12.38,-9.9636,17.45,1063752767.0,121135817.49,99733622.23,220869439.72,-21402195.26,-2.01,20.76,5990478547.08,日跌幅偏离值达到7%的前5只证券
20250801,002037.SZ,保利联合,12.38,-9.9636,17.45,4254122227.0,359399908.54,301208894.24,660608802.78,-58191014.3,-1.37,15.53,5990478547.08,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250801,002272.SZ,川润股份,12.23,0.9076,46.01,2277001336.0,212159744.93,222539538.68,434699283.61,10379793.75,0.46,19.09,4729381946.04,日换手率达到20%的前5只证券
20250801,002370.SZ,亚太药业,7.4,9.9554,41.49,2201374137.0,123259114.34,314766454.52,438025568.86,191507340.18,8.7,19.9,5517939722.0,日换手率达到20%的前5只证券
20250801,002424.SZ,贵州百灵,6.53,9.9327,9.68,1394487637.0,109375229.17,200464540.85,309839770.02,91089311.68,6.53,22.22,7922290763.36,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250801,002490.SZ,山东墨龙,6.08,-4.4025,20.27,667221111.0,87080536.96,44251745.0,131332281.96,-42828791.96,-6.42,19.68,3293010840.0,日振幅值达到15%的前5只证券
20250801,002533.SZ,金杯电工,11.06,10.0498,15.5,1072521216.0,91737187.08,204700844.78,296438031.86,112963657.7,10.53,27.64,7052358488.98,日涨幅偏离值达到7%的前5只证券
20250801,002570.SZ,贝因美,7.81,2.0915,38.47,3266190431.0,280380044.18,411146085.01,691526129.19,130766040.83,4.0,21.17,8434763550.73,日换手率达到20%的前5只证券
20250801,002775.SZ,文科股份,4.84,10.0,12.34,396386501.0,90871538.4,174820992.72,265692531.12,83949454.32,21.18,67.03,2145230644.48,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250801,002799.SZ,环球印务,10.16,9.9567,10.95,625321201.0,57232893.8,90187280.24,147420174.04,32954386.44,5.27,23.58,3251563728.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250801,002907.SZ,华森制药,20.74,10.0265,12.37,764362724.0,78694410.16,163778151.85,242472562.01,85083741.69,11.13,31.72,6406339297.7,日涨幅偏离值达到7%的前5只证券
20250801,002940.SZ,昂利康,62.92,10.0,6.27,1881715174.0,134018290.46,321724216.14,455742506.6,187705925.68,9.98,24.22,11657532383.64,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250801,123048.SZ,应急转债,147.107,-15.6017,,781019123.0,216545430.77,226643304.17,443188734.94,10097873.4,1.29,56.74,,日跌幅达到15%的前5只可转债
20250801,123162.SZ,东杰转债,171.6,20.0,,5764972387.0,1473502300.7,1475200072.82,2948702373.52,1697772.12,0.03,51.15,,日涨幅达到15%的前5只可转债
20250801,123162.SZ,东杰转债,171.6,20.0,,8085928391.0,2011644799.27,2014027759.92,4025672559.19,2382960.65,0.03,49.79,,连续三个交易日内，涨幅偏离值累计达到30%的可转债
20250801,128133.SZ,奇正转债,197.0,18.0333,,6600310361.0,1321314476.29,1317565539.86,2638880016.15,-3748936.43,-0.06,39.98,,日涨幅达到15%的前5只可转债
20250801,128133.SZ,奇正转债,197.0,18.0333,,13173321678.0,2528766606.9,2525516528.39,5054283135.29,-3250078.51,-0.02,38.37,,连续三个交易日内，涨幅偏离值累计达到30%的可转债
20250801,300289.SZ,利德曼,8.45,20.0284,10.83,496248330.0,77578167.88,106248737.75,183826905.63,28670569.87,5.78,37.04,4589672315.15,日涨幅达到15%的前5只证券
20250801,300289.SZ,利德曼,8.45,20.0284,10.83,609766936.0,86794182.9,125423391.83,212217574.73,38629208.93,6.34,34.8,4589672315.15,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250801,300486.SZ,东杰智能,14.16,20.0,19.33,999694192.0,124715247.44,170100280.33,294815527.77,45385032.89,4.54,29.49,5612694114.48,日涨幅达到15%的前5只证券
20250801,300486.SZ,东杰智能,14.16,20.0,19.33,2312415204.0,215008145.91,279598559.42,494606705.33,64590413.51,2.79,21.39,5612694114.48,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250801,300500.SZ,启迪设计,16.08,20.0,13.94,364547472.0,45267118.0,138117956.5,183385074.5,92850838.5,25.47,50.3,2694975116.4,日涨幅达到15%的前5只证券
20250801,300527.SZ,ST应急,10.01,-19.984,1.45,144696552.0,23693740.07,19969950.0,43663690.07,-3723790.07,-2.57,30.18,9966259883.58,日跌幅达到15%的前5只证券
20250801,300539.SZ,横河精密,23.75,-14.9964,18.06,787159850.0,134697227.7,76208530.32,210905758.02,-58488697.38,-7.43,26.79,4097730593.75,日跌幅达到15%的前5只证券
20250801,300651.SZ,金陵体育,21.95,-17.4191,35.48,705371224.0,98022971.2,79551692.17,177574663.37,-18471279.03,-2.62,25.17,1919154920.7,日跌幅达到15%的前5只证券
20250801,300724.SZ,捷佳伟创,66.19,19.9964,16.84,3168948438.0,472146842.0,705200396.42,1177347238.42,233053554.42,7.35,37.15,19005533759.51,日涨幅达到15%的前5只证券
20250801,300858.SZ,科拓生物,20.4,20.0,18.07,663050299.0,71275057.9,122582483.5,193857541.4,51307425.6,7.74,29.24,3866890461.6,日涨幅达到15%的前5只证券
20250801,300966.SZ,共同药业,26.68,8.4112,38.85,1104074678.0,161852229.31,135505946.65,297358175.96,-26346282.66,-2.39,26.93,2045421452.96,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250801,300966.SZ,共同药业,26.68,8.4112,38.85,808033124.0,164885294.75,58335226.91,223220521.66,-106550067.84,-13.19,27.63,2045421452.96,日换手率达到30%的前5只证券
20250801,301171.SZ,易点天下,35.3,5.2475,44.75,4783660513.0,650957836.85,342042531.35,993000368.2,-308915305.5,-6.46,20.76,10899758382.5,日换手率达到30%的前5只证券
