trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250613,001234.SZ,泰慕士,21.52,-9.9582,10.58,250767620.0,43255575.42,19572868.0,62828443.42,-23682707.42,-9.44,25.05,2315868344.0,日跌幅偏离值达到7%的前5只证券
20250613,001316.SZ,润贝航科,47.88,4.0417,36.17,477269730.0,55416179.17,27827327.93,83243507.1,-27588851.24,-5.78,17.44,1312856433.0,日换手率达到20%的前5只证券
20250613,002005.SZ,ST德豪,2.02,5.2083,2.25,175765676.0,30977451.88,15045567.04,46023018.92,-15931884.84,-9.06,26.18,3539026179.16,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250613,002104.SZ,恒宝股份,12.23,3.4687,48.3,3414108504.0,329826044.16,262948401.29,592774445.45,-66877642.87,-1.96,17.36,7334086448.92,日换手率达到20%的前5只证券
20250613,002172.SZ,澳洋健康,5.09,9.9352,27.83,1000763754.0,55932354.49,145491058.9,201423413.39,89558704.41,8.95,20.13,3895234378.2,日振幅值达到15%的前5只证券
20250613,002181.SZ,粤传媒,7.99,-10.0225,17.21,1616914793.0,199055632.82,134596820.24,333652453.06,-64458812.58,-3.99,20.64,9064816246.19,日跌幅偏离值达到7%的前5只证券
20250613,002190.SZ,成飞集成,36.72,10.006,25.15,3156077758.0,242548051.57,229867670.04,472415721.61,-12680381.53,-0.4,14.97,13172541474.96,日涨幅偏离值达到7%的前5只证券
20250613,002235.SZ,安妮股份,6.9,10.0478,4.28,636746008.0,52186403.0,149830498.0,202016901.0,97644095.0,15.33,31.73,3819690283.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250613,002336.SZ,人乐退,0.55,-85.0949,13.29,34914106.0,7845156.98,4730000.4,12575157.38,-3115156.58,-8.92,36.02,242000000.0,退市整理期
20250613,002348.SZ,高乐股份,3.87,-10.0,17.3,628702921.0,69774092.75,83120681.0,152894773.75,13346588.25,2.12,24.32,3496669803.63,日跌幅偏离值达到7%的前5只证券
20250613,002365.SZ,永安药业,25.25,10.0218,13.8,2094446325.0,104949292.63,197523245.38,302472538.01,92573952.75,4.42,14.44,6200392550.25,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250613,002366.SZ,融发核电,7.56,1.4765,46.42,4482199615.0,515722085.93,366059326.36,881781412.29,-149662759.57,-3.34,19.67,9498870788.4,日换手率达到20%的前5只证券
20250613,002376.SZ,新北洋,8.14,-5.5684,32.26,2233380223.0,192184797.72,131687805.48,323872603.2,-60496992.24,-2.71,14.5,6409961477.7,日振幅值达到15%的前5只证券
20250613,002425.SZ,ST凯文,3.3,4.7619,5.24,381997302.0,32588380.72,31867439.0,64455819.72,-720941.72,-0.19,16.87,3155000963.4,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250613,002550.SZ,千红制药,10.23,10.0,25.51,2456435019.0,395145016.8,385734515.5,780879532.3,-9410501.3,-0.38,31.79,9797675903.4,日涨幅偏离值达到7%的前5只证券
20250613,002556.SZ,辉隆股份,6.72,-10.0402,17.87,1167392656.0,196365237.08,65065251.25,261430488.33,-131299985.83,-11.25,22.39,6283800183.36,日跌幅偏离值达到7%的前5只证券
20250613,002558.SZ,巨人网络,19.46,3.8975,6.55,5646405732.0,554023172.12,599355480.14,1153378652.26,45332308.02,0.8,20.43,37650246890.06,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250613,002583.SZ,海能达,12.51,10.0264,11.55,1825223824.0,100756084.0,424332484.76,525088568.76,323576400.76,17.73,28.77,16046840322.99,日涨幅偏离值达到7%的前5只证券
20250613,002678.SZ,珠江钢琴,5.09,4.09,4.89,341567650.0,54858158.4,34046292.0,88904450.4,-20811866.4,-6.09,26.03,6910053940.32,日振幅值达到15%的前5只证券
20250613,002734.SZ,利民股份,20.64,-9.9869,33.68,2715903817.0,302097071.61,199012786.51,501109858.12,-103084285.1,-3.8,18.45,7822722560.64,日跌幅偏离值达到7%的前5只证券
20250613,002735.SZ,王子新材,16.82,2.9376,35.43,1653444518.0,98842408.0,140373196.69,239215604.69,41530788.69,2.51,14.47,4719621524.2,日换手率达到20%的前5只证券
