trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20251014,000417.SZ,合百集团,7.11,2.0086,15.68,1631093346.0,110482300.24,187277575.78,297759876.02,76795275.54,4.71,18.26,5538885176.61,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251014,000426.SZ,兴业银锡,34.97,-7.4868,8.06,5288102187.0,778173287.62,549503643.72,1327676931.34,-228669643.9,-4.32,25.11,62078935076.08,日振幅值达到15%的前5只证券
20251014,000603.SZ,盛达资源,26.22,-8.3857,7.49,1426685489.0,248693768.23,153015323.55,401709091.78,-95678444.68,-6.71,28.16,17481302932.98,日振幅值达到15%的前5只证券
20251014,000615.SZ,*ST美谷,3.63,4.611,4.28,198410418.0,37427304.0,17860298.0,55287602.0,-19567006.0,-9.86,27.87,2767876041.81,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251014,000638.SZ,*ST万方,4.13,5.0891,0.31,18639646.0,9023681.0,10199327.0,19223008.0,1175646.0,6.31,103.13,1280901332.13,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251014,000890.SZ,法尔胜,5.28,10.0,7.91,541665874.0,59817393.21,135798587.83,195615981.04,75981194.62,14.03,36.11,2214912722.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251014,000969.SZ,安泰科技,19.86,10.0277,6.39,1778795980.0,199589724.56,244656098.79,444245823.35,45066374.23,2.53,24.97,20519221996.44,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251014,000969.SZ,安泰科技,19.86,10.0277,6.39,1310323500.0,201100996.62,230756186.79,431857183.41,29655190.17,2.26,32.96,20519221996.44,日涨幅偏离值达到7%的前5只证券
20251014,000980.SZ,众泰汽车,3.6,-9.0909,17.5,3492668881.0,593386586.09,405493968.37,998880554.46,-187892617.72,-5.38,28.6,18112999222.8,日跌幅偏离值达到7%的前5只证券
20251014,000981.SZ,山子高科,4.74,9.9768,6.11,2706354164.0,210461615.8,537622666.6,748084282.4,327161050.8,12.09,27.64,45093307880.82,日涨幅偏离值达到7%的前5只证券
20251014,001215.SZ,千味央厨,38.4,-9.498,7.25,280133840.0,58468618.0,45847939.0,104316557.0,-12620679.0,-4.51,37.24,3716463859.2,日跌幅偏离值达到7%的前5只证券
20251014,001309.SZ,德明利,174.98,-8.3874,16.56,4949631587.0,1096587686.7,1122470235.17,2219057921.87,25882548.47,0.52,44.83,28062689068.96,日振幅值达到15%的前5只证券
20251014,002017.SZ,东信和平,25.28,10.0087,8.51,1207737200.0,159456368.62,259980698.65,419437067.27,100524330.03,8.32,34.73,14664571096.96,日涨幅偏离值达到7%的前5只证券
20251014,002040.SZ,南京港,12.5,10.0352,18.81,1099749341.0,100259433.64,163998724.86,264258158.5,63739291.22,5.8,24.03,6074251812.5,日涨幅偏离值达到7%的前5只证券
20251014,002040.SZ,南京港,12.5,10.0352,18.81,1632134254.0,112383937.64,219646937.86,332030875.5,107263000.22,6.57,20.34,6074251812.5,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251014,002156.SZ,通富微电,42.28,-9.9851,14.92,10000017327.0,1451351992.98,846979961.44,2298331954.42,-604372031.54,-6.04,22.98,64157879946.16,日跌幅偏离值达到7%的前5只证券
20251014,002208.SZ,合肥城建,11.14,9.9704,20.12,1775559493.0,198132703.86,229560969.38,427693673.24,31428265.52,1.77,24.09,8946360026.62,日涨幅偏离值达到7%的前5只证券
20251014,002208.SZ,合肥城建,11.14,9.9704,20.12,2302427895.0,216487469.26,286859599.38,503347068.64,70372130.12,3.06,21.86,8946360026.62,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251014,002298.SZ,中电鑫龙,13.97,5.0376,42.24,3966010708.0,355426071.3,328321434.82,683747506.12,-27104636.48,-0.68,17.24,9229329562.64,日换手率达到20%的前5只证券
20251014,002305.SZ,*ST南置,2.13,4.9261,4.92,505354964.0,50296804.28,35669124.98,85965929.26,-14627679.3,-2.89,17.01,3693639977.88,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251014,002338.SZ,奥普光电,67.76,5.9578,16.35,4230914240.0,491431529.71,337259896.95,828691426.66,-154171632.76,-3.64,19.59,16262400000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251014,002366.SZ,融发核电,8.7,-3.3333,31.7,3621142317.0,448378228.07,324364336.53,772742564.6,-124013891.54,-3.42,21.34,10931240193.0,日换手率达到20%的前5只证券
20251014,002513.SZ,蓝丰生化,8.5,-8.2073,52.57,1266138974.0,159638557.5,90549225.0,250187782.5,-69089332.5,-5.46,19.76,2254165286.0,日换手率达到20%的前5只证券
20251014,002549.SZ,凯美特气,28.52,4.3924,33.39,6594458043.0,771951392.86,819749201.69,1591700594.55,47797808.83,0.72,24.14,19746093681.52,日换手率达到20%的前5只证券
