trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20251028,000599.SZ,青岛双星,7.66,10.0575,6.55,1244637531.0,149485003.16,186164120.0,335649123.16,36679116.84,2.95,26.97,6256267557.92,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251028,000609.SZ,ST中迪,6.26,5.0336,0.53,18107890.0,6373660.0,14188772.0,20562432.0,7815112.0,43.16,113.56,1822024782.72,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251028,000630.SZ,铜陵有色,5.27,-10.0683,8.01,4798266472.0,455847948.81,300946199.05,756794147.86,-154901749.76,-3.23,15.77,58723670341.5,日跌幅偏离值达到7%的前5只证券
20251028,000657.SZ,中钨高新,22.51,10.0196,10.13,3232330066.0,421676367.13,524669869.96,946346237.09,102993502.83,3.19,29.28,32512976219.69,日涨幅偏离值达到7%的前5只证券
20251028,000753.SZ,漳州发展,8.88,10.0372,17.4,1500761537.0,142622608.29,177401480.31,320024088.6,34778872.02,2.32,21.32,8804351910.48,日涨幅偏离值达到7%的前5只证券
20251028,000908.SZ,*ST景峰,8.07,4.9415,0.23,199721237.0,28199799.22,34352619.6,62552418.82,6152820.38,3.08,31.32,7099779012.57,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251028,000969.SZ,安泰科技,22.98,10.0048,9.72,2291533905.0,474507064.08,548398952.13,1022906016.21,73891888.05,3.22,44.64,23742785572.92,日涨幅偏离值达到7%的前5只证券
20251028,001231.SZ,农心科技,25.66,-9.9965,34.08,466308439.0,65277619.22,50091557.0,115369176.22,-15186062.22,-3.26,24.74,1280562300.0,日换手率达到20%的前5只证券
20251028,001267.SZ,汇绿生态,21.88,1.4372,14.4,4672692811.0,702808545.61,578076217.52,1280884763.13,-124732328.09,-2.67,27.41,13262765221.44,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251028,001287.SZ,中电港,27.15,2.6077,32.52,3989495090.0,357184453.83,432656662.11,789841115.94,75472208.28,1.89,19.8,11875260620.7,日换手率达到20%的前5只证券
20251028,002104.SZ,恒宝股份,23.15,3.5331,32.32,4518775619.0,707193260.21,506696967.46,1213890227.67,-200496292.75,-4.44,26.86,13882592092.6,日换手率达到20%的前5只证券
20251028,002208.SZ,合肥城建,12.49,-10.0144,15.29,1582806807.0,193432475.34,125700443.74,319132919.08,-67732031.6,-4.28,20.16,10030523943.67,日跌幅偏离值达到7%的前5只证券
20251028,002213.SZ,大为股份,28.14,10.0078,41.49,2393035941.0,249344058.92,383672412.04,633016470.96,134328353.12,5.61,26.45,5816350700.16,日涨幅偏离值达到7%的前5只证券
20251028,002213.SZ,大为股份,28.14,10.0078,41.49,2490623641.0,277929708.92,383672412.04,661602120.96,105742703.12,4.25,26.56,5816350700.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251028,002278.SZ,神开股份,14.36,-9.5718,45.9,2278712456.0,243414188.6,232185307.47,475599496.07,-11228881.13,-0.49,20.87,4796192051.96,日换手率达到20%的前5只证券
20251028,002407.SZ,多氟多,23.95,10.0138,20.52,5179793916.0,370416365.52,592280953.26,962697318.78,221864587.74,4.28,18.59,25879192282.7,日涨幅偏离值达到7%的前5只证券
20251028,002512.SZ,达华智能,5.4,9.9796,18.54,2154881523.0,228500644.0,189068584.7,417569228.7,-39432059.3,-1.83,19.38,5910039622.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251028,002545.SZ,东方铁塔,16.87,7.2473,5.3,1865421895.0,273843673.62,515294119.31,789137792.93,241450445.69,12.94,42.3,19065861753.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251028,002678.SZ,珠江钢琴,5.52,-9.9511,5.77,440350605.0,64228531.24,36544211.5,100772742.74,-27684319.74,-6.29,22.88,7493810952.96,日跌幅偏离值达到7%的前5只证券
20251028,003033.SZ,征和工业,86.53,10.0051,6.43,714112115.0,177110805.14,195597871.38,372708676.52,18487066.24,2.59,52.19,6986766811.51,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251028,123034.SZ,通光转债,127.341,-16.0574,,387885050.0,57007545.84,57110824.87,114118370.71,103279.03,0.03,29.42,,日跌幅达到15%的前5只可转债
