trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250605,000026.SZ,飞亚达,13.32,-10.0,2.42,117894776.0,27770011.0,22540018.0,50310029.0,-5229993.0,-4.44,42.67,5124532500.06,日跌幅偏离值达到7%的前5只证券
20250605,000533.SZ,顺钠股份,7.83,9.9719,18.32,978394467.0,48506629.0,82586600.48,131093229.48,34079971.48,3.48,13.4,5362785792.0,日涨幅偏离值达到7%的前5只证券
20250605,000826.SZ,启迪环境,2.19,-9.5041,21.21,682941668.0,83333929.0,42328529.0,125662458.0,-41005400.0,-6.0,18.4,3121128780.21,日跌幅偏离值达到7%的前5只证券
20250605,001212.SZ,中旗新材,46.69,-5.5623,10.26,2348281449.0,388216822.1,330726761.69,718943583.79,-57490060.41,-2.45,30.62,7189650602.12,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250605,001332.SZ,锡装股份,37.08,-10.0,29.26,302176574.0,95157071.24,18281420.01,113438491.25,-76875651.23,-25.44,37.54,1001160000.0,日跌幅偏离值达到7%的前5只证券
20250605,001338.SZ,永顺泰,13.29,1.6055,40.6,1319749405.0,108664211.43,82038116.0,190702327.43,-26626095.43,-2.02,14.45,3135835052.49,日换手率达到20%的前5只证券
20250605,002104.SZ,恒宝股份,10.56,10.0,50.02,3049472341.0,356709715.85,374889342.74,731599058.59,18179626.89,0.6,23.99,6331163562.24,日换手率达到20%的前5只证券
20250605,002115.SZ,三维通信,8.57,10.0128,27.26,1726578929.0,81885021.96,221095412.6,302980434.56,139210390.64,8.06,17.55,6446315709.24,日涨幅偏离值达到7%的前5只证券
20250605,002177.SZ,御银股份,8.11,5.7366,63.25,3362892738.0,281431747.02,301805175.98,583236923.0,20373428.96,0.61,17.34,5427294024.54,日换手率达到20%的前5只证券
20250605,002177.SZ,御银股份,8.11,5.7366,63.25,6904732998.0,422820356.65,522115149.35,944935506.0,99294792.7,1.44,13.69,5427294024.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250605,002250.SZ,联化科技,11.97,10.0184,21.71,2228743559.0,250780796.82,269714903.16,520495699.98,18934106.34,0.85,23.35,10851213847.32,日涨幅偏离值达到7%的前5只证券
20250605,002335.SZ,科华数据,42.46,10.0,7.73,1438312840.0,153402098.47,309848911.56,463251010.03,156446813.09,10.88,32.21,19305400464.24,日涨幅偏离值达到7%的前5只证券
20250605,002345.SZ,潮宏基,15.43,-9.9767,12.78,1826206995.0,180959401.1,247362221.54,428321622.64,66402820.44,3.64,23.45,13377877351.95,日振幅值达到15%的前5只证券
20250605,002431.SZ,棕榈股份,3.04,1.3333,16.14,900338199.0,66723155.46,84476545.32,151199700.78,17753389.86,1.97,16.79,5510961445.6,日振幅值达到15%的前5只证券
20250605,002639.SZ,雪人股份,13.06,7.3131,49.81,4168562527.0,285171112.56,680573839.84,965744952.4,395402727.28,9.49,23.17,8496598386.36,日换手率达到20%的前5只证券
20250605,002657.SZ,中科金财,27.13,3.7873,41.05,3826497977.0,541187479.95,306513514.7,847700994.65,-234673965.25,-6.13,22.15,9125345442.32,日换手率达到20%的前5只证券
20250605,002717.SZ,ST岭南,1.94,-4.902,8.74,1105055929.0,82035396.12,87985927.1,170021323.22,5950530.98,0.54,15.39,3105468735.2,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250605,002731.SZ,萃华珠宝,14.88,4.7887,32.82,2010869166.0,139777597.1,280867171.3,420644768.4,141089574.2,7.02,20.92,3417287232.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250605,002867.SZ,周大生,14.55,-9.5149,3.27,533984640.0,116042482.65,76741861.66,192784344.31,-39300620.99,-7.36,36.1,15852940510.8,日跌幅偏离值达到7%的前5只证券
20250605,123093.SZ,金陵转债,160.26,20.0,,4505527467.0,1193177712.02,1197496711.55,2390674423.57,4318999.53,0.1,53.06,,日涨幅达到15%的前5只可转债
20250605,300082.SZ,奥克股份,9.53,20.0252,17.76,1097338586.0,77264108.88,163937835.16,241201944.04,86673726.28,7.9,21.98,6463319743.14,日涨幅达到15%的前5只证券
20250605,300368.SZ,汇金股份,10.36,20.0463,29.85,2123566601.0,151569692.0,257214521.0,408784213.0,105644829.0,4.97,19.25,5479854401.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250605,300368.SZ,汇金股份,10.36,20.0463,29.85,1529114306.0,151958749.0,173112442.8,325071191.8,21153693.8,1.38,21.26,5479854401.0,日涨幅达到15%的前5只证券
20250605,300468.SZ,四方精创,29.8,10.7395,40.25,6012717906.0,999927073.08,487393008.06,1487320081.14,-512534065.02,-8.52,24.74,15787863137.0,日换手率达到30%的前5只证券
20250605,300513.SZ,恒实科技,9.4,20.0511,14.13,365352788.0,53364749.8,68157227.0,121521976.8,14792477.2,4.05,33.26,2645505957.6,日涨幅达到15%的前5只证券
