trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250529,000096.SZ,广聚能源,15.03,-10.0,8.26,638063056.0,163265412.0,65544037.0,228809449.0,-97721375.0,-15.32,35.86,7678045440.0,日跌幅偏离值达到7%的前5只证券
20250529,000096.SZ,广聚能源,15.03,-10.0,8.26,1679852746.0,442029022.32,266796875.0,708825897.32,-175232147.32,-10.43,42.2,7678045440.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250529,000539.SZ,粤电力A,5.27,10.0209,3.74,1244512458.0,105792159.8,323440622.58,429232782.38,217648462.78,17.49,34.49,14936090140.23,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250529,000826.SZ,启迪环境,2.28,10.1449,2.37,203508116.0,20485940.0,58334020.0,78819960.0,37848080.0,18.6,38.73,3249394346.52,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250529,000903.SZ,云内动力,5.56,10.099,1.11,254205680.0,25793860.0,105028067.9,130821927.9,79234207.9,31.17,51.46,10676654762.88,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250529,001390.SZ,古麒绒材,32.0,164.9007,79.8,1278978750.0,39156487.04,109272244.77,148428731.81,70115757.73,5.48,11.61,1567963104.0,无价格涨跌幅限制的证券
20250529,002094.SZ,青岛金王,9.79,10.0,37.03,2359681378.0,201935329.3,317177147.71,519112477.01,115241818.41,4.88,22.0,6759540244.71,日涨幅偏离值达到7%的前5只证券
20250529,002229.SZ,鸿博股份,19.17,9.9828,32.49,2964395646.0,230544785.21,318706830.0,549251615.21,88162044.79,2.97,18.53,9453959650.17,日涨幅偏离值达到7%的前5只证券
20250529,002250.SZ,联化科技,8.36,10.0,16.68,2637873888.0,250896412.89,373654820.61,624551233.5,122758407.72,4.65,23.68,7578625544.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250529,002278.SZ,神开股份,9.14,2.5814,39.43,1215235082.0,126199322.51,83217321.0,209416643.51,-42982001.51,-3.54,17.23,3054647601.94,日换手率达到20%的前5只证券
20250529,002365.SZ,永安药业,22.17,-9.9878,29.16,1610426041.0,227936397.3,89790483.0,317726880.3,-138145914.3,-8.58,19.73,5444067439.17,日跌幅偏离值达到7%的前5只证券
20250529,002366.SZ,融发核电,8.24,10.0134,55.34,5507226688.0,611163327.69,519581307.88,1130744635.57,-91582019.81,-1.66,20.53,10353266573.6,日换手率达到20%的前5只证券
20250529,002427.SZ,尤夫股份,10.48,-1.9645,20.74,2124496301.0,271760054.15,240733021.58,512493075.73,-31027032.57,-1.46,24.12,10320251903.28,日振幅值达到15%的前5只证券
20250529,002431.SZ,棕榈股份,2.7,-9.0909,13.08,657862169.0,65240208.94,47653120.33,112893329.27,-17587088.61,-2.67,17.16,4894603915.5,日跌幅偏离值达到7%的前5只证券
20250529,002471.SZ,中超控股,6.06,9.9819,38.29,2978483375.0,198167974.48,319576620.9,517744595.38,121408646.42,4.08,17.38,7908280383.78,日换手率达到20%的前5只证券
20250529,002639.SZ,雪人股份,11.33,-0.1762,53.09,3925762049.0,488174359.07,296911440.15,785085799.22,-191262918.92,-4.87,20.0,7371091861.98,日换手率达到20%的前5只证券
20250529,002735.SZ,王子新材,21.85,10.0201,49.48,2900699981.0,196926927.11,310796694.44,507723621.55,113869767.33,3.93,17.5,6131018448.5,日涨幅偏离值达到7%的前5只证券
20250529,002811.SZ,郑中设计,11.24,-9.6463,17.65,571733717.0,36493750.45,30227142.75,66720893.2,-6266607.7,-1.1,11.67,3182232270.0,日跌幅偏离值达到7%的前5只证券
20250529,002811.SZ,郑中设计,11.24,-9.6463,17.65,2352835820.0,146155907.14,129983679.45,276139586.59,-16172227.69,-0.69,11.74,3182232270.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250529,002816.SZ,*ST和科,17.63,-4.1848,11.19,608208991.0,70917742.0,63284142.0,134201884.0,-7633600.0,-1.26,22.07,1763000000.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250529,002882.SZ,金龙羽,23.35,-8.3595,25.76,1543817643.0,120063093.0,157630735.0,277693828.0,37567642.0,2.43,17.99,5762946952.5,日跌幅偏离值达到7%的前5只证券
20250529,002973.SZ,侨银股份,14.8,10.0372,16.57,767192231.0,72592375.92,77651488.0,150243863.92,5059112.08,0.66,19.58,3298905052.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250529,123184.SZ,天阳转债,166.3,15.5359,,5251050256.0,1356066448.69,1358672005.43,2714738454.12,2605556.74,0.05,51.7,,日涨幅达到15%的前5只可转债
20250529,300130.SZ,新国都,28.07,14.013,28.0,5497131329.0,486862860.35,676537179.1,1163400039.45,189674318.75,3.45,21.16,12189269304.31,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250529,300204.SZ,舒泰神,23.04,20.0,11.61,7414318681.51,7414318681.51,7414318681.51,14828637363.02,0.0,0.0,200.0,10874403095.04,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20250529,300204.SZ,舒泰神,23.04,20.0,11.61,15145327148.98,15145327148.98,15145327148.98,30290654297.96,0.0,0.0,200.0,10874403095.04,严重异常期间日收盘价格涨幅偏离值累计达到200%的证券
20250529,300255.SZ,常山药业,36.9,15.6015,7.03,5426836372.0,628066697.0,752593271.44,1380659968.44,124526574.44,2.29,25.44,33803266539.6,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250529,300468.SZ,四方精创,23.11,19.9896,27.07,3053705100.0,241713524.8,460539092.06,702252616.86,218825567.26,7.17,23.0,12243540842.15,日涨幅达到15%的前5只证券
