trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20251104,000555.SZ,神州信息,21.9,5.036,25.97,5386025360.0,676582896.56,558723561.16,1235306457.72,-117859335.4,-2.19,22.94,21284688007.8,日振幅值达到15%的前5只证券
20251104,000555.SZ,神州信息,21.9,5.036,25.97,14446864428.0,1030606527.48,1244315771.29,2274922298.77,213709243.81,1.48,15.75,21284688007.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,000572.SZ,海马汽车,7.99,10.0551,12.11,1575670011.0,177433226.32,255172196.52,432605422.84,77738970.2,4.93,27.46,13121602005.33,日涨幅偏离值达到7%的前5只证券
20251104,000592.SZ,平潭发展,8.57,10.0128,19.55,3116414764.0,355499832.64,174811335.29,530311167.93,-180688497.35,-5.8,17.02,16412342287.93,日涨幅偏离值达到7%的前5只证券
20251104,000608.SZ,*ST阳光,2.31,5.0,3.95,207932966.0,37100655.72,24721107.04,61821762.76,-12379548.68,-5.95,29.73,1721937661.29,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251104,000620.SZ,盈新发展,3.0,9.8901,3.58,1757021514.0,145869975.13,301606176.0,447476151.13,155736200.87,8.86,25.47,14015246445.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,000638.SZ,*ST万方,7.9,4.7745,18.95,742690948.0,74020951.6,66943292.0,140964243.6,-7077659.6,-0.95,18.98,2450150247.9,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251104,000688.SZ,国城矿业,16.45,-10.0109,2.71,519174460.0,126631114.67,137665086.08,264296200.75,11033971.41,2.13,50.91,18512709931.45,日跌幅偏离值达到7%的前5只证券
20251104,000797.SZ,中国武夷,3.42,9.9678,9.71,1392619601.0,171673363.91,161752540.82,333425904.73,-9920823.09,-0.71,23.94,5371357843.98,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,000820.SZ,*ST节能,2.96,1.3699,7.1,167948623.0,29791860.12,24412283.84,54204143.96,-5379576.28,-3.2,32.27,879021955.92,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251104,000892.SZ,欢瑞世纪,8.3,5.7325,28.81,1656939949.0,227940458.5,130869339.68,358809798.18,-97071118.82,-5.86,21.65,5899942568.2,日振幅值达到15%的前5只证券
20251104,001386.SZ,马可波罗,27.7,4.0962,35.25,946233619.0,88419421.13,115471366.8,203890787.93,27051945.67,2.86,21.55,2710755350.8,日换手率达到20%的前5只证券
20251104,002112.SZ,三变科技,14.55,7.3009,36.97,1427060539.0,144739178.37,193057191.59,337796369.96,48318013.22,3.39,23.67,3813257452.5,日换手率达到20%的前5只证券
20251104,002122.SZ,ST汇洲,3.23,-5.0,0.22,57975050.0,16744801.0,31058442.0,47803243.0,14313641.0,24.69,82.45,6421947654.24,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251104,002163.SZ,海南发展,15.02,4.5233,21.71,2569031218.0,340726702.78,212663724.29,553390427.07,-128062978.49,-4.98,21.54,12069304102.5,日振幅值达到15%的前5只证券
20251104,002213.SZ,大为股份,26.81,-2.1533,34.51,1989750229.0,210848875.0,180746845.0,391595720.0,-30102030.0,-1.51,19.68,5541448552.64,日换手率达到20%的前5只证券
20251104,002231.SZ,*ST奥维,3.42,0.885,11.79,155205004.0,24486178.52,19495970.0,43982148.52,-4990208.52,-3.22,28.34,1052763952.14,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251104,002255.SZ,海陆重工,10.8,9.9796,15.05,1273547467.0,191649453.0,286500299.0,478149752.0,94850846.0,7.45,37.54,6890100224.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,002255.SZ,海陆重工,10.8,9.9796,15.05,1035996757.0,197712637.0,210857309.0,408569946.0,13144672.0,1.27,39.44,6890100224.4,日涨幅偏离值达到7%的前5只证券
20251104,002370.SZ,亚太药业,9.06,3.8991,38.87,2591604576.0,257293311.45,345605617.48,602898928.93,88312306.03,3.41,23.26,6755747821.8,日换手率达到20%的前5只证券
20251104,002421.SZ,达实智能,2.99,-9.9398,11.73,714243510.0,51227812.1,122567798.0,173795610.1,71339985.9,9.99,24.33,6000010589.95,日跌幅偏离值达到7%的前5只证券
20251104,002431.SZ,棕榈股份,2.82,2.1739,16.9,1464138707.0,152674644.24,170188884.0,322863528.24,17514239.76,1.2,22.05,5112141867.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,002569.SZ,*ST步森,10.42,4.829,4.01,124843112.0,25843337.0,37843915.95,63687252.95,12000578.95,9.61,51.01,1458345948.5,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20251104,002611.SZ,东方精工,21.36,2.201,31.4,17586014280.0,1351706259.22,1648935141.42,3000641400.64,297228882.2,1.69,17.06,21406943021.52,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,002639.SZ,雪人集团,12.45,9.9823,27.55,2150143524.0,357471593.85,448395302.08,805866895.93,90923708.23,4.23,37.48,8100210359.7,日涨幅偏离值达到7%的前5只证券
20251104,002679.SZ,福建金森,15.14,10.0291,17.47,574641103.0,43545288.01,71349647.72,114894935.73,27804359.71,4.84,19.99,3569345840.0,日振幅值达到15%的前5只证券
20251104,002790.SZ,瑞尔特,9.86,-9.9543,23.9,627547280.0,86475687.83,39998510.12,126474197.95,-46477177.71,-7.41,20.15,2570477350.0,日跌幅偏离值达到7%的前5只证券
20251104,002885.SZ,京泉华,29.32,10.0188,36.47,2416438568.0,359230093.51,423027460.98,782257554.49,63797367.47,2.64,32.37,6770212385.96,日涨幅偏离值达到7%的前5只证券
20251104,002885.SZ,京泉华,29.32,10.0188,36.47,3452803043.0,496387315.31,564045185.98,1060432501.29,67657870.67,1.96,30.71,6770212385.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251104,300062.SZ,中能电气,7.67,20.0313,21.28,612189450.0,45119746.8,125677812.87,170797559.67,80558066.07,13.16,27.9,2961517366.99,日涨幅达到15%的前5只证券
20251104,300255.SZ,常山药业,55.84,-20.0,8.08,4434131951.0,701159262.64,336072312.91,1037231575.55,-365086949.73,-8.23,23.39,51244137827.52,日跌幅达到15%的前5只证券
20251104,300300.SZ,海峡创新,12.97,19.9815,44.42,3486769115.0,283835807.56,492868870.84,776704678.4,209033063.28,6.0,22.28,8648455817.64,日涨幅达到15%的前5只证券
20251104,300300.SZ,海峡创新,12.97,19.9815,44.42,9079717692.0,598238442.28,813042253.7,1411280695.98,214803811.42,2.37,15.54,8648455817.64,连续三个交易日内，涨幅偏离值累计达到30%的证券
20251104,300300.SZ,海峡创新,12.97,19.9815,44.42,16555972957.71,16555972957.71,16555972957.71,33111945915.42,0.0,0.0,200.0,8648455817.64,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20251104,300402.SZ,宝色股份,26.22,20.0,22.61,1615399848.0,119582748.01,176040983.0,295623731.01,56458234.99,3.5,18.3,6387676991.34,连续三个交易日内，涨幅偏离值累计达到30%的证券
20251104,300402.SZ,宝色股份,26.22,20.0,22.61,1413993671.0,128841620.1,154074401.0,282916021.1,25232780.9,1.78,20.01,6387676991.34,日涨幅达到15%的前5只证券
20251104,300491.SZ,通合科技,29.26,-15.0653,21.26,1012653186.0,135568062.0,58536856.5,194104918.5,-77031205.5,-7.61,19.17,4552492561.54,日跌幅达到15%的前5只证券
