trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250804,000533.SZ,顺钠股份,7.68,10.0287,22.05,1129763963.0,61893447.01,189431177.98,251324624.99,127537730.97,11.29,22.25,5260050432.0,日涨幅偏离值达到7%的前5只证券
20250804,000534.SZ,万泽股份,17.31,9.9746,12.01,1459233652.0,236947446.0,240580881.32,477528327.32,3633435.32,0.25,32.72,8617930479.21,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250804,000679.SZ,大连友谊,9.12,-9.9704,1.48,48167280.0,6614471.52,8815392.0,15429863.52,2200920.48,4.57,32.03,3250368000.0,日跌幅偏离值达到7%的前5只证券
20250804,000691.SZ,*ST亚太,6.8,1.949,7.73,370728341.0,48583614.2,45610937.1,94194551.3,-2972677.1,-0.8,25.41,2198236000.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250804,001216.SZ,华瓷股份,14.34,-4.9702,8.03,1344208669.0,99311019.85,82787824.76,182098844.61,-16523195.09,-1.23,13.55,3611768478.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250804,001306.SZ,夏厦精密,91.8,10.006,42.25,579337457.0,73208414.01,137192569.16,210400983.17,63984155.15,11.04,36.32,1422900000.0,日换手率达到20%的前5只证券
20250804,001318.SZ,阳光乳业,14.82,-9.6341,14.58,623829616.0,61960590.08,61932337.0,123892927.08,-28253.08,0.0,19.86,4189021200.0,日跌幅偏离值达到7%的前5只证券
20250804,001331.SZ,胜通能源,15.39,10.0071,5.59,129502311.0,33458562.5,56704078.68,90162641.18,23245516.18,17.95,69.62,1085918400.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250804,001367.SZ,海森药业,26.93,4.786,31.12,319479504.0,39526987.9,68691021.95,108218009.85,29164034.05,9.13,33.87,1042431027.09,日换手率达到20%的前5只证券
20250804,002072.SZ,凯瑞德,6.33,-9.4421,6.93,142752313.0,33200174.8,24737131.52,57937306.32,-8463043.28,-5.93,40.59,1989904180.5,日跌幅偏离值达到7%的前5只证券
20250804,002097.SZ,山河智能,15.61,10.007,14.29,2359928874.0,228777001.3,405789241.57,634566242.87,177012240.27,7.5,26.89,16744482334.79,日涨幅偏离值达到7%的前5只证券
20250804,002203.SZ,海亮股份,12.23,2.7731,6.97,3825484005.0,763360597.98,455840973.42,1219201571.4,-307519624.56,-8.04,31.87,23616132861.82,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250804,002265.SZ,建设工业,40.28,9.9945,20.51,3248659850.0,138177724.59,595472764.07,733650488.66,457295039.48,14.08,22.58,16236748167.0,日涨幅偏离值达到7%的前5只证券
20250804,002272.SZ,川润股份,12.53,2.453,31.67,1532318759.0,168349724.42,135918815.66,304268540.08,-32430908.76,-2.12,19.86,4845392950.44,日换手率达到20%的前5只证券
20250804,002289.SZ,*ST宇顺,21.38,5.0098,2.05,289592356.0,55953223.52,58370713.64,114323937.16,2417490.12,0.83,39.48,5985410811.54,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250804,002370.SZ,亚太药业,8.09,9.3243,43.15,2449045827.0,333248039.18,140571303.98,473819343.16,-192676735.2,-7.87,19.35,6032450317.7,日换手率达到20%的前5只证券
20250804,002484.SZ,江海股份,26.18,10.0,7.9,1684274926.0,292077818.42,329409572.1,621487390.52,37331753.68,2.22,36.9,21479963897.7,日涨幅偏离值达到7%的前5只证券
20250804,002558.SZ,巨人网络,26.53,9.9917,4.52,2265181567.0,637296438.34,429931249.51,1067227687.85,-207365188.83,-9.15,47.11,51328933709.83,日涨幅偏离值达到7%的前5只证券
20250804,002570.SZ,贝因美,7.39,-5.3777,32.69,2590245062.0,371874263.2,303795960.09,675670223.29,-68078303.11,-2.63,26.09,7981165510.87,日换手率达到20%的前5只证券
20250804,002693.SZ,*ST双成,9.16,5.0459,2.35,538836199.0,57625880.75,55060687.0,112686567.75,-2565193.75,-0.48,20.91,3764591419.36,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250804,002799.SZ,环球印务,9.3,-8.4646,26.79,876795992.0,82373348.48,74432850.18,156806198.66,-7940498.3,-0.91,17.88,2976332940.0,日振幅值达到15%的前5只证券
20250804,002811.SZ,郑中设计,12.28,5.3173,25.17,1297281915.0,112052504.74,101443499.36,213496004.1,-10609005.38,-0.82,16.46,3476673690.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250804,123162.SZ,东杰转债,205.92,20.0,,1264947455.0,350736414.23,366861372.17,717597786.4,16124957.94,1.27,56.73,,日涨幅达到15%的前5只可转债
20250804,123232.SZ,金现转债,177.256,20.0003,,5548479386.0,1219738782.27,1217496605.09,2437235387.36,-2242177.18,-0.04,43.93,,日涨幅达到15%的前5只可转债
20250804,300199.SZ,翰宇药业,24.32,19.9803,29.65,4686051809.0,337392616.49,882308558.13,1219701174.62,544915941.64,11.63,26.03,17176805624.32,日涨幅达到15%的前5只证券
20250804,300289.SZ,利德曼,10.14,20.0,32.31,1588173373.0,181380221.07,141990263.87,323370484.94,-39389957.2,-2.48,20.36,5507606778.18,日涨幅达到15%的前5只证券
20250804,300378.SZ,鼎捷数智,65.02,6.6076,20.01,8765806389.0,684680374.06,676719660.57,1361400034.63,-7960713.49,-0.09,15.53,17515125311.6,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250804,300584.SZ,海辰药业,41.27,20.0058,34.74,1100530307.0,51661222.0,238481441.0,290142663.0,186820219.0,16.98,26.36,3388891043.67,日涨幅达到15%的前5只证券
20250804,300591.SZ,万里马,12.6,12.3996,41.25,1814059361.0,103318652.1,256067468.72,359386120.82,152748816.62,8.42,19.81,4418374615.2,日换手率达到30%的前5只证券
20250804,300733.SZ,西菱动力,23.3,8.473,19.94,2896764086.0,280336579.06,298785502.58,579122081.64,18448923.52,0.64,19.99,5254564343.9,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250804,300830.SZ,金现代,13.58,19.9647,33.73,1354999376.0,161974133.0,299853968.79,461828101.79,137879835.79,10.18,34.08,4285469172.32,日涨幅达到15%的前5只证券
20250804,300830.SZ,金现代,13.58,19.9647,33.73,2973887254.0,237816236.0,358847015.62,596663251.62,121030779.62,4.07,20.06,4285469172.32,连续三个交易日内，涨幅偏离值累计达到30%的证券
20250804,300858.SZ,科拓生物,22.66,11.0784,21.29,1532715934.0,146770654.65,198665693.7,345436348.35,51895039.05,3.39,22.54,4295281267.64,连续三个交易日内，涨幅偏离值累计达到30%的证券
