trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250930,000021.SZ,深科技,27.87,9.9842,4.56,1974743380.0,143751895.56,334181976.02,477933871.58,190430080.46,9.64,24.2,43673107873.02,日涨幅偏离值达到7%的前5只证券
20250930,000426.SZ,兴业银锡,32.89,5.2143,4.95,6660854661.0,796373185.32,1130563680.33,1926936865.65,334190495.01,5.02,28.93,58386507710.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250930,000981.SZ,山子高科,4.24,10.1299,15.84,6293063570.0,604026365.3,655744111.96,1259770477.26,51717746.66,0.82,20.02,40336629834.32,日涨幅偏离值达到7%的前5只证券
20250930,000985.SZ,大庆华科,18.89,-5.1231,15.45,418115776.0,78943959.0,48412478.0,127356437.0,-30531481.0,-7.3,30.46,2448890155.0,日振幅值达到15%的前5只证券
20250930,000988.SZ,华工科技,92.48,-6.7272,11.74,11196264340.0,2343790212.98,800574515.91,3144364728.89,-1543215697.07,-13.78,28.08,92941073559.36,日跌幅偏离值达到7%的前5只证券
20250930,001209.SZ,洪兴股份,18.78,-9.8416,17.61,323759081.0,40472624.7,16852410.0,57325034.7,-23620214.7,-7.3,17.71,1804657264.08,日跌幅偏离值达到7%的前5只证券
20250930,001285.SZ,瑞立科密,63.39,49.929,67.41,1888425374.0,62617395.4,121964834.23,184582229.63,59347438.83,3.14,9.77,2575110416.49,无价格涨跌幅限制的证券
20250930,002045.SZ,国光电器,18.29,9.982,17.24,1704470057.0,133429968.97,262120122.84,395550091.81,128690153.87,7.55,23.21,10275923411.78,日涨幅偏离值达到7%的前5只证券
20250930,002062.SZ,宏润建设,10.0,-4.3062,9.37,1067733191.0,150920402.45,156491938.44,307412340.89,5571535.99,0.52,28.79,11246940230.0,日振幅值达到15%的前5只证券
20250930,002067.SZ,景兴纸业,6.28,2.1138,28.1,2173519795.0,235035619.09,174501915.59,409537534.68,-60533703.5,-2.79,18.84,7794856927.68,日换手率达到20%的前5只证券
20250930,002150.SZ,通润装备,20.82,9.9842,12.62,2371751719.0,285873345.45,427600573.05,713473918.5,141727227.6,5.98,30.08,7464333891.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250930,002199.SZ,*ST东晶,11.04,5.0428,4.69,234814745.0,34688255.0,37152863.0,71841118.0,2464608.0,1.05,30.59,2687603687.52,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250930,002213.SZ,大为股份,19.71,5.4575,24.9,1003412576.0,83846581.43,88516056.0,172362637.43,4669474.57,0.47,17.18,4071854486.34,日换手率达到20%的前5只证券
20250930,002295.SZ,精艺股份,14.75,9.9925,25.07,899791687.0,79916134.49,149085160.0,229001294.49,69169025.51,7.69,25.45,3691836500.0,日换手率达到20%的前5只证券
20250930,002407.SZ,多氟多,20.5,5.6701,24.01,5327312614.0,496265211.29,778686218.0,1274951429.29,282421006.71,5.3,23.93,22151291933.0,日换手率达到20%的前5只证券
20250930,002407.SZ,多氟多,20.5,5.6701,24.01,9075649475.0,768856467.79,1395190358.15,2164046825.94,626333890.36,6.9,23.84,22151291933.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250930,002453.SZ,华软科技,7.13,-9.7468,26.33,1184663073.0,136834073.36,65336851.24,202170924.6,-71497222.12,-6.04,17.07,4369001159.68,日换手率达到20%的前5只证券
20250930,002453.SZ,华软科技,7.13,-9.7468,26.33,2740893758.0,245764115.52,182879563.86,428643679.38,-62884551.66,-2.29,15.64,4369001159.68,连续三个交易日内，跌幅偏离值累计达到20%的证券
20250930,002670.SZ,国盛金控,24.34,9.9864,13.67,5373184227.0,437669670.6,750336501.42,1188006172.02,312666830.82,5.82,22.11,39512354431.56,日涨幅偏离值达到7%的前5只证券
20250930,002670.SZ,国盛金控,24.34,9.9864,13.67,10497149579.0,666176336.04,1232606592.43,1898782928.47,566430256.39,5.4,18.09,39512354431.56,连续三个交易日内，涨幅偏离值累计达到20%的证券
