trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250610,000695.SZ,滨海能源,14.7,-9.2032,23.04,786394641.0,71011011.88,49693508.23,120704520.11,-21317503.65,-2.71,15.35,3259289350.8,日跌幅偏离值达到7%的前5只证券
20250610,000967.SZ,盈峰环境,6.69,-8.4815,2.92,634377999.0,154577887.63,86063847.0,240641734.63,-68514040.63,-10.8,37.93,21176764284.42,日跌幅偏离值达到7%的前5只证券
20250610,002082.SZ,万邦德,7.98,-10.0338,18.71,867368420.0,96083928.6,52785256.99,148869185.59,-43298671.61,-4.99,17.16,4414982257.56,日跌幅偏离值达到7%的前5只证券
20250610,002104.SZ,恒宝股份,11.14,-8.0858,47.08,3297550911.0,297165885.25,388497439.48,685663324.73,91331554.23,2.77,20.79,6680435244.56,日跌幅偏离值达到7%的前5只证券
20250610,002122.SZ,汇洲智能,4.68,10.1176,16.0,1483803284.0,116707368.45,248955535.48,365662903.93,132248167.03,8.91,24.64,9305959398.84,日涨幅偏离值达到7%的前5只证券
20250610,002161.SZ,远望谷,7.28,9.9698,22.61,1143639378.0,85729679.24,204188516.69,289918195.93,118458837.45,10.36,25.35,5193983733.12,日涨幅偏离值达到7%的前5只证券
20250610,002172.SZ,澳洋健康,4.57,10.1205,26.84,929408131.0,84563754.72,132509700.55,217073455.27,47945945.83,5.16,23.36,3497292948.6,日涨幅偏离值达到7%的前5只证券
20250610,002172.SZ,澳洋健康,4.57,10.1205,26.84,1153184792.0,102151578.72,149906075.55,252057654.27,47754496.83,4.14,21.86,3497292948.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250610,002177.SZ,御银股份,7.73,-5.9611,50.51,2657987707.0,256079467.26,268654504.39,524733971.65,12575037.13,0.47,19.74,5172994181.22,日换手率达到20%的前5只证券
20250610,002181.SZ,粤传媒,7.34,10.045,15.11,1235538928.0,184631632.66,91702441.16,276334073.82,-92929191.5,-7.52,22.37,8327378128.54,日涨幅偏离值达到7%的前5只证券
