trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250609,000504.SZ,*ST生物,8.15,5.0258,1.83,150883323.0,43849829.0,18945491.0,62795320.0,-24904338.0,-16.51,41.62,2531949913.15,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250609,000525.SZ,ST红太阳,8.54,5.0431,5.8,1408377071.0,104716994.04,102428877.58,207145871.62,-2288116.46,-0.16,14.71,8455262507.58,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250609,000573.SZ,粤宏远A,4.08,-9.9338,3.72,96084816.0,24419208.0,7694472.0,32113680.0,-16724736.0,-17.41,33.42,2582496461.52,日跌幅偏离值达到7%的前5只证券
20250609,000795.SZ,英洛华,11.12,9.9901,13.13,1635367470.0,64943860.88,234161120.31,299104981.19,169217259.43,10.35,18.29,12606567225.36,日涨幅偏离值达到7%的前5只证券
20250609,002082.SZ,万邦德,8.87,6.8675,19.86,940510962.0,55657759.47,76424748.72,132082508.19,20766989.25,2.21,14.04,4907380028.14,日振幅值达到15%的前5只证券
20250609,002104.SZ,恒宝股份,12.12,9.9819,47.18,3336790937.0,385347381.92,287226360.82,672573742.74,-98121021.1,-2.94,20.16,7266449088.48,日涨幅偏离值达到7%的前5只证券
20250609,002104.SZ,恒宝股份,12.12,9.9819,47.18,9697605752.0,854677008.34,820586688.69,1675263697.03,-34090319.65,-0.35,17.28,7266449088.48,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250609,002177.SZ,御银股份,8.22,4.7134,60.26,3180195707.0,424537467.45,341085618.12,765623085.57,-83451849.33,-2.62,24.07,5500907137.08,日换手率达到20%的前5只证券
20250609,002199.SZ,*ST东晶,7.25,5.0725,0.61,17539368.0,5592508.0,12406252.25,17998760.25,6813744.25,38.85,102.62,1764957131.75,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250609,002298.SZ,中电鑫龙,7.68,-3.3962,44.71,2285473331.0,385153691.42,152803412.55,537957103.97,-232350278.87,-10.17,23.54,5020150394.88,日换手率达到20%的前5只证券
20250609,002391.SZ,长青股份,6.81,10.0162,17.65,1007231878.0,126093886.9,120707284.1,246801171.0,-5386602.8,-0.53,24.5,3160662722.91,连续三个交易日内，涨幅偏离值累计达到20%的证券
