trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20250901,000691.SZ,*ST亚太,6.63,-5.0143,4.19,292729131.0,41786862.0,35336968.0,77123830.0,-6449894.0,-2.2,26.35,2143280100.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250901,000988.SZ,华工科技,75.26,9.9971,11.82,8846792823.0,1214494856.47,1192487777.2,2406982633.67,-22007079.27,-0.25,27.21,75635220545.82,日涨幅偏离值达到7%的前5只证券
20250901,000988.SZ,华工科技,75.26,9.9971,11.82,22258545881.0,3227444336.67,2420094786.58,5647539123.25,-807349550.09,-3.63,25.37,75635220545.82,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250901,001238.SZ,浙江正特,51.71,-6.475,6.87,117800951.0,23032913.78,23044465.0,46077378.78,11551.22,0.01,39.11,1667775171.99,日跌幅偏离值达到7%的前5只证券
20250901,002058.SZ,*ST威尔,17.61,5.0089,0.35,193735872.0,45002661.0,34819631.2,79822292.2,-10183029.8,-5.26,41.2,2520304123.41,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20250901,002074.SZ,国轩高科,40.12,10.0082,9.34,6338507772.0,690230710.36,1358956720.09,2049187430.45,668726009.73,10.55,32.33,69308746526.6,日涨幅偏离值达到7%的前5只证券
20250901,002074.SZ,国轩高科,40.12,10.0082,9.34,12252118826.0,1171844117.6,1827746682.38,2999590799.98,655902564.78,5.35,24.48,69308746526.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250901,002104.SZ,恒宝股份,28.83,9.9962,29.11,4902439128.0,307974052.98,892503380.11,1200477433.09,584529327.13,11.92,24.49,17288774515.32,日涨幅偏离值达到7%的前5只证券
20250901,002115.SZ,三维通信,11.52,10.0287,54.64,4482199500.0,263996599.0,338025956.48,602022555.48,74029357.48,1.65,13.43,8665292528.64,日换手率达到20%的前5只证券
20250901,002115.SZ,三维通信,11.52,10.0287,54.64,8928899456.0,448954893.15,582838891.53,1031793784.68,133883998.38,1.5,11.56,8665292528.64,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250901,002131.SZ,利欧股份,5.79,10.076,20.04,6594199084.0,380056315.41,914332668.69,1294388984.1,534276353.28,8.1,19.63,33869901711.03,日涨幅偏离值达到7%的前5只证券
