ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002594.SZ,20110701,22.0,28.0,22.0,28.0,,,,898538.1299999999,2248021.4556
002594.SZ,20110708,28.88,35.55,28.58,33.07,28.0,5.07,18.107142857142858,1315208.4500000002,4292751.8252
002594.SZ,20110715,32.8,33.62,29.13,29.81,33.07,-3.2600000000000016,-9.857877230117937,812658.97,2526271.3608999997
002594.SZ,20110722,29.79,32.6,28.81,29.4,29.81,-0.41000000000000014,-1.3753773901375383,746857.2100000001,2279558.2191
002594.SZ,20110729,29.01,29.31,27.32,28.17,29.4,-1.2299999999999969,-4.183673469387745,348472.19,989200.2985
002594.SZ,20110805,28.06,32.0,28.0,28.63,28.17,0.4599999999999973,1.6329428470003453,549363.64,1647457.1826
002594.SZ,20110812,28.0,28.0,24.07,26.88,28.63,-1.75,-6.112469437652813,374704.34,994378.9209
002594.SZ,20110819,27.0,29.15,25.68,26.11,26.88,-0.7699999999999996,-2.8645833333333317,307136.65,850397.6289
002594.SZ,20110826,26.11,26.77,25.06,26.08,26.11,-0.030000000000001137,-0.11489850631942221,283709.18,738746.9259
002594.SZ,20110902,26.02,26.5,23.62,24.07,26.08,-2.009999999999998,-7.707055214723919,222144.72999999998,557064.8414
002594.SZ,20110908,24.13,24.13,22.36,22.54,24.07,-1.5300000000000011,-6.356460324054845,152180.8,352226.5066
002594.SZ,20110916,21.11,21.65,20.5,20.79,22.54,-1.75,-7.763975155279504,143671.63,303117.2495
002594.SZ,20110923,20.7,20.81,19.16,19.32,20.79,-1.4699999999999989,-7.070707070707065,178768.4,357545.277
002594.SZ,20110930,19.23,21.32,19.01,19.3,19.32,-0.019999999999999574,-0.10351966873705784,297475.71,598576.9933
002594.SZ,20111014,19.3,20.27,17.4,19.6,19.3,0.3000000000000007,1.5544041450777237,357466.88,673704.598
002594.SZ,20111021,19.6,20.1,18.31,19.41,19.6,-0.19000000000000128,-0.9693877551020472,248850.74,479808.5967
002594.SZ,20111028,19.43,22.38,19.43,21.74,19.41,2.3299999999999983,12.004121586810914,507470.25,1069076.5609
002594.SZ,20111104,21.91,26.15,21.91,25.04,21.74,3.3000000000000007,15.179392824287033,696383.89,1715831.0309000001
002594.SZ,20111111,24.8,24.98,23.25,23.3,25.04,-1.7399999999999984,-6.948881789137375,334806.97,806649.6582
002594.SZ,20111118,24.5,28.15,24.33,25.12,23.3,1.8200000000000003,7.811158798283263,636170.63,1688521.99
002594.SZ,20111125,25.18,26.25,24.1,24.5,25.12,-0.620000000000001,-2.468152866242042,311836.23,785071.4284
002594.SZ,20111202,24.52,25.14,23.06,23.3,24.5,-1.1999999999999993,-4.897959183673466,207429.14,502968.9431
002594.SZ,20111209,23.21,23.25,21.48,22.6,23.3,-0.6999999999999993,-3.004291845493559,147510.54,330686.89149999997
002594.SZ,20111216,23.0,24.4,20.0,21.45,22.6,-1.1500000000000021,-5.088495575221248,182718.96,404458.0268
