ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300604.SZ,20170421,1.71,3.0,1.71,3.0,,,,148.64,264.155
300604.SZ,20170428,3.3,4.83,3.3,4.83,3.0,1.83,61.0,1522.35,4666.721
300604.SZ,20170505,5.32,7.08,5.32,6.67,4.83,1.8399999999999999,38.095238095238095,232798.8,1064032.991
300604.SZ,20170512,6.94,7.78,6.31,7.78,6.67,1.1100000000000003,16.641679160419795,393671.93,1949744.829
300604.SZ,20170519,7.86,8.08,6.38,6.45,7.78,-1.33,-17.09511568123393,270206.27999999997,1345654.62
300604.SZ,20170526,6.4,6.51,5.66,6.06,6.45,-0.39000000000000057,-6.046511627906986,166772.15,702112.522
300604.SZ,20170602,6.38,6.66,5.22,5.54,6.06,-0.5199999999999996,-8.580858085808575,122381.93,513657.689
300604.SZ,20170609,5.68,5.77,5.32,5.59,5.54,0.04999999999999982,0.9025270758122712,97207.83,379539.444
300604.SZ,20170616,5.45,5.51,5.06,5.44,5.59,-0.14999999999999947,-2.683363148479418,92141.45999999999,341784.198
300604.SZ,20170623,5.47,5.6,4.98,5.1,5.44,-0.34000000000000075,-6.250000000000014,61173.78,227851.097
300604.SZ,20170630,5.09,5.43,5.05,5.33,5.1,0.23000000000000043,4.509803921568636,48549.79,178819.349
300604.SZ,20170707,5.3,6.38,5.29,6.03,5.33,0.7000000000000002,13.133208255159479,105484.26,423842.447
300604.SZ,20170714,5.92,5.96,5.07,5.18,6.03,-0.8500000000000005,-14.096185737976791,73700.5,282216.139
300604.SZ,20170721,5.05,5.1,4.3,4.44,5.18,-0.7399999999999993,-14.285714285714274,65365.41,207165.185
300604.SZ,20170728,4.3,4.74,4.3,4.62,4.44,0.17999999999999972,4.054054054054047,44631.94,142108.637
300604.SZ,20170804,4.6,4.91,4.54,4.55,4.62,-0.07000000000000028,-1.5151515151515214,46221.43,151962.08299999998
300604.SZ,20170811,4.56,4.64,4.4,4.44,4.55,-0.10999999999999943,-2.417582417582405,23666.37,74692.694
