ts_code,trade_date,trade_dt,close,volume,range_low_120,range_high_120,trading_range_flag,trend_slope_60,volume_trend_20,weekly_trend_26,phase,spring,sos,accumulation_score,future_return_5d,future_return_10d,future_return_20d,spring_success_10d
600030.SH,20130506,2013-05-06,9.29,917628.26,6.84,11.45,0,-0.09630350194552528,-0.2375528271603663,0.16856780735107746,B,0,0,12.89,-0.03982777179763175,-0.0010764262648008671,0.0021528525296019563,0
600030.SH,20130507,2013-05-07,9.19,871596.34,6.84,11.45,0,-0.14352283317800563,-0.23027143442408182,0.16856780735107746,A,0,0,10.75,-0.0467899891186071,-0.0010881392818280489,-0.005440696409140244,0
600030.SH,20130508,2013-05-08,9.12,983181.62,6.84,11.45,0,-0.1655992680695334,-0.200460116327835,0.16856780735107746,A,0,0,9.69,-0.0350877192982455,0.00986842105263186,0.013157894736842257,0
600030.SH,20130509,2013-05-09,9.06,712074.24,6.84,11.45,0,-0.16727941176470584,-0.20220189054090076,0.16856780735107746,A,0,0,9.66,-0.0033112582781458233,-0.0055187637969095205,0.0066225165562912025,0
600030.SH,20130510,2013-05-10,9.06,530337.55,6.84,11.45,0,-0.1975199291408325,-0.22287027592032915,0.1157635467980298,A,0,0,9.56,0.012141280353200834,0.0033112582781456013,-0.04083885209713034,0
600030.SH,20130513,2013-05-13,8.92,782074.19,6.84,11.45,0,-0.18613138686131392,-0.19731364111647387,0.1157635467980298,A,0,0,7.66,0.04035874439461873,0.03363228699551568,-0.08744394618834073,0
600030.SH,20130514,2013-05-14,8.76,755685.07,6.84,11.45,0,-0.19113573407202222,-0.1795485978135828,0.1157635467980298,A,0,0,6.03,0.047945205479452024,0.08447488584474883,-0.07191780821917793,0
600030.SH,20130515,2013-05-15,8.8,556145.85,6.84,11.45,0,-0.1992720655141037,-0.17257227464737057,0.1157635467980298,A,0,0,7.73,0.04659090909090913,0.07159090909090904,-0.09431818181818197,0
600030.SH,20130516,2013-05-16,9.03,993513.37,6.84,11.45,0,-0.17834394904458606,-0.13466752509517588,0.1157635467980298,A,0,0,7.98,-0.00221483942414169,0.04872646733111874,-0.1085271317829456,0
600030.SH,20130517,2013-05-17,9.17,1117599.07,6.84,11.45,0,-0.17461746174617454,-0.09905283064616455,0.18628719275549788,A,0,0,8.02,-0.008724100327153761,0.01526717557251911,-0.1275899672846238,0
600030.SH,20130520,2013-05-20,9.28,1362297.06,6.84,11.45,0,-0.13594040968342647,-0.02654473836130189,0.18628719275549788,A,0,0,7.76,-0.006465517241379226,0.003232758620689724,-0.1637931034482758,0
600030.SH,20130521,2013-05-21,9.18,910424.74,6.84,11.45,0,-0.11815561959654186,0.016855278335433432,0.18628719275549788,B,0,0,7.69,0.034858387799564294,-0.004357298474945481,-0.13725490196078427,0
600030.SH,20130522,2013-05-22,9.21,870566.97,6.84,11.45,0,-0.12535612535612517,-0.04734165260135392,0.18628719275549788,A,0,0,9.54,0.023887079261671884,0.0032573289902280145,-0.21389793702497295,0
600030.SH,20130523,2013-05-23,9.01,909664.96,6.84,11.45,0,-0.09628886659979952,-0.025889414553501022,0.18628719275549788,B,0,0,6.54,0.05105438401775819,0.01220865704772467,-0.2042175360710322,0
600030.SH,20130524,2013-05-24,9.09,653417.72,6.84,11.45,0,-0.07527975584944047,-0.061979056800386845,0.20557029177718822,B,0,0,16.5,0.024202420242024347,-0.044004400440044056,-0.2123212321232123,0
600030.SH,20130527,2013-05-27,9.22,878149.81,6.84,11.45,0,-0.07056451612903214,-0.07212749288749065,0.20557029177718822,B,0,0,19.14,0.009761388286334105,-0.1171366594360087,-0.2342733188720174,0
600030.SH,20130528,2013-05-28,9.5,1723543.97,6.84,11.45,0,-0.021627188465499603,-0.014446286264740427,0.20557029177718822,E,0,0,21.55,-0.0378947368421052,-0.14421052631578934,-0.23578947368421055,0
600030.SH,20130529,2013-05-29,9.43,1294556.66,6.84,11.45,0,-0.05700000000000005,0.03990696802544558,0.20557029177718822,E,0,0,21.33,-0.020148462354188656,-0.15482502651113472,-0.2258748674443266,0
600030.SH,20130530,2013-05-30,9.47,1133280.28,6.84,11.45,0,-0.09809523809523801,0.11307074964182662,0.20557029177718822,E,0,0,19.1,-0.036958817317846004,-0.1499472016895459,-0.22808870116156288,0
600030.SH,20130531,2013-05-31,9.31,802065.71,6.84,11.45,0,-0.1208687440982058,0.053912329843198936,0.213820078226858,A,0,0,21.38,-0.06659505907626218,-0.1407089151450054,-0.23200859291084852,0
600030.SH,20130603,2013-06-03,9.31,789117.82,6.84,11.45,0,-0.059595959595959536,0.035112855058781145,0.213820078226858,B,0,0,21.0,-0.12567132116004298,-0.16648764769065527,-0.2255639097744362,0
600030.SH,20130604,2013-06-04,9.14,801065.75,6.84,11.45,0,-0.11946050096339111,0.04377034803870261,0.213820078226858,B,0,0,20.55,-0.11050328227571116,-0.13347921225382942,-0.20787746170678345,0
600030.SH,20130605,2013-06-05,9.24,647033.05,7.1,11.45,0,-0.10465116279069764,0.005577018639093767,0.213820078226858,B,0,0,23.63,-0.13744588744588748,-0.21645021645021645,-0.235930735930736,0
600030.SH,20130606,2013-06-06,9.12,609239.93,7.1,11.45,0,-0.08982035928143717,0.016804282961938366,0.213820078226858,B,0,0,23.21,-0.11732456140350866,-0.21381578947368418,-0.2236842105263157,0
600030.SH,20130607,2013-06-07,8.69,1603079.48,7.24,11.45,0,-0.11776649746192891,0.10262739242106322,0.2103064066852367,B,0,0,15.07,-0.07940161104718058,-0.17606444188722659,-0.15880322209436137,0
600030.SH,20130613,2013-06-13,8.14,1402090.19,7.48,11.45,0,-0.17107942973523416,0.11898416141275758,0.2103064066852367,A,0,0,7.3,-0.04668304668304679,-0.13267813267813278,-0.030712530712530772,0
600030.SH,20130614,2013-06-14,8.13,903339.9,7.49,11.45,0,-0.1627188465499485,0.11742821212911725,0.05859375000000022,A,0,0,8.42,-0.02583025830258312,-0.10701107011070121,-0.07011070110701123,0
600030.SH,20130617,2013-06-17,7.97,748509.54,7.67,11.45,0,-0.1583949313621965,0.13496697605295194,0.05859375000000022,A,0,0,3.45,-0.09159347553324959,-0.08406524466750309,-0.013801756587201952,0
600030.SH,20130618,2013-06-18,8.05,519806.5,7.67,11.45,0,-0.1472457627118643,0.0849310040696638,0.05859375000000022,A,0,0,7.52,-0.10931677018633545,-0.09192546583850947,-0.022360248447205078,0
600030.SH,20130619,2013-06-19,8.0,877490.57,7.67,11.45,0,-0.1341991341991342,0.0728090575516489,0.05859375000000022,A,0,0,4.05,-0.10499999999999998,-0.10624999999999996,-0.04625000000000001,0
600030.SH,20130620,2013-06-20,7.76,709130.94,7.67,11.45,0,-0.14254143646408846,0.0010680624609193945,0.05859375000000022,A,0,0,6.17,-0.09020618556701032,-0.07087628865979378,-0.04381443298969068,0
600030.SH,20130621,2013-06-21,7.92,948994.61,7.56,11.45,0,-0.1277533039647577,-0.009402051710062365,-0.042321644498186206,A,0,0,7.71,-0.08333333333333337,-0.08585858585858586,-0.08333333333333337,0
600030.SH,20130624,2013-06-24,7.24,1334535.93,7.22,11.45,0,-0.24896265560165975,0.07952627269289447,-0.042321644498186206,A,0,0,8.75,0.008287292817679592,-0.024861878453038777,0.022099447513812098,0
600030.SH,20130625,2013-06-25,7.17,1554332.04,6.66,11.45,0,-0.2577639751552795,0.11010537291645761,-0.042321644498186206,A,0,0,9.71,0.019525801952580135,-0.012552301255230103,0.08647140864714098,0
600030.SH,20130626,2013-06-26,7.16,881361.47,6.66,11.45,0,-0.24947589098532486,0.15071700467560967,-0.042321644498186206,A,0,0,9.47,-0.0013966480446927498,0.020949720670391025,0.08100558659217882,0
600030.SH,20130627,2013-06-27,7.06,891609.31,6.66,11.45,0,-0.2416756176154673,0.1652216354717977,-0.042321644498186206,A,0,0,9.46,0.021246458923512845,0.11756373937677056,0.09348441926345608,0
600030.SH,20130628,2013-06-28,7.26,1180577.72,6.66,11.45,0,-0.19867549668874174,0.08570255270033811,-0.1468860164512339,A,0,0,9.99,-0.0027548209366390353,0.04132231404958686,0.052341597796143224,0
600030.SH,20130701,2013-07-01,7.3,659290.42,6.66,11.45,0,-0.20305676855895205,0.01505818699489847,-0.1468860164512339,A,0,0,10.53,-0.0328767123287671,0.07671232876712342,0.017808219178082174,0
600030.SH,20130702,2013-07-02,7.31,669519.6,6.66,11.45,0,-0.16931818181818192,-0.033455045085046264,-0.1468860164512339,A,0,0,10.95,-0.03146374829001364,0.07660738714090298,0.0369357045143639,0
600030.SH,20130703,2013-07-03,7.15,699971.08,6.66,11.45,0,-0.1809851088201604,-0.017470467213723917,-0.1468860164512339,A,0,0,10.96,0.022377622377622197,0.06713286713286704,0.06853146853146841,0
600030.SH,20130704,2013-07-04,7.21,895531.98,6.66,11.45,0,-0.17505720823798632,-0.004980489060964599,-0.1468860164512339,A,0,0,10.89,0.09431345353675447,0.029126213592232997,0.09153952843273228,0
600030.SH,20130705,2013-07-05,7.24,645965.76,6.66,11.45,0,-0.17820658342792284,-0.009556261677472477,-0.23305084745762705,A,0,0,11.02,0.044198895027624197,0.0027624309392264568,0.08287292817679548,0
600030.SH,20130708,2013-07-08,7.06,578768.82,6.66,11.45,0,-0.18757192174913695,0.004968109997550041,-0.23305084745762705,A,0,0,10.93,0.11331444759206799,0.04815864022662897,0.12464589235127499,0
600030.SH,20130709,2013-07-09,7.08,424399.08,6.66,11.45,0,-0.16998827667057437,0.00047050296533024394,-0.23305084745762705,A,0,0,10.95,0.1115819209039548,0.10028248587570632,0.1313559322033897,0
600030.SH,20130710,2013-07-10,7.31,985456.71,6.66,11.45,0,-0.15977011494252868,-0.08762992885042209,-0.23305084745762705,A,0,0,11.48,0.04377564979480164,0.05882352941176472,0.09028727770177847,0
600030.SH,20130711,2013-07-11,7.89,2051918.33,6.66,11.45,0,-0.08362369337979092,-0.08338291616282445,-0.23305084745762705,B,0,0,11.03,-0.05956907477820017,-0.021546261089987362,0.0,0
600030.SH,20130712,2013-07-12,7.56,1161149.97,6.66,11.45,0,-0.11785297549591611,-0.0772473475003781,-0.20504731861198744,B,0,0,10.81,-0.03968253968253965,0.010582010582010692,0.059523809523809534,0
600030.SH,20130715,2013-07-15,7.86,1518316.37,6.66,11.45,0,-0.06428571428571428,-0.04785639950372189,-0.20504731861198744,E,0,0,10.19,-0.058524173027989845,-0.054707379134860123,0.059796437659032975,0
600030.SH,20130716,2013-07-16,7.87,801963.35,6.66,11.45,0,-0.06085918854415284,-0.010598437379857328,-0.20504731861198744,B,0,0,9.91,-0.010165184243964398,-0.03684879288437104,0.06099110546378639,0
600030.SH,20130717,2013-07-17,7.63,927698.05,6.66,11.45,0,-0.1250000000000001,0.004205567204181415,-0.20504731861198744,A,0,0,9.83,0.014416775884665833,0.001310615989515096,0.08519003931847968,0
600030.SH,20130718,2013-07-18,7.42,809813.69,6.66,11.45,0,-0.1421965317919076,0.04448092872777498,-0.20504731861198744,A,0,0,9.62,0.040431266846361114,0.06064690026954178,0.1078167115902966,0
600030.SH,20130719,2013-07-19,7.26,715255.7,6.66,11.45,0,-0.16647531572904717,0.029923857851247293,-0.20307354555433588,A,0,0,9.73,0.052341597796143224,0.07988980716253447,0.11707988980716255,0
600030.SH,20130722,2013-07-22,7.4,578702.61,6.66,11.45,0,-0.1947769314472252,-0.034037090570141704,-0.20307354555433588,A,0,0,10.35,0.004054054054053902,0.0729729729729729,0.0837837837837836,0
600030.SH,20130723,2013-07-23,7.79,1070190.51,6.66,11.45,0,-0.15049073064340235,-0.0895670264846743,-0.20307354555433588,A,0,0,15.74,-0.02695763799743256,0.028241335044929317,0.006418485237484006,0
600030.SH,20130724,2013-07-24,7.74,805011.61,6.66,11.45,0,-0.11238532110091748,-0.10364773926039761,-0.20307354555433588,B,0,0,14.97,-0.012919896640826933,0.029715762273901714,0.02067183462532296,0
600030.SH,20130725,2013-07-25,7.72,735298.95,6.66,11.45,0,-0.14601769911504414,-0.11199379262119491,-0.20307354555433588,A,0,0,17.47,0.01943005181347157,0.022020725388601115,0.014248704663212486,0
600030.SH,20130726,2013-07-26,7.64,476406.12,6.66,11.45,0,-0.14827201783723531,-0.12330303519536168,-0.21074380165289253,A,0,0,20.34,0.02617801047120416,0.048429319371727786,0.014397905759162333,0
600030.SH,20130729,2013-07-29,7.43,535031.7,6.66,11.45,0,-0.1661054994388328,-0.10052569381316523,-0.21074380165289253,A,0,0,19.17,0.06864064602960984,0.12113055181695831,0.09690444145356669,0
600030.SH,20130730,2013-07-30,7.58,623607.09,6.66,11.45,0,-0.15307262569832392,-0.08049415429923845,-0.21074380165289253,A,0,0,18.94,0.05672823218997358,0.10158311345646442,0.08443271767810034,0
600030.SH,20130731,2013-07-31,7.64,604440.59,6.66,11.45,0,-0.17136659436008683,-0.08058389235127061,-0.21074380165289253,A,0,0,19.9,0.043193717277487,0.08376963350785327,0.05759162303664933,0
600030.SH,20130801,2013-08-01,7.87,916795.03,6.66,11.45,0,-0.15285252960172224,-0.08471497434807562,-0.21074380165289253,A,0,0,22.53,0.0025412960609909607,0.044472681067344366,0.030495552731893083,0
600030.SH,20130802,2013-08-02,7.84,820463.78,6.66,11.45,0,-0.14689880304678993,-0.0674987369657728,-0.19258496395468594,A,0,0,20.56,0.02168367346938771,0.03443877551020402,0.036989795918367374,0
600030.SH,20130805,2013-08-05,7.94,564222.13,6.66,11.45,0,-0.1293859649122806,-0.06481706822036926,-0.19258496395468594,A,0,0,23.85,0.04911838790931977,0.010075566750629594,0.026448362720403074,0
600030.SH,20130806,2013-08-06,8.01,776257.96,6.66,11.45,0,-0.11589403973509937,-0.035872338431659156,-0.19258496395468594,B,0,0,22.57,0.0424469413233457,-0.02122347066167285,0.02871410736579283,0
600030.SH,20130807,2013-08-07,7.97,1016121.0,6.66,11.45,0,-0.12030905077262699,-0.00011522280973497168,-0.19258496395468594,E,0,0,18.69,0.038895859473023764,-0.008782936010037545,0.025094102885821812,0
600030.SH,20130808,2013-08-08,7.89,566976.08,6.66,11.29,0,-0.11547085201793728,-0.1176612321749233,-0.19258496395468594,B,0,0,20.0,0.041825095057034245,-0.0076045627376425395,0.03168567807351086,0
600030.SH,20130809,2013-08-09,8.01,675195.77,6.66,11.29,0,-0.08561643835616439,-0.15639603560854132,-0.29052258635961026,B,0,0,27.08,0.012484394506866447,-0.03245942571785265,0.01872659176029967,0
600030.SH,20130812,2013-08-12,8.33,1304902.81,6.66,11.29,0,-0.05340909090909096,-0.20136267795777252,-0.29052258635961026,E,0,0,31.25,-0.03721488595438183,-0.021608643457382892,0.04801920768307322,0
600030.SH,20130813,2013-08-13,8.35,925384.29,6.66,11.29,0,-0.07530454042081947,-0.20659732429193967,-0.29052258635961026,E,0,0,31.09,-0.061077844311377194,-0.015568862275448958,0.15089820359281436,0
600030.SH,20130814,2013-08-14,8.28,767136.93,6.66,11.29,0,-0.09705561613958569,-0.21686324759422537,-0.29052258635961026,E,0,0,31.94,-0.045893719806763156,-0.02415458937198056,0.17270531400966194,0
600030.SH,20130815,2013-08-15,8.22,695126.88,6.66,10.73,0,-0.11422413793103436,-0.2267268352163443,-0.29052258635961026,B,0,0,32.01,-0.04744525547445266,-0.013381995133820102,0.21532846715328469,0
600030.SH,20130816,2013-08-16,8.11,2784981.29,6.66,10.66,0,-0.1165577342047931,-0.11064806705754193,-0.27002700270027,E,0,0,27.28,-0.04438964241676935,0.002466091245376223,0.20098643649815062,0
