ts_code,freq,trade_time,trade_date,open,high,low,close,volume,amount,adjust_type,source,updated_at,trade_dt,ma20,ma60,vol_ma20,vol_ma120,atr20,atr20_norm,atr20_change_20,range_low_120,range_high_120,range_width_120,range_width_ratio_120,range_position_120,trend_slope_20,trend_slope_60,volume_trend_20,vol_dry_up_ratio,vol_spike,support_test_count_60,trading_range_flag,weekly_trend_26,weekly_range_pos_26
600030.SH,1d,2008-07-29 15:00:00,20080729,10.18,10.18,9.9,10.08,673291.24,1591443.304,qfq,tushare,2026-02-28 16:02:51,2008-07-29,10.131499999999999,12.357666666666667,919353.3205,784850.0144999999,0.5995000000000001,0.05947420634920636,-0.37086241009598664,8.61,18.27,9.66,0.9583333333333334,0.15217391304347833,0.07006369426751591,-0.4087976539589443,-0.026465946791054407,-0.17137453464365082,0,6.0,0,-0.34353529044347286,0.1966873706004141
600030.SH,1d,2008-07-30 15:00:00,20080730,10.23,10.28,9.9,10.03,414873.6,985982.305,qfq,tushare,2026-02-28 16:02:51,2008-07-30,10.175,12.235833333333334,895586.7585000001,785473.1719166668,0.5895000000000001,0.058773678963110684,-0.40048229476381536,8.61,18.27,9.66,0.9631106679960121,0.14699792960662525,0.09497816593886443,-0.42156862745098045,-0.0749218858187678,-0.1401875844016931,0,6.0,0,-0.34353529044347286,0.1966873706004141
600030.SH,1d,2008-07-31 15:00:00,20080731,10.09,10.1,9.55,9.6,524614.72,1204419.768,qfq,tushare,2026-02-28 16:02:51,2008-07-31,10.1815,12.128333333333334,863570.523,786219.7701666667,0.561,0.05843750000000001,-0.40430234122712594,8.61,18.27,9.66,1.00625,0.10248447204968947,0.01372756071805692,-0.4018691588785047,-0.13977603082366985,-0.09838311852287318,0,6.0,0,-0.34353529044347286,0.1966873706004141
600030.SH,1d,2008-08-01 15:00:00,20080801,9.48,10.15,9.29,9.99,824329.87,1876126.959,qfq,tushare,2026-02-28 16:02:51,2008-08-01,10.1975,12.023333333333333,856247.6684999999,790426.5803333333,0.5710000000000001,0.05715715715715716,-0.400206500586316,8.61,18.27,9.66,0.9669669669669669,0.14285714285714293,0.033092037228541926,-0.3867403314917126,-0.1578582359439712,-0.08327286784676313,0,6.0,0,-0.3157534246575342,0.14285714285714293
600030.SH,1d,2008-08-04 15:00:00,20080804,9.76,9.82,9.5,9.52,512431.29,1164720.617,qfq,tushare,2026-02-28 16:02:51,2008-08-04,10.1465,11.9205,816018.6484999999,790595.1635,0.5425000000000001,0.05698529411764707,-0.3690913865546219,8.61,18.27,9.66,1.0147058823529413,0.09420289855072465,-0.09677419354838701,-0.39324410452517533,-0.23066356361340956,-0.032157400112908574,0,6.0,0,-0.3157534246575342,0.14285714285714293
600030.SH,1d,2008-08-05 15:00:00,20080805,9.6,9.62,9.36,9.46,404038.16,899857.956,qfq,tushare,2026-02-28 16:02:51,2008-08-05,10.0925,11.814833333333333,782883.591,791984.2176666666,0.5315000000000001,0.056183932346723045,-0.34674170222343004,8.61,18.27,9.66,1.0211416490486258,0.08799171842650118,-0.1024667931688803,-0.40126582278481004,-0.2665202129136799,0.011490919217403972,0,6.0,0,-0.3157534246575342,0.14285714285714293
600030.SH,1d,2008-08-06 15:00:00,20080806,9.56,9.86,9.43,9.71,603096.23,1374354.786,qfq,tushare,2026-02-28 16:02:51,2008-08-06,10.026,11.725166666666667,748596.7555,794805.14725,0.5245,0.05401647785787847,-0.3336961837419239,8.61,18.27,9.66,0.9948506694129763,0.11387163561076619,-0.12047101449275344,-0.3565275016567262,-0.3095389523771004,0.05813801270648489,0,6.0,0,-0.3157534246575342,0.14285714285714293
600030.SH,1d,2008-08-07 15:00:00,20080807,9.58,9.74,9.31,9.52,542260.42,1213546.37,qfq,tushare,2026-02-28 16:02:51,2008-08-07,9.9735,11.624833333333333,729825.442,798190.2954999999,0.52,0.054621848739495805,-0.32630928684192473,8.61,18.27,9.66,1.0147058823529413,0.09420289855072465,-0.09933774834437092,-0.3873873873873874,-0.3162350956456901,0.08564981795121296,0,6.0,0,-0.3157534246575342,0.14285714285714293
600030.SH,1d,2008-08-08 15:00:00,20080808,9.48,9.56,8.83,9.09,676359.62,1463089.839,qfq,tushare,2026-02-28 16:02:51,2008-08-08,9.9095,11.517,722284.93,801827.6425000001,0.5355000000000001,0.05891089108910892,-0.25544675125647864,8.61,18.27,9.66,1.0627062706270627,0.049689440993788865,-0.1234329797492767,-0.41580976863753216,-0.3219765156095231,0.09920175893661587,0,6.0,0,-0.41392649903288203,0.049689440993788865
600030.SH,1d,2008-08-11 15:00:00,20080811,9.01,9.04,8.23,8.31,664253.75,1340962.264,qfq,tushare,2026-02-28 16:02:51,2008-08-11,9.805000000000001,11.389333333333333,721041.023,805734.8966666667,0.5469999999999999,0.0658243080625752,-0.15744885679903764,8.23,18.27,10.04,1.208182912154031,0.00796812749003985,-0.2009615384615384,-0.4796493425172198,-0.32189084281984237,0.10511382095655297,0,7.0,0,-0.41392649903288203,0.049689440993788865
600030.SH,1d,2008-08-12 15:00:00,20080812,8.22,8.29,7.63,7.64,792103.11,1478052.698,qfq,tushare,2026-02-28 16:02:51,2008-08-12,9.6975,11.258166666666664,714524.03,809541.3785,0.5414999999999999,0.07087696335078533,-0.13210072394723182,7.63,18.27,10.64,1.3926701570680629,0.0009398496240601303,-0.2196118488253319,-0.5074145712443585,-0.3317023168863418,0.11737182437302673,0,8.0,0,-0.41392649903288203,0.049689440993788865
600030.SH,1d,2008-08-13 15:00:00,20080813,7.65,7.86,7.35,7.69,916956.76,1640460.442,qfq,tushare,2026-02-28 16:02:51,2008-08-13,9.611,11.1435,724476.8275,814755.1792499999,0.537,0.06983094928478543,-0.1170368560232502,7.35,18.27,10.92,1.4200260078023406,0.031135531135531205,-0.1836518046709129,-0.4722031571722718,-0.30379786849597934,0.11080426863085813,0,9.0,0,-0.41392649903288203,0.049689440993788865
600030.SH,1d,2008-08-14 15:00:00,20080814,7.52,7.84,7.44,7.69,689557.67,1245326.899,qfq,tushare,2026-02-28 16:02:51,2008-08-14,9.535499999999999,11.023166666666668,731346.437,818866.9715833333,0.5325,0.06924577373211963,-0.10713227983812135,7.35,18.27,10.92,1.4200260078023406,0.031135531135531205,-0.16413043478260858,-0.4842387659289068,-0.2830057948193181,0.10688003988499695,0,10.0,0,-0.41392649903288203,0.049689440993788865
600030.SH,1d,2008-08-15 15:00:00,20080815,7.66,8.05,7.48,7.73,665380.24,1221835.392,qfq,tushare,2026-02-28 16:02:51,2008-08-15,9.431000000000001,10.9105,727872.6575,820385.0534166668,0.5279999999999999,0.06830530401034927,-0.017204270503106467,7.35,18.27,10.92,1.4126778783958602,0.03479853479853487,-0.21283095723014256,-0.46652864044168385,-0.23501390718713877,0.11276704217291555,0,11.0,0,-0.46282140375260594,0.03479853479853487
600030.SH,1d,2008-08-18 15:00:00,20080818,7.65,7.68,7.01,7.06,621247.7,1076150.57,qfq,tushare,2026-02-28 16:02:51,2008-08-18,9.267500000000002,10.791666666666666,703273.0904999999,822869.8369166666,0.5295,0.075,0.12282608695652142,7.01,18.27,11.26,1.594900849858357,0.004440497335701583,-0.31655372700871254,-0.5024665257223397,-0.2677444661299153,0.1453410260665302,0,12.0,0,-0.46282140375260594,0.03479853479853487
600030.SH,1d,2008-08-19 15:00:00,20080819,6.88,7.27,6.85,7.22,422272.29,708300.629,qfq,tushare,2026-02-28 16:02:51,2008-08-19,9.118,10.688500000000001,679488.0725,823135.3084999999,0.5315,0.07361495844875346,0.11267020838160269,6.85,18.27,11.42,1.5817174515235457,0.032399299474605965,-0.2928501469147895,-0.46159582401193144,-0.2871723746270678,0.17451230012446972,0,13.0,0,-0.46282140375260594,0.03479853479853487
600030.SH,1d,2008-08-20 15:00:00,20080820,7.1,7.95,7.06,7.95,663013.67,1198791.741,qfq,tushare,2026-02-28 16:02:51,2008-08-20,9.001999999999999,10.592166666666666,676935.6780000001,824515.8378333334,0.5605,0.07050314465408805,0.10883199938358978,6.85,18.27,11.42,1.4364779874213836,0.096322241681261,-0.22590068159688403,-0.4209759650400583,-0.2594064537630061,0.1789900849220134,0,13.0,0,-0.46282140375260594,0.03479853479853487
600030.SH,1d,2008-08-21 15:00:00,20080821,8.2,8.64,8.09,8.24,1946470.55,3837811.555,qfq,tushare,2026-02-28 16:02:51,2008-08-21,8.8725,10.4865,707411.9425,838814.3544166667,0.5575000000000001,0.06765776699029127,0.09608618774099398,6.85,18.27,11.42,1.3859223300970873,0.12171628721541161,-0.23915050784856873,-0.4348422496570644,-0.24269329973090836,0.15665255515095156,1,13.0,0,-0.46282140375260594,0.03479853479853487
600030.SH,1d,2008-08-22 15:00:00,20080822,7.99,8.23,7.69,7.99,1132407.92,2121493.432,qfq,tushare,2026-02-28 16:02:51,2008-08-22,8.7465,10.388166666666667,725396.516,846415.16475,0.5660000000000001,0.07083854818523154,0.18082972470544534,6.85,18.27,11.42,1.4292866082603253,0.09982486865148867,-0.23977164605137957,-0.4247660187185025,-0.2148818834205185,0.14297788341935547,1,13.0,0,-0.39146991622239147,0.09982486865148867
600030.SH,1d,2008-08-25 15:00:00,20080825,7.99,8.29,7.71,7.96,661652.92,1247867.109,qfq,tushare,2026-02-28 16:02:51,2008-08-25,8.623999999999999,10.278333333333334,717530.5865,848540.0490833333,0.5755,0.07229899497487437,0.2168674821155081,6.85,18.27,11.42,1.434673366834171,0.09719789842381789,-0.23535062439961574,-0.45292096219931277,-0.23135651408705127,0.15439396493407842,0,13.0,0,-0.39146991622239147,0.09982486865148867
600030.SH,1d,2008-08-26 15:00:00,20080826,7.75,7.95,7.48,7.62,627900.45,1135383.024,qfq,tushare,2026-02-28 16:02:51,2008-08-26,8.501000000000001,10.164666666666667,715261.047,851059.4280833334,0.5740000000000001,0.07532808398950132,0.26656728376008876,6.85,18.27,11.42,1.4986876640419948,0.06742556917688271,-0.24404761904761907,-0.4722991689750692,-0.22199547110897722,0.15956392303785916,0,13.0,0,-0.39146991622239147,0.09982486865148867
600030.SH,1d,2008-08-27 15:00:00,20080827,7.56,8.19,7.56,8.02,1045939.17,1968326.692,qfq,tushare,2026-02-28 16:02:51,2008-08-27,8.400500000000001,10.059666666666667,746814.3255,856911.5584999999,0.5865,0.07312967581047382,0.24425894551153893,6.85,18.27,11.42,1.4239401496259352,0.10245183887915936,-0.20039880358923234,-0.4399441340782123,-0.16611727628619255,0.12848144234712167,0,13.0,0,-0.39146991622239147,0.09982486865148867
600030.SH,1d,2008-08-28 15:00:00,20080828,7.92,8.57,7.92,8.32,1137110.26,2242061.958,qfq,tushare,2026-02-28 16:02:51,2008-08-28,8.336500000000001,9.963666666666665,777439.1025,863151.691,0.5915000000000001,0.07109375000000001,0.21657754010695185,6.85,18.27,11.42,1.3725961538461537,0.12872154115586695,-0.1333333333333333,-0.40909090909090906,-0.09973872220740443,0.09930188331172485,0,13.0,0,-0.39146991622239147,0.09982486865148867
600030.SH,1d,2008-08-29 15:00:00,20080829,8.39,8.74,8.19,8.54,1045706.37,2090463.429,qfq,tushare,2026-02-28 16:02:51,2008-08-29,8.264,9.864166666666668,788507.9275,869798.3841666668,0.5760000000000001,0.0674473067915691,0.18003256540766244,6.85,18.27,11.42,1.3372365339578456,0.14798598949211905,-0.1451451451451452,-0.4114403859407306,-0.07911232169387206,0.09345896491236783,0,13.0,0,-0.35498489425981883,0.14798598949211905
600030.SH,1d,2008-09-01 15:00:00,20080901,8.41,8.46,8.04,8.12,660689.53,1280447.254,qfq,tushare,2026-02-28 16:02:51,2008-09-01,8.193999999999999,9.759000000000002,795920.8395,873183.9360833333,0.5765,0.07099753694581282,0.2458922612426504,6.85,18.27,11.42,1.4064039408866997,0.11120840630472852,-0.1470588235294118,-0.4372834372834373,-0.024629105029576936,0.08848433118215271,0,13.0,0,-0.35498489425981883,0.14798598949211905
600030.SH,1d,2008-09-02 15:00:00,20080902,8.03,8.33,8.0,8.14,640278.77,1236065.051,qfq,tushare,2026-02-28 16:02:51,2008-09-02,8.128,9.673,807732.87,876752.6781666667,0.5800000000000001,0.07125307125307126,0.26821082606595326,6.85,18.27,11.42,1.402948402948403,0.11295971978984247,-0.13953488372093026,-0.3879699248120301,0.03174070741252777,0.07872209562107124,0,13.0,0,-0.35498489425981883,0.14798598949211905
600030.SH,1d,2008-09-03 15:00:00,20080903,8.09,8.37,7.98,8.26,857920.65,1652811.67,qfq,tushare,2026-02-28 16:02:51,2008-09-03,8.0555,9.582833333333333,820474.091,881576.6754166668,0.5780000000000001,0.06997578692493948,0.2954526044636081,6.85,18.27,11.42,1.3825665859564165,0.12346760070052541,-0.14933058702368707,-0.39575713240673005,0.09601609273872946,0.06931057288668319,0,13.0,0,-0.35498489425981883,0.14798598949211905
600030.SH,1d,2008-09-04 15:00:00,20080904,8.07,8.26,7.9,8.15,676431.47,1283142.167,qfq,tushare,2026-02-28 16:02:51,2008-09-04,7.987,9.507333333333332,827182.6435,883555.0716666668,0.5745,0.07049079754601227,0.29052383199622445,6.85,18.27,11.42,1.4012269938650306,0.11383537653239936,-0.14390756302521002,-0.35725552050473186,0.13339792763760627,0.06380182738392348,0,13.0,0,-0.35498489425981883,0.14798598949211905
600030.SH,1d,2008-09-05 15:00:00,20080905,7.79,8.16,7.73,7.89,560334.29,1048631.204,qfq,tushare,2026-02-28 16:02:51,2008-09-05,7.927,9.443999999999999,821381.377,885110.1714166666,0.5595,0.07091254752851711,0.20372559670255908,6.85,18.27,11.42,1.4474017743979721,0.09106830122591944,-0.13201320132013206,-0.3250641573994867,0.1371985526542827,0.07200097397442085,0,13.0,0,-0.38884585592563903,0.09106830122591944
600030.SH,1d,2008-09-08 15:00:00,20080908,8.03,8.17,7.56,7.64,682715.84,1268962.724,qfq,tushare,2026-02-28 16:02:51,2008-09-08,7.893499999999999,9.382833333333332,822304.4815,885062.9085833334,0.547,0.07159685863874346,0.08769633507853447,6.85,18.27,11.42,1.4947643979057592,0.0691768826619965,-0.08062575210589662,-0.3244916003536694,0.14044063412464114,0.0709084365356435,0,13.0,0,-0.38884585592563903,0.09106830122591944
600030.SH,1d,2008-09-09 15:00:00,20080909,7.69,7.84,7.57,7.81,469107.07,853347.403,qfq,tushare,2026-02-28 16:02:51,2008-09-09,7.901999999999999,9.337666666666667,806154.6795,885364.3444999999,0.5265000000000001,0.06741357234314982,-0.04886483342259529,6.85,18.27,11.42,1.4622279129321383,0.0840630472854641,0.022251308900523625,-0.25760456273764254,0.128240123008879,0.08946561434516853,0,12.0,0,-0.38884585592563903,0.09106830122591944
600030.SH,1d,2008-09-10 15:00:00,20080910,7.87,8.45,7.78,8.14,884297.49,1690605.69,qfq,tushare,2026-02-28 16:02:51,2008-09-10,7.9245,9.287333333333333,804521.716,888848.4860833333,0.5344999999999999,0.06566339066339064,-0.059680681189061446,6.85,18.27,11.42,1.402948402948403,0.11295971978984247,0.05851755526657998,-0.2706093189964157,0.11048647170153969,0.09487192857234306,0,11.0,0,-0.38884585592563903,0.09106830122591944
600030.SH,1d,2008-09-11 15:00:00,20080911,8.03,8.36,7.95,8.24,886683.4,1700403.945,qfq,tushare,2026-02-28 16:02:51,2008-09-11,7.952000000000001,9.257333333333333,814378.0025000001,891481.9304166666,0.5349999999999999,0.0649271844660194,-0.06236610602124082,6.85,18.27,11.42,1.3859223300970873,0.12171628721541161,0.07152145643693109,-0.17928286852589637,0.11353246737701683,0.08648961385075882,0,11.0,0,-0.38884585592563903,0.09106830122591944
600030.SH,1d,2008-09-12 15:00:00,20080912,8.18,8.27,7.99,8.06,794255.54,1518588.942,qfq,tushare,2026-02-28 16:02:51,2008-09-12,7.968500000000001,9.207833333333332,820821.7675,894859.2,0.5204999999999999,0.06457816377171213,-0.054565897811865716,6.85,18.27,11.42,1.4168734491315136,0.10595446584938711,0.04269081500646821,-0.26926563916591106,0.12769968626002415,0.08273640422984974,0,10.0,0,-0.34042553191489366,0.10595446584938711
600030.SH,1d,2008-09-16 15:00:00,20080916,7.99,7.99,7.27,7.56,956307.84,1714100.852,qfq,tushare,2026-02-28 16:02:51,2008-09-16,7.993499999999999,9.155666666666667,837574.7745,899832.6351666667,0.5239999999999998,0.06931216931216928,-0.07583774250440956,6.85,18.27,11.42,1.5105820105820107,0.06217162872154115,0.07082152974504252,-0.29279700654817586,0.19096661853579078,0.06918826705494541,0,10.0,0,-0.34042553191489366,0.10595446584938711
600030.SH,1d,2008-09-17 15:00:00,20080917,7.52,7.71,7.19,7.28,789976.32,1379948.974,qfq,tushare,2026-02-28 16:02:51,2008-09-17,7.996499999999999,9.093666666666667,855959.976,902725.2660833333,0.5289999999999999,0.07266483516483516,-0.012906660601862963,6.85,18.27,11.42,1.5686813186813187,0.03765323992994751,0.008310249307479367,-0.33818181818181814,0.2597130260884748,0.05180456539810219,0,10.0,0,-0.34042553191489366,0.10595446584938711
600030.SH,1d,2008-09-18 15:00:00,20080918,6.97,7.17,6.55,6.9,1338790.91,2129621.645,qfq,tushare,2026-02-28 16:02:51,2008-09-18,7.944,9.0185,889748.8379999999,911771.1765,0.5209999999999999,0.07550724637681158,0.07097700034906707,6.55,18.27,11.719999999999999,1.698550724637681,0.02986348122866899,-0.13207547169811318,-0.3952673093777388,0.31437722506923294,0.024153361136658003,1,11.0,0,-0.34042553191489366,0.10595446584938711
600030.SH,1d,2008-09-19 15:00:00,20080919,7.6,7.6,7.6,7.6,115895.22,207220.653,qfq,tushare,2026-02-28 16:02:51,2008-09-19,7.911999999999999,8.9555,798220.0715,910173.84925,0.5214999999999999,0.06861842105263156,0.014198725513334454,6.55,18.27,11.719999999999999,1.5421052631578946,0.08959044368600681,-0.07766990291262144,-0.33216168717047456,0.12836668925758188,0.1230026305878289,0,11.0,0,-0.38955823293172687,0.08959044368600681
600030.SH,1d,2008-09-22 15:00:00,20080922,8.36,8.36,8.09,8.36,2957248.8,5797539.151,qfq,tushare,2026-02-28 16:02:51,2008-09-22,7.9305,8.921,889462.1155000001,930488.531,0.5319999999999997,0.0636363636363636,-0.1016704143912629,6.55,18.27,11.719999999999999,1.401913875598086,0.15443686006825938,0.04630788485607007,-0.1984659635666347,0.22617368002357496,0.04409126403300068,1,11.0,0,-0.38955823293172687,0.08959044368600681
600030.SH,1d,2008-09-23 15:00:00,20080923,8.12,8.83,8.12,8.56,3303925.54,6610326.808,qfq,tushare,2026-02-28 16:02:51,2008-09-23,7.960500000000001,8.894333333333332,1021575.7465,955840.6519166665,0.5384999999999998,0.06290887850467286,-0.12987893501790437,6.55,18.27,11.719999999999999,1.3691588785046727,0.17150170648464172,0.07537688442211055,-0.15748031496062986,0.4237382569056518,-0.06877202225237067,1,11.0,0,-0.38955823293172687,0.08959044368600681
600030.SH,1d,2008-09-24 15:00:00,20080924,8.35,8.93,8.25,8.91,1703921.4,3449133.595,qfq,tushare,2026-02-28 16:02:51,2008-09-24,8.025,8.885833333333334,1075376.794,967086.5265,0.5484999999999998,0.0615600448933782,-0.18277431692065882,6.55,18.27,11.719999999999999,1.3153759820426485,0.20136518771331063,0.1692913385826771,-0.05414012738853502,0.5034745684955495,-0.11197577934615133,1,10.0,0,-0.38955823293172687,0.08959044368600681
600030.SH,1d,2008-09-25 15:00:00,20080925,9.2,9.81,9.14,9.81,2854853.06,6460627.83,qfq,tushare,2026-02-28 16:02:51,2008-09-25,8.1145,8.896666666666667,1165822.4885000002,987300.84725,0.5619999999999999,0.05728848114169214,-0.2166178708331271,6.55,18.27,11.719999999999999,1.1946992864424055,0.2781569965870308,0.22319201995012472,0.07096069868995647,0.5610606929901483,-0.18081787506538594,1,9.0,0,-0.38955823293172687,0.08959044368600681
600030.SH,1d,2008-09-26 15:00:00,20080926,9.94,10.59,9.77,10.52,2715668.82,6440152.148,qfq,tushare,2026-02-28 16:02:51,2008-09-26,8.2245,8.914166666666665,1244750.4164999998,1007358.8193333333,0.5704999999999998,0.05423003802281367,-0.2372038607780057,6.55,18.27,11.719999999999999,1.1140684410646386,0.3387372013651877,0.26442307692307687,0.11087645195353746,0.6010905709492529,-0.2356574366656874,1,8.0,0,-0.09232096635030196,0.3387372013651877
600030.SH,1d,2008-10-07 15:00:00,20081007,9.77,10.15,9.47,9.47,3366616.31,7685793.35,qfq,tushare,2026-02-28 16:02:51,2008-10-07,8.271,8.910833333333333,1360795.9135,1029819.8413333333,0.5954999999999998,0.06288278775079195,-0.06767533438930007,6.55,18.27,11.719999999999999,1.2375923970432945,0.24914675767918099,0.10889929742388782,-0.020682523267838593,0.7257859636420714,-0.32139220753228437,1,8.0,0,-0.09232096635030196,0.3387372013651877
600030.SH,1d,2008-10-08 15:00:00,20081008,8.97,9.24,8.58,8.84,2097847.44,4385168.31,qfq,tushare,2026-02-28 16:02:51,2008-10-08,8.306999999999999,8.8825,1432653.809,1039682.6339166666,0.6149999999999999,0.06957013574660632,-0.02010493970087901,6.55,18.27,11.719999999999999,1.3257918552036199,0.1953924914675768,0.08866995073891637,-0.16129032258064513,0.7999953486580369,-0.37797224101256943,0,8.0,0,-0.09232096635030196,0.3387372013651877
600030.SH,1d,2008-10-09 15:00:00,20081009,8.91,9.41,8.86,8.97,1927067.46,4116081.562,qfq,tushare,2026-02-28 16:02:51,2008-10-09,8.348500000000001,8.856333333333334,1496993.2434999999,1051677.6428333332,0.6269999999999998,0.06989966555183943,-0.018994348979357034,6.55,18.27,11.719999999999999,1.3065774804905237,0.20648464163822536,0.10196560196560189,-0.14895635673624275,0.8533271321495186,-0.4234335527633146,0,8.0,0,-0.09232096635030196,0.3387372013651877
600030.SH,1d,2008-10-10 15:00:00,20081010,8.33,9.07,8.33,8.77,1615767.55,3281877.796,qfq,tushare,2026-02-28 16:02:51,2008-10-10,8.373999999999999,8.8185,1534885.5885,1061880.8268333334,0.6444999999999999,0.0734891676168757,0.05020851992282549,6.55,18.27,11.719999999999999,1.3363740022805017,0.189419795221843,0.06174334140435822,-0.20561594202898548,0.8707301124271578,-0.44544053316908294,0,8.0,0,-0.1976212259835316,0.189419795221843
600030.SH,1d,2008-10-13 15:00:00,20081013,8.84,9.65,8.36,9.64,1886592.5,3989216.429,qfq,tushare,2026-02-28 16:02:51,2008-10-13,8.4485,8.803,1595393.6400000001,1074565.36575,0.6910000000000001,0.0716804979253112,0.016877385711551396,6.55,18.27,11.719999999999999,1.2157676348547717,0.2636518771331059,0.1828220858895706,-0.08798486281929985,0.9287078283576198,-0.4846873823133919,0,8.0,0,-0.1976212259835316,0.189419795221843
600030.SH,1d,2008-10-14 15:00:00,20081014,10.15,10.15,8.67,8.67,2641003.71,5911737.41,qfq,tushare,2026-02-28 16:02:51,2008-10-14,8.4875,8.774666666666667,1699427.111,1093728.77525,0.7435,0.08575547866205306,0.20931318434959545,6.55,18.27,11.719999999999999,1.3517877739331026,0.1808873720136519,0.09885931558935357,-0.16393442622950816,1.0689866590437687,-0.553792082147196,1,8.0,0,-0.1976212259835316,0.189419795221843
600030.SH,1d,2008-10-15 15:00:00,20081015,8.38,8.65,8.26,8.42,1286360.47,2560793.649,qfq,tushare,2026-02-28 16:02:51,2008-10-15,8.526500000000002,8.741666666666667,1729609.3425,1102696.81925,0.7335,0.08711401425178147,0.21672955920221293,6.55,18.27,11.719999999999999,1.3919239904988123,0.15955631399317408,0.10209424083769636,-0.19038461538461537,1.103368498424023,-0.5685266451356912,0,8.0,0,-0.1976212259835316,0.189419795221843
600030.SH,1d,2008-10-16 15:00:00,20081016,7.86,8.24,7.65,7.77,1633845.92,3038270.394,qfq,tushare,2026-02-28 16:02:51,2008-10-16,8.5245,8.708,1787846.2849999997,1114206.33125,0.7585000000000001,0.09761904761904763,0.44806222584000355,6.55,18.27,11.719999999999999,1.5083655083655083,0.10409556313993173,-0.005121638924455829,-0.20633299284984674,1.2177459617413282,-0.6045917482754384,0,8.0,0,-0.1976212259835316,0.189419795221843
600030.SH,1d,2008-10-17 15:00:00,20081017,7.95,8.09,7.86,7.95,980705.91,1843011.003,qfq,tushare,2026-02-28 16:02:51,2008-10-17,8.515,8.6835,1792666.7060000002,1119704.281,0.741,0.09320754716981132,0.41947508692659397,6.55,18.27,11.719999999999999,1.4742138364779873,0.11945392491467581,-0.023341523341523396,-0.1560509554140127,1.2282390522818405,-0.6010179977154166,0,8.0,0,-0.3352842809364549,0.11945392491467581
600030.SH,1d,2008-10-20 15:00:00,20081020,7.86,8.75,7.61,8.73,1645033.54,3240646.3,qfq,tushare,2026-02-28 16:02:51,2008-10-20,8.5395,8.675666666666666,1830584.213,1127970.6944166666,0.7775000000000001,0.08906071019473082,0.37170140561604126,6.55,18.27,11.719999999999999,1.3424971363115692,0.18600682593856663,0.059466019417475646,-0.051086956521739,1.24783111451982,-0.622900508019574,0,8.0,0,-0.3352842809364549,0.11945392491467581
600030.SH,1d,2008-10-21 15:00:00,20081021,8.62,8.91,8.36,8.43,1756023.6,3566289.799,qfq,tushare,2026-02-28 16:02:51,2008-10-21,8.558000000000002,8.6525,1878672.616,1139496.1233333335,0.7910000000000001,0.09383155397390275,0.45299197892345133,6.55,18.27,11.719999999999999,1.3902728351126927,0.16040955631399317,0.0459057071960296,-0.1415478615071284,1.2887704619748646,-0.6486871499872906,0,8.0,0,-0.3352842809364549,0.11945392491467581
600030.SH,1d,2008-10-22 15:00:00,20081022,8.22,8.58,8.14,8.2,1071164.23,2099145.172,qfq,tushare,2026-02-28 16:02:51,2008-10-22,8.59,8.616999999999999,1884415.4355000001,1142351.9225833334,0.7735000000000001,0.09432926829268294,0.3609337181158079,6.55,18.27,11.719999999999999,1.4292682926829268,0.14078498293515354,0.08465608465608465,-0.20619554695062936,1.249847408101472,-0.6495927377953301,0,8.0,0,-0.3352842809364549,0.11945392491467581
600030.SH,1d,2008-10-23 15:00:00,20081023,7.89,8.67,7.86,8.49,1368810.34,2675783.698,qfq,tushare,2026-02-28 16:02:51,2008-10-23,8.650500000000001,8.588333333333335,1913357.1365000003,1152558.194,0.788,0.0928150765606596,0.2773038891523667,6.55,18.27,11.719999999999999,1.3804475853945817,0.1655290102389079,0.16620879120879128,-0.16846229187071504,1.2353348172204726,-0.6600959035826355,0,8.0,0,-0.3352842809364549,0.11945392491467581
600030.SH,1d,2008-10-24 15:00:00,20081024,8.43,8.56,8.07,8.22,1091188.02,2142339.58,qfq,tushare,2026-02-28 16:02:51,2008-10-24,8.7165,8.554166666666667,1900976.9919999999,1130297.6705,0.7760000000000001,0.09440389294403893,0.2502626896619362,6.55,18.27,11.719999999999999,1.4257907542579074,0.1424914675767919,0.19130434782608696,-0.19961051606621216,1.1365321434676603,-0.6818374854821041,0,8.0,0,-0.26211849192100534,0.1424914675767919
600030.SH,1d,2008-10-27 15:00:00,20081027,8.07,8.16,7.48,7.49,1346665.66,2479562.791,qfq,tushare,2026-02-28 16:02:51,2008-10-27,8.711,8.4985,1962515.514,1117181.5658333332,0.7780000000000001,0.10387182910547398,0.5137601173568598,6.55,18.27,11.719999999999999,1.5647530040053403,0.08020477815699663,-0.014473684210526194,-0.3084025854108956,1.4586145902245709,-0.7566665741894081,0,8.0,0,-0.26211849192100534,0.1424914675767919
600030.SH,1d,2008-10-28 15:00:00,20081028,7.3,8.2,7.26,8.12,1945983.21,3563924.178,qfq,tushare,2026-02-28 16:02:51,2008-10-28,8.699,8.458666666666666,1911952.2345000003,1116131.42775,0.7870000000000001,0.09692118226600988,0.5230471498944418,6.55,18.27,11.719999999999999,1.4433497536945812,0.13395904436860065,-0.028708133971291905,-0.22740247383444345,1.1495600556581547,-0.7130171115728625,0,8.0,0,-0.26211849192100534,0.1424914675767919
