ts_code,freq,trade_time,trade_date,open,high,low,close,volume,amount,adjust_type,source,updated_at,trade_dt,ma20,ma60,vol_ma20,vol_ma120,atr20,atr20_norm,atr20_change_20,range_low_120,range_high_120,range_width_120,range_width_ratio_120,range_position_120,trend_slope_20,trend_slope_60,volume_trend_20,vol_dry_up_ratio,vol_spike,support_test_count_60,trading_range_flag,weekly_trend_26,weekly_range_pos_26
300759.SZ,1d,2021-07-26 15:00:00,20210726,82.77,84.5,77.18,79.18,79065.01,1471495.087,qfq,tushare,2026-02-28 16:33:26,2021-07-26,89.49849999999999,82.57016666666667,56548.36699999999,49684.720583333336,6.330999999999999,0.0799570598636019,0.8000070341250975,43.05,103.91,60.86,0.7686284415256377,0.5936575747617484,-0.14381487889273348,0.10787743108996795,0.4641833262247401,-0.13814400757582312,0,0.0,0,0.2487739634418189,0.6733486690765692
300759.SZ,1d,2021-07-27 15:00:00,20210727,79.38,83.26,78.94,80.45,70453.76,1331767.175,qfq,tushare,2026-02-28 16:33:26,2021-07-27,88.89649999999999,82.70599999999999,58713.865000000005,49278.94341666667,6.460499999999999,0.08030453697949035,0.8255786223996702,43.05,103.91,60.86,0.7564947172156619,0.6145251396648046,-0.1301762352686776,0.11272475795297376,0.5502170187362987,-0.1914594942419634,0,0.0,0,0.2487739634418189,0.6733486690765692
300759.SZ,1d,2021-07-28 15:00:00,20210728,80.38,89.55,80.38,88.69,69916.24,1390258.318,qfq,tushare,2026-02-28 16:33:26,2021-07-28,88.6505,82.99983333333334,60823.29349999999,49470.883583333336,6.7829999999999995,0.07647987371744278,0.7866935309932155,43.05,103.91,60.86,0.6862103957605141,0.7499178442326652,-0.05255848734109603,0.24810019701660568,0.6564244656059988,-0.2294765950065074,0,0.0,0,0.2487739634418189,0.6733486690765692
300759.SZ,1d,2021-07-29 15:00:00,20210729,89.73,91.4,88.18,90.16,53662.06,1119321.396,qfq,tushare,2026-02-28 16:33:26,2021-07-29,88.3125,83.33866666666667,61917.6505,49372.486750000004,6.6765,0.074051685891748,0.7612489316879054,43.05,103.91,60.86,0.675022182786158,0.774071639829116,-0.06974824597606277,0.2911356150651583,0.6924027516528171,-0.25409219943737194,0,0.0,0,0.2487739634418189,0.6733486690765692
300759.SZ,1d,2021-07-30 15:00:00,20210730,89.47,90.89,84.13,85.4,60478.89,1216150.811,qfq,tushare,2026-02-28 16:33:26,2021-07-30,88.1695,83.62899999999999,61729.93400000001,49507.61883333334,6.522999999999999,0.07638173302107726,0.5265968651359323,43.05,103.91,60.86,0.7126463700234191,0.6958593493263229,-0.03240426014049402,0.2562518387761106,0.6011989421129524,-0.24687745956461593,0,0.0,0,0.38613861386138626,0.6958593493263229
300759.SZ,1d,2021-08-02 15:00:00,20210802,84.12,90.05,81.75,89.4,56023.73,1119788.045,qfq,tushare,2026-02-28 16:33:26,2021-08-02,88.247,84.014,61272.7615,49658.17283333334,6.702,0.07496644295302013,0.47912453979176073,43.05,103.91,60.86,0.6807606263982102,0.7615839631942164,0.017643710870802742,0.3484162895927603,0.5185631580169594,-0.23389077777083056,0,0.0,0,0.38613861386138626,0.6958593493263229
300759.SZ,1d,2021-08-03 15:00:00,20210803,89.35,96.15,88.0,94.89,64014.03,1381999.272,qfq,tushare,2026-02-28 16:33:26,2021-08-03,88.934,84.4365,58771.797999999995,49813.87825,6.5969999999999995,0.06952260512171989,0.18661466097961243,43.05,103.91,60.86,0.6413742227842765,0.8517909957279002,0.16931608133086873,0.3645383951682484,0.3233687786189867,-0.17982779226791057,0,0.0,0,0.38613861386138626,0.6958593493263229
300759.SZ,1d,2021-08-04 15:00:00,20210804,94.47,100.0,93.65,97.99,47499.36,1073568.306,qfq,tushare,2026-02-28 16:33:26,2021-08-04,89.53049999999999,84.88716666666667,58026.7515,49722.226833333334,6.6145,0.06750178589652005,0.20398004026000294,43.05,103.91,60.86,0.621083784059598,0.9027275714755175,0.13862421566349048,0.38111346018322756,0.2630236114184683,-0.16701835769550422,0,0.0,0,0.38613861386138626,0.6958593493263229
300759.SZ,1d,2021-08-05 15:00:00,20210805,97.54,105.52,95.38,100.8,60485.62,1421620.248,qfq,tushare,2026-02-28 16:33:26,2021-08-05,90.3595,85.33016666666666,58815.28250000001,49966.96799999999,6.937499999999998,0.06882440476190474,0.20482048826597676,43.05,105.52,62.47,0.6197420634920635,0.9244437329918361,0.196865352647827,0.3581244947453517,0.27102344860058514,-0.17708327829697446,0,0.0,0,0.38613861386138626,0.6958593493263229
300759.SZ,1d,2021-08-06 15:00:00,20210806,100.55,101.33,92.14,94.34,67739.98,1500787.235,qfq,tushare,2026-02-28 16:33:26,2021-08-06,90.7485,85.68083333333333,59805.716,50221.462916666664,7.098499999999999,0.07524379902480388,0.3308343366544795,43.05,105.52,62.47,0.6621793512825949,0.8210340963662559,0.08987985212569316,0.28703956343792636,0.28624118863823345,-0.19083978296762583,0,0.0,0,0.42572162611455333,0.8210340963662559
300759.SZ,1d,2021-08-09 15:00:00,20210809,93.48,95.94,91.86,94.63,36420.84,796224.592,qfq,tushare,2026-02-28 16:33:26,2021-08-09,90.64000000000001,86.03099999999999,58501.04549999999,50249.582,6.5625,0.0693490436436648,0.23083744494073244,43.05,105.52,62.47,0.6601500581211033,0.8256763246358252,-0.022417355371900816,0.28538440641130114,0.22992581188553607,-0.16420959481812192,0,0.0,0,0.42572162611455333,0.8210340963662559
300759.SZ,1d,2021-08-10 15:00:00,20210810,94.9,95.5,89.13,91.45,47729.68,1005749.766,qfq,tushare,2026-02-28 16:33:26,2021-08-10,90.37049999999999,86.28933333333333,59236.94800000001,50389.99908333333,6.7780000000000005,0.074117003827228,0.33571985682120764,43.05,105.52,62.47,0.6831055221432476,0.7747718905074437,-0.05565881866997113,0.20408163265306123,0.24300932281941723,-0.17556953914676376,0,0.0,0,0.42572162611455333,0.8210340963662559
300759.SZ,1d,2021-08-11 15:00:00,20210811,91.45,92.32,88.85,91.72,37465.58,790851.147,qfq,tushare,2026-02-28 16:33:26,2021-08-11,90.02099999999999,86.578,58912.8705,50428.64399999999,6.5265,0.07115678150894025,0.27417431342358123,43.05,105.52,62.47,0.6810946358482337,0.7790939651032496,-0.07081349407354876,0.23279569892473106,0.2303280295468999,-0.16824220972509196,0,0.0,0,0.42572162611455333,0.8210340963662559
300759.SZ,1d,2021-08-12 15:00:00,20210812,90.51,92.61,87.58,89.35,28962.87,601896.826,qfq,tushare,2026-02-28 16:33:26,2021-08-12,89.4565,86.848,58618.7545,50187.093499999995,6.602500000000001,0.07389479574706213,0.33598710931183584,43.05,105.52,62.47,0.6991606043648574,0.7411557547622859,-0.11218203497615264,0.22146274777853714,0.21605826192123923,-0.16800456874435277,0,0.0,0,0.42572162611455333,0.8210340963662559
300759.SZ,1d,2021-08-13 15:00:00,20210813,90.38,92.23,88.94,89.3,37052.71,777511.444,qfq,tushare,2026-02-28 16:33:26,2021-08-13,89.612,87.03849999999998,53236.199,50035.7605,6.026999999999999,0.06749160134378498,-0.046142310433577416,43.05,105.52,62.47,0.6995520716685331,0.7403553705778774,0.03608307228216723,0.14678310003852557,0.006408847169553811,-0.06396302300631573,0,0.0,0,0.33822868275138607,0.7403553705778774
300759.SZ,1d,2021-08-16 15:00:00,20210816,88.07,90.46,85.99,87.3,24891.66,507774.524,qfq,tushare,2026-02-28 16:33:26,2021-08-16,89.587,87.19466666666666,51809.78049999999,49719.138,5.955,0.068213058419244,-0.006781670114490379,43.05,105.52,62.47,0.7155784650630012,0.7083400032015368,-0.005694760820045608,0.12023610932888484,-0.023024594408761923,-0.04204904960339406,0,0.0,0,0.33822868275138607,0.7403553705778774
300759.SZ,1d,2021-08-17 15:00:00,20210817,87.72,88.1,76.01,77.94,85621.07,1603127.463,qfq,tushare,2026-02-28 16:33:26,2021-08-17,89.1755,87.20133333333334,53761.1655,50122.75283333333,6.2705,0.08045291249679241,0.12515255535966952,43.05,105.52,62.47,0.8015139851167565,0.5585080838802625,-0.0955088777996983,0.005158627805003757,0.008663823519627911,-0.07259004067005281,1,0.0,0,0.33822868275138607,0.7403553705778774
300759.SZ,1d,2021-08-18 15:00:00,20210818,77.94,81.75,77.94,79.59,42465.82,790495.739,qfq,tushare,2026-02-28 16:33:26,2021-08-18,88.72200000000001,87.18666666666667,53284.153000000006,49949.86025,6.2715000000000005,0.07879758763663777,0.13283510943153987,43.05,105.52,62.47,0.7848976002010303,0.5849207619657437,-0.10230092488156994,-0.01093575245433076,-0.005845964927979175,-0.06675279436842896,0,0.0,0,0.33822868275138607,0.7403553705778774
300759.SZ,1d,2021-08-19 15:00:00,20210819,79.81,84.12,79.6,83.34,49476.08,943106.681,qfq,tushare,2026-02-28 16:33:26,2021-08-19,88.49749999999999,87.24983333333333,53738.01849999999,49967.072583333334,6.3260000000000005,0.07590592752579794,0.1081811194466149,43.05,105.52,62.47,0.7495800335973122,0.6449495757963823,-0.051121484686325824,0.04764299182903842,0.007024064452516132,-0.07546861806597938,0,0.0,0,0.33822868275138607,0.7403553705778774
300759.SZ,1d,2021-08-20 15:00:00,20210820,82.77,82.83,75.49,76.74,73251.8,1325853.857,qfq,tushare,2026-02-28 16:33:26,2021-08-20,88.133,87.16816666666666,54633.8395,50141.07483333334,6.3955,0.08333984884023977,0.1467246599059031,43.05,105.52,62.47,0.8140474328902789,0.5392988634544581,-0.08675473045340953,-0.06001959823615877,0.010431804123389288,-0.08960248023402784,0,0.0,0,0.24618382591750554,0.5392988634544581
300759.SZ,1d,2021-08-23 15:00:00,20210823,77.05,78.16,74.85,77.91,48230.31,860491.036,qfq,tushare,2026-02-28 16:33:26,2021-08-23,88.0695,87.18283333333333,53092.104499999994,50081.724833333334,6.195,0.07951482479784368,-0.005530907045764644,43.05,105.52,62.47,0.8018226158387883,0.5580278533696175,-0.01603940388987135,0.011424120472543153,-0.06112046524703352,-0.06010934480960639,0,0.0,0,0.24618382591750554,0.5392988634544581
300759.SZ,1d,2021-08-24 15:00:00,20210824,78.41,85.2,78.09,84.54,55043.68,1059211.686,qfq,tushare,2026-02-28 16:33:26,2021-08-24,88.274,87.29816666666667,52321.6005,50012.88925,6.3435000000000015,0.07503548616039746,-0.06561336404241513,43.05,105.52,62.47,0.7389401466761296,0.6641587962221868,0.050839030453698086,0.08915228034011857,-0.10887146502789424,-0.046162325045038255,0,0.0,0,0.24618382591750554,0.5392988634544581
300759.SZ,1d,2021-08-25 15:00:00,20210825,83.74,85.36,82.12,84.33,28796.74,560521.769,qfq,tushare,2026-02-28 16:33:26,2021-08-25,88.056,87.35666666666667,50265.6255,49909.92866666667,6.047,0.07170639155697854,-0.06241488026117836,43.05,105.52,62.47,0.7407802679947824,0.660797182647671,-0.04915999548990868,0.04342984409799566,-0.17357935410057979,-0.007126775029251631,0,0.0,0,0.24618382591750554,0.5392988634544581
300759.SZ,1d,2021-08-26 15:00:00,20210826,84.23,84.72,80.24,80.79,26740.09,505941.557,qfq,tushare,2026-02-28 16:33:26,2021-08-26,87.5875,87.40583333333333,48919.527,49685.15591666666,6.110000000000001,0.07562817180344103,0.021288994203286782,43.05,105.52,62.47,0.7732392622849362,0.6041299823915481,-0.10392635314995557,0.03789825282631032,-0.20992598063778278,0.015409610829254405,0,0.0,0,0.24618382591750554,0.5392988634544581
300759.SZ,1d,2021-08-27 15:00:00,20210827,81.1,86.8,80.83,83.65,36524.35,715865.506,qfq,tushare,2026-02-28 16:33:26,2021-08-27,87.5,87.49616666666665,47721.8,49185.05658333333,6.072500000000001,0.07259414225941423,-0.04958765154775768,43.05,105.52,62.47,0.7468021518230723,0.6499119577397152,-0.020491803278688492,0.06928288380416725,-0.22692611335045332,0.029750023380661572,0,0.0,0,0.5267384559226138,0.6499119577397152
300759.SZ,1d,2021-08-30 15:00:00,20210830,84.77,86.6,83.26,84.35,28164.21,553427.282,qfq,tushare,2026-02-28 16:33:26,2021-08-30,87.2475,87.57016666666667,46328.824,48776.950416666674,5.824499999999999,0.06905157083580318,-0.07890026369429948,43.05,105.52,62.47,0.7406046235921755,0.6611173363214342,-0.05648769574944079,0.0555625078212989,-0.243892018805126,0.05019023115947341,0,0.0,0,0.5267384559226138,0.6499119577397152
300759.SZ,1d,2021-08-31 15:00:00,20210831,84.56,85.73,81.53,83.04,25344.35,489170.885,qfq,tushare,2026-02-28 16:33:26,2021-08-31,86.655,87.62733333333334,44395.340000000004,48267.789416666674,5.627,0.06776252408477841,-0.025316672668694307,45.92,105.52,59.599999999999994,0.7177263969171482,0.6228187919463088,-0.12488144166930126,0.04308503956789367,-0.24461490866758906,0.0802284393685021,0,0.0,0,0.5267384559226138,0.6499119577397152
300759.SZ,1d,2021-09-01 15:00:00,20210901,82.18,84.41,78.3,83.04,38204.63,723747.516,qfq,tushare,2026-02-28 16:33:26,2021-09-01,85.9075,87.7,43930.603500000005,48020.613666666664,5.614999999999999,0.06761801541425817,0.0017218732244552726,45.92,105.52,59.599999999999994,0.7177263969171482,0.6228187919463088,-0.15256658842739046,0.05541433655312655,-0.24292498951970443,0.08517196791897153,0,0.0,0,0.5267384559226138,0.6499119577397152
300759.SZ,1d,2021-09-02 15:00:00,20210902,82.4,84.23,77.23,77.56,48488.43,891611.187,qfq,tushare,2026-02-28 16:33:26,2021-09-02,84.74549999999999,87.65566666666668,43330.744,47819.417333333324,5.458,0.07037132542547705,0.022476339155039993,45.92,105.52,59.599999999999994,0.7684373388344506,0.5308724832214766,-0.2305555555555555,-0.03315881326352521,-0.26327406486570915,0.09386716910505766,0,0.0,0,0.5267384559226138,0.6499119577397152
300759.SZ,1d,2021-09-03 15:00:00,20210903,77.94,80.24,76.28,79.6,43165.52,791201.803,qfq,tushare,2026-02-28 16:33:26,2021-09-03,84.0085,87.5945,42102.021,47678.74475,5.1965,0.06528266331658292,-0.13238480562281696,45.92,105.52,59.599999999999994,0.7487437185929648,0.5651006711409395,-0.1562433750265,-0.044073495856851275,-0.29602011620427715,0.11696456731906724,0,0.0,0,0.6074313408723746,0.5850808388026252
300759.SZ,1d,2021-09-06 15:00:00,20210906,79.38,86.23,77.7,83.81,54622.33,1054308.615,qfq,tushare,2026-02-28 16:33:26,2021-09-06,83.4675,87.56783333333334,43012.0955,47423.95808333333,5.419,0.06465815535139004,-0.06764171567207022,46.21,105.52,59.309999999999995,0.7076721154993437,0.6339571741696174,-0.11434006129134522,-0.01873316941810088,-0.2647636442668361,0.09303024803583049,0,0.0,0,0.6074313408723746,0.5850808388026252
300759.SZ,1d,2021-09-07 15:00:00,20210907,84.54,84.6,80.67,82.62,43637.69,831346.271,qfq,tushare,2026-02-28 16:33:26,2021-09-07,83.026,87.52833333333334,42807.496,47358.430583333335,5.296999999999999,0.06411280561607358,-0.13497844886545762,46.5,105.52,59.019999999999996,0.7143548777535704,0.6119959335818368,-0.09655549480590486,-0.02788563360395324,-0.27735142600526974,0.09609555315236584,0,0.0,0,0.6074313408723746,0.5850808388026252
300759.SZ,1d,2021-09-08 15:00:00,20210908,83.2,83.2,79.69,81.25,25693.95,483158.326,qfq,tushare,2026-02-28 16:33:26,2021-09-08,82.5025,87.5425,42218.9145,47189.92208333333,5.2989999999999995,0.06521846153846153,-0.08345402707305727,50.24,105.52,55.279999999999994,0.6803692307692307,0.5609623733719248,-0.11415176624509371,0.010572139303482553,-0.2833668748155804,0.10534044905933437,0,0.0,0,0.6074313408723746,0.5850808388026252
300759.SZ,1d,2021-09-09 15:00:00,20210909,81.11,83.47,80.93,82.82,18908.4,360374.894,qfq,tushare,2026-02-28 16:33:26,2021-09-09,82.176,87.56933333333333,41716.191000000006,46820.32466666667,5.174499999999999,0.062478869838203326,-0.15448890268179238,51.1,105.52,54.419999999999995,0.6570876599855108,0.5828739434031605,-0.07308337996642422,0.019825144686614893,-0.28834736671179184,0.10901534115803568,0,0.0,0,0.6074313408723746,0.5850808388026252
300759.SZ,1d,2021-09-10 15:00:00,20210910,82.11,84.23,79.94,84.12,27467.16,525616.226,qfq,tushare,2026-02-28 16:33:26,2021-09-10,81.917,87.56616666666666,41236.9135,46547.666,5.224499999999999,0.06210770328102709,-0.07977137829837067,51.54,105.52,53.98,0.6417023300047551,0.6035568729158949,-0.05800671892497189,-0.0022535879492349142,-0.22539711184113653,0.11409277749823155,0,0.0,0,0.6381694255111976,0.6409395973154364
300759.SZ,1d,2021-09-13 15:00:00,20210913,83.72,85.84,82.61,83.05,15293.42,297219.907,qfq,tushare,2026-02-28 16:33:26,2021-09-13,81.7045,87.458,40757.0015,46222.836416666665,5.1625,0.062161348585189645,-0.08871776129520481,51.54,105.52,53.98,0.6499698976520168,0.5837347165616895,-0.04868270332187863,-0.07248157248157261,-0.2133338318235105,0.11824966489282429,0,0.0,0,0.6381694255111976,0.6409395973154364
300759.SZ,1d,2021-09-14 15:00:00,20210914,82.49,89.16,82.49,88.38,45474.82,922901.605,qfq,tushare,2026-02-28 16:33:26,2021-09-14,82.2265,87.417,38749.689,46231.60049999999,4.891499999999999,0.05534623217922606,-0.3120667672356465,52.02,105.52,53.49999999999999,0.6053405747906766,0.679626168224299,0.13394919168591213,-0.02708058124174384,-0.27922528018854065,0.16183544197220678,0,0.0,0,0.6381694255111976,0.6409395973154364
300759.SZ,1d,2021-09-15 15:00:00,20210915,87.8,93.01,86.88,90.59,39762.32,838373.163,qfq,tushare,2026-02-28 16:33:26,2021-09-15,82.7765,87.39616666666667,38614.514,46102.135416666664,5.0075,0.05527652058726129,-0.298499836795005,52.96,105.52,52.559999999999995,0.5801964896787725,0.7159436834094369,0.13820831762784258,-0.01361062717770034,-0.27530960283820227,0.16241376563133703,0,0.0,0,0.6381694255111976,0.6409395973154364
300759.SZ,1d,2021-09-16 15:00:00,20210916,89.77,91.8,88.05,90.59,28453.48,594653.102,qfq,tushare,2026-02-28 16:33:26,2021-09-16,83.13900000000001,87.40733333333334,37563.384,45963.4225,4.968500000000001,0.054846009493321565,-0.2774476080977839,55.93,105.52,49.589999999999996,0.5474114140633624,0.6989312361363179,0.08699304055675539,0.00745106761565828,-0.3009905268464633,0.1827548525134307,0,0.0,0,0.6381694255111976,0.6409395973154364
300759.SZ,1d,2021-09-17 15:00:00,20210917,90.4,96.17,88.53,95.34,49267.28,1063206.449,qfq,tushare,2026-02-28 16:33:26,2021-09-17,84.069,87.45516666666666,36364.157999999996,45841.56649999999,4.958,0.05200335640864275,-0.3760085105465961,58.55,105.52,46.97,0.4926578560939794,0.7832659144134555,0.24237685691946842,0.031037093111279335,-0.3344022984143372,0.20674268406599938,0,0.0,0,0.7897503285151117,0.8114116339384959
300759.SZ,1d,2021-09-22 15:00:00,20210922,93.61,97.87,92.31,94.47,29899.64,655525.196,qfq,tushare,2026-02-28 16:33:26,2021-09-22,84.897,87.48833333333333,35447.6245,45516.93825,5.0705,0.053673123742987196,-0.32499224038480523,60.71,105.52,44.809999999999995,0.47433047528315864,0.7534032582012944,0.21255294570658445,0.021518166089965263,-0.33233717454164957,0.2212212450383787,0,0.0,0,0.7897503285151117,0.8114116339384959
300759.SZ,1d,2021-09-23 15:00:00,20210923,92.71,94.91,90.72,91.81,39882.3,853907.08,qfq,tushare,2026-02-28 16:33:26,2021-09-23,85.26050000000001,87.477,34689.5555,45323.03916666667,4.915499999999999,0.05353991939875829,-0.2864720129311855,61.42,105.52,44.099999999999994,0.4803398322622807,0.6891156462585035,0.0859947953631417,-0.007352146177965091,-0.3369936093602488,0.2346154155188953,0,0.0,0,0.7897503285151117,0.8114116339384959
300759.SZ,1d,2021-09-24 15:00:00,20210924,90.92,94.81,90.92,93.44,25913.08,560507.105,qfq,tushare,2026-02-28 16:33:26,2021-09-24,85.71600000000001,87.47416666666666,34545.3725,45170.53216666667,4.948,0.05295376712328768,-0.26151956647811314,61.42,105.52,44.099999999999994,0.47196061643835613,0.726077097505669,0.10802798529586144,-0.0018160452943062344,-0.3127436064632281,0.23522325633585184,0,0.0,0,0.5511288180610889,0.7428145624866936
300759.SZ,1d,2021-09-27 15:00:00,20210927,93.37,97.08,91.07,92.74,42876.18,931122.509,qfq,tushare,2026-02-28 16:33:26,2021-09-27,86.3135,87.4045,35352.177,45247.42533333333,5.024499999999999,0.054178348069872755,-0.2836221373870672,61.42,105.52,44.099999999999994,0.4755229674358421,0.710204081632653,0.1479143458348804,-0.043128353281056575,-0.27734017133894195,0.21869196446949213,0,0.0,0,0.5511288180610889,0.7428145624866936
300759.SZ,1d,2021-09-28 15:00:00,20210928,92.33,95.94,91.17,94.43,31292.52,684061.0,qfq,tushare,2026-02-28 16:33:26,2021-09-28,86.8525,87.50733333333332,35090.5855,45230.24925,4.9625,0.052552155035476014,-0.27608270585136785,61.42,105.52,44.099999999999994,0.4670126019273535,0.7485260770975058,0.12887029288702934,0.06990709268071615,-0.2646843685695007,0.2241788165693117,0,0.0,0,0.5511288180610889,0.7428145624866936
300759.SZ,1d,2021-09-29 15:00:00,20210929,94.47,94.91,91.69,92.32,28010.22,603033.314,qfq,tushare,2026-02-28 16:33:26,2021-09-29,87.251,87.58183333333334,35082.886000000006,44958.056333333334,4.956500000000001,0.05368825823223572,-0.2224904143035309,61.42,105.52,44.099999999999994,0.477686308492201,0.7006802721088434,0.09448725548310599,0.05088218554354018,-0.24274171086233476,0.21965296408981017,0,0.0,0,0.5511288180610889,0.7428145624866936
300759.SZ,1d,2021-09-30 15:00:00,20210930,92.65,93.83,90.97,92.93,21449.77,461427.592,qfq,tushare,2026-02-28 16:33:26,2021-09-30,87.7455,87.77816666666666,34888.15699999999,44700.01866666666,4.8895,0.0526148714085871,-0.22354026625749535,61.42,105.52,44.099999999999994,0.4745507371139566,0.714512471655329,0.11909922928709049,0.14516327788046834,-0.2141482191599391,0.21950464360730781,0,0.0,0,0.41209542622701734,0.714512471655329
300759.SZ,1d,2021-10-08 15:00:00,20211008,92.36,93.61,88.22,88.43,52311.39,1094046.588,qfq,tushare,2026-02-28 16:33:26,2021-10-08,88.015,87.81766666666667,35593.494999999995,44663.01258333333,4.853500000000001,0.05488521994798146,-0.1883047792554975,61.42,105.52,44.099999999999994,0.49869953635644004,0.6124716553287983,0.06490847784200393,0.02753892633046706,-0.18977905687091257,0.2030655134695898,0,0.0,0,0.3856157944218115,0.6124716553287983
300759.SZ,1d,2021-10-11 15:00:00,20211011,87.88,89.66,84.19,84.77,49182.56,987832.661,qfq,tushare,2026-02-28 16:33:26,2021-10-11,88.3755,87.82683333333333,35628.2015,44731.41525,4.777000000000001,0.05635248318980773,-0.19921242282860263,61.42,105.52,44.099999999999994,0.5202312138728323,0.5294784580498866,0.09296028880866425,0.006530515317026753,-0.177761602708691,0.20350828828291978,0,0.0,0,0.3856157944218115,0.6124716553287983
300759.SZ,1d,2021-10-12 15:00:00,20211012,85.71,86.66,83.31,84.0,30925.39,607425.657,qfq,tushare,2026-02-28 16:33:26,2021-10-12,88.59549999999999,87.78416666666665,35016.195,44567.2555,4.7465,0.056505952380952386,-0.1344416800685443,61.85,105.52,43.669999999999995,0.5198809523809523,0.5072131898328373,0.05527638190954787,-0.02957486136783738,-0.16830132691254895,0.21430667858827435,0,0.0,0,0.3856157944218115,0.6124716553287983
300759.SZ,1d,2021-10-13 15:00:00,20211013,84.2,86.36,83.44,86.07,31257.18,617572.185,qfq,tushare,2026-02-28 16:33:26,2021-10-13,88.7085,87.60533333333335,33847.9375,44543.19866666666,4.465999999999999,0.05188799814104798,-0.1975026528508521,61.85,105.52,43.669999999999995,0.5073777158127105,0.5546141515914814,0.026965755876386943,-0.11084710743801662,-0.2130600216862255,0.2401098593458293,0,0.0,0,0.3856157944218115,0.6124716553287983
