ts_code,trade_date,trade_dt,close,volume,range_low_120,range_high_120,trading_range_flag,trend_slope_60,volume_trend_20,weekly_trend_26,phase,spring,sos,accumulation_score,future_return_5d,future_return_10d,future_return_20d,spring_success_10d,meta_score,score_bucket
300759.SZ,20230209,2023-02-09,46.43,99715.67,30.24,55.44,0,0.0914433474377056,0.4683647241601885,-0.1147600802773216,B,0,0,0.0,-0.0908895110919664,-0.1158733577428386,-0.1966401033814344,0,-0.20457761397677404,1
300759.SZ,20230210,2023-02-10,45.82,89015.03,30.24,55.44,0,0.1194722697288053,0.4368606400108121,-0.0894276629570747,B,0,0,0.0,-0.0962461807071148,-0.1462243561763422,-0.1892186817983413,0,-0.20191461199595334,1
300759.SZ,20230213,2023-02-13,44.6,197270.53,30.24,55.44,0,0.0393847587974831,0.4938188535521055,-0.0894276629570747,B,0,0,0.0,-0.0645739910313901,-0.1300448430493274,-0.1977578475336322,0,-0.20453893021390035,1
300759.SZ,20230214,2023-02-14,43.8,183374.65,30.24,55.44,0,0.0004568296025582,0.5654722198621249,-0.0894276629570747,B,0,0,0.0,-0.0833333333333332,-0.1139269406392693,-0.1659817351598173,0,-0.21244412329903456,0
300759.SZ,20230215,2023-02-15,42.78,120493.89,30.24,55.44,0,-0.0425246195165621,0.5355358964940757,-0.0894276629570747,B,0,0,0.0,-0.0675549322113137,-0.0806451612903226,-0.1507713884992988,0,-0.20472946862706082,1
300759.SZ,20230216,2023-02-16,42.21,117225.36,30.24,55.44,0,-0.1102445193929173,0.5009380709922087,-0.0894276629570747,B,0,0,0.0,-0.027481639421938,-0.0940535418147358,-0.1691542288557214,0,-0.19446970092541202,1
300759.SZ,20230217,2023-02-17,41.41,104290.43,30.24,55.44,0,-0.1202464414701509,0.4847607020005073,-0.1976361170315831,A,0,0,0.0,-0.055300652016421,-0.0572325525235449,-0.1678338565563872,0,-0.1912856010486022,1
300759.SZ,20230220,2023-02-20,41.72,128302.04,30.24,55.44,0,-0.0778072502210434,0.3680827933285608,-0.1976361170315831,B,0,0,0.0,-0.0699904122722915,-0.098274209012464,-0.1646692233940555,0,-0.1768529558544523,1
300759.SZ,20230221,2023-02-21,40.15,174512.91,30.24,55.44,0,-0.1039946440526669,0.3985928896357829,-0.1976361170315831,B,0,0,0.0,-0.0333748443337483,-0.0585305105853051,-0.0704856787048567,0,-0.17950321754758788,1
300759.SZ,20230222,2023-02-22,39.89,140586.85,30.24,55.44,0,-0.0821445006902898,0.410770052281886,-0.1976361170315831,B,0,0,0.0,-0.0140386061669591,-0.0576585610428678,-0.0543995988969666,0,-0.18296647538409622,1
300759.SZ,20230223,2023-02-23,41.05,170293.36,30.24,55.44,0,-0.0320679085121433,0.3679813359739423,-0.1976361170315831,B,0,0,0.0,-0.0684531059683312,-0.0913520097442144,-0.0774665042630937,0,-0.1802438033737871,1
300759.SZ,20230224,2023-02-24,39.12,214054.75,30.24,55.44,0,-0.0979940050726309,0.466043575600586,-0.2172869147659063,B,0,0,0.0,-0.002044989775051,-0.0503578732106339,-0.0408997955010224,0,-0.19012048668326037,1
300759.SZ,20230227,2023-02-27,38.8,109193.52,30.24,55.44,0,-0.1022674687644609,0.4556704392020616,-0.2172869147659063,B,0,0,0.0,-0.0304123711340206,-0.0778350515463917,-0.0079896907216493,0,-0.188238156190366,1
300759.SZ,20230228,2023-02-28,38.81,134802.88,30.24,55.44,0,-0.0772705658582976,0.2218790945142719,-0.2172869147659063,B,0,0,5.41,-0.026024220561711,-0.0587477454264364,-0.0206132440092761,0,-0.12869345656630338,3
300759.SZ,20230301,2023-03-01,39.33,150157.08,30.24,55.44,0,-0.0680094786729859,0.0824362853649927,-0.2172869147659063,B,0,0,10.24,-0.0442410373760486,-0.07627765064836,-0.0597508263412154,0,-0.08500706692370416,4
300759.SZ,20230302,2023-03-02,38.24,135509.12,30.24,55.44,0,-0.0816522574447645,0.0339958323528251,-0.2172869147659063,B,0,0,13.31,-0.024581589958159,-0.0828974895397489,-0.0311192468619248,0,-0.06184531290872645,5
300759.SZ,20230303,2023-03-03,39.04,161604.08,30.24,55.44,0,-0.097758262075341,0.0715131369978085,-0.1611516974645466,B,0,0,14.98,-0.0484118852459016,-0.1173155737704917,-0.185450819672131,0,-0.058229334660516,5
300759.SZ,20230306,2023-03-06,37.62,216046.77,30.24,55.44,0,-0.108953102794884,0.0543054133369469,-0.1611516974645466,B,0,0,19.46,-0.048910154173312,-0.0736310473152577,-0.1589580010632642,0,-0.03314264293170836,6
300759.SZ,20230307,2023-03-07,37.8,206758.4,30.24,55.44,0,-0.1114245416078985,0.102546430961151,-0.1611516974645466,B,0,0,19.33,-0.0335978835978835,-0.0126984126984126,-0.1796296296296294,0,-0.04086099896860449,6
300759.SZ,20230308,2023-03-08,37.59,116043.75,30.24,55.44,0,-0.1284488754926964,0.1421095307204887,-0.1611516974645466,A,0,0,19.46,-0.0335195530726258,0.0034583665868581,-0.1340782122905029,0,-0.0449301788890049,6
300759.SZ,20230309,2023-03-09,37.3,112990.71,30.24,55.44,0,-0.1325581395348838,0.1808130841036761,-0.1611516974645466,A,0,0,18.07,-0.0597855227882037,0.0152815013404825,-0.0868632707774798,0,-0.05717990600789626,5
300759.SZ,20230310,2023-03-10,37.15,149688.65,30.24,55.44,0,-0.133022170361727,0.2078083459135469,-0.1647931654676259,A,0,0,18.8,-0.0724091520861371,0.0099596231493945,-0.0869448183041722,0,-0.057686615621260276,5
300759.SZ,20230313,2023-03-13,35.78,220996.79,30.24,55.44,0,-0.1446330384891225,0.168927447358929,-0.1647931654676259,A,0,0,20.0,-0.0259921743991056,0.0757406372275013,-0.0561766349916154,0,-0.04515803945685577,6
300759.SZ,20230314,2023-03-14,36.53,171870.34,30.24,55.44,0,-0.108154296875,0.1212937040744737,-0.1647931654676259,B,0,0,20.0,0.0216260607719682,0.0405146454968519,-0.0903367095537914,0,-0.04069220710652355,6
300759.SZ,20230315,2023-03-15,36.33,122395.21,30.24,55.44,0,-0.1025197628458497,0.1166059583169414,-0.1647931654676259,B,0,0,20.0,0.0382603908615468,0.017891549683457,-0.0294522433250756,0,-0.040404971180782234,6
300759.SZ,20230316,2023-03-16,35.07,135356.3,30.24,55.44,0,-0.1297766749379652,0.1193022341155893,-0.1647931654676259,A,0,0,20.0,0.0798403193612773,0.0564585115483318,0.0276589677787282,0,-0.03878173889000534,6
300759.SZ,20230317,2023-03-17,34.46,128379.32,30.24,55.44,0,-0.1300176723049734,0.1229440241460169,-0.1905097486492835,A,0,0,20.0,0.0887986070806732,-0.077190946024376,0.0484619849100407,0,-0.039312911800847755,6
300759.SZ,20230320,2023-03-20,34.85,157286.09,30.24,55.44,0,-0.1226082578046323,0.1561392454634109,-0.1905097486492835,A,0,0,15.83,0.1044476327116212,-0.0921090387374462,0.0172166427546629,0,-0.06502966556646618,5
300759.SZ,20230321,2023-03-21,37.32,247725.36,30.24,55.44,0,-0.0311526479750779,0.1466426686786284,-0.1905097486492835,B,0,0,20.0,0.0184887459807072,-0.1690782422293676,-0.0715434083601286,0,-0.05024860378652699,6
300759.SZ,20230322,2023-03-22,37.72,152770.69,30.24,55.44,0,0.0034583665868581,0.1262918695213013,-0.1905097486492835,B,0,0,20.0,-0.0196182396606575,-0.1370625662778367,-0.0933191940615056,0,-0.04975748574289245,6
300759.SZ,20230323,2023-03-23,37.87,122118.58,30.24,55.44,0,0.0015868817773074,0.0969764700393978,-0.1905097486492835,B,0,0,16.51,-0.0216530235014523,-0.1006073409030894,-0.1256931608133086,0,-0.06207013600104856,5
300759.SZ,20230324,2023-03-24,37.52,103497.22,30.24,55.44,0,-0.0431012496812037,0.0094069362659736,-0.1083650190114067,B,0,0,20.0,-0.1524520255863539,-0.0959488272921108,-0.1449893390191898,0,-0.028666006606347712,6
300759.SZ,20230327,2023-03-27,38.49,202551.93,30.24,55.44,0,-0.0255696202531645,0.0330786407513548,-0.1083650190114067,B,0,0,17.92,-0.177968303455443,-0.1226292543517796,-0.2307092751363991,0,-0.0435965353151946,6
300759.SZ,20230328,2023-03-28,38.01,158864.68,30.24,55.44,0,-0.0372340425531915,0.1039315728491876,-0.1083650190114067,B,0,0,11.97,-0.1841620626151011,-0.1257563799000263,-0.2065245987897921,0,-0.08217637078296104,4
300759.SZ,20230329,2023-03-29,36.98,125437.53,30.24,55.44,0,-0.114463601532567,0.150124976455513,-0.1083650190114067,B,0,0,7.78,-0.1197944835045971,-0.0465116279069767,-0.203623580313683,0,-0.10364677004259967,4
300759.SZ,20230330,2023-03-30,37.05,79729.23,30.24,55.44,0,-0.1127873563218391,0.1469804666708076,-0.1083650190114067,B,0,0,5.91,-0.0807017543859648,-0.0272604588394062,-0.1419703103913629,0,-0.11233790636778015,3
300759.SZ,20230331,2023-03-31,31.8,543588.64,30.13,55.44,0,-0.2741383245834284,0.2599915131729826,-0.1107382550335569,A,0,0,1.5,0.0666666666666666,0.1361635220125787,-0.0361635220125786,0,-0.13868244032844954,2
300759.SZ,20230403,2023-04-03,31.64,296522.33,30.13,55.44,0,-0.2835144927536231,0.2674375897642458,-0.1107382550335569,A,0,0,1.5,0.0673198482932997,0.1204171934260429,-0.0322376738305941,0,-0.13910695104607423,2
300759.SZ,20230404,2023-04-04,31.01,206366.83,30.13,55.44,0,-0.2915238748000914,0.2129502432285603,-0.1107382550335569,A,0,0,3.0,0.0715898097387937,0.1173814898419862,0.0067720090293452,0,-0.12304304804694102,3
300759.SZ,20230406,2023-04-06,32.55,209262.12,30.13,55.44,0,-0.2846153846153847,0.2283900768283633,-0.1107382550335569,A,0,0,4.5,0.0832565284178188,0.0506912442396314,-0.0826420890937019,0,-0.1186338811835787,3
300759.SZ,20230407,2023-04-07,34.06,189571.18,30.13,55.44,0,-0.2815861632566968,0.2485989670011641,0.0234375,A,0,0,4.5,0.0581327069876687,-0.0278919553728714,-0.1162654139753376,0,-0.12190661811964754,3
300759.SZ,20230410,2023-04-10,33.92,123235.1,30.13,55.44,0,-0.273972602739726,0.2150124204959758,0.0234375,A,0,0,4.5,0.0651533018867924,-0.0542452830188679,-0.0881485849056604,0,-0.11740931265969433,3
300759.SZ,20230411,2023-04-11,33.77,120633.57,30.13,55.44,0,-0.27671878346541,0.1728885084703331,0.0234375,A,0,0,4.5,0.0497482973053005,-0.1231862599940777,-0.1151909979271543,0,-0.11085324288200096,3
300759.SZ,20230412,2023-04-12,33.23,110048.64,30.13,55.44,0,-0.300421052631579,0.157071239345268,0.0234375,A,0,0,4.5,0.042732470659043,-0.092386397833283,-0.0228708997893468,0,-0.10670319399613772,4
300759.SZ,20230413,2023-04-13,35.26,219696.93,30.13,55.44,0,-0.2716380913034497,0.1881774578610113,0.0234375,A,0,0,4.5,-0.0300623936471921,-0.1647759500850821,-0.0777084515031195,0,-0.11353690708812356,3
300759.SZ,20230414,2023-04-14,36.04,273269.73,30.13,55.44,0,-0.2713303679741206,0.2260159877406584,0.0267806267806267,A,0,0,4.5,-0.0812985571587124,-0.1179245283018868,-0.126803551609323,0,-0.11926522597868594,3
300759.SZ,20230417,2023-04-17,36.13,127846.69,30.13,55.44,0,-0.2665448639870076,0.2163158493925379,0.0267806267806267,A,0,0,4.5,-0.1120952117354,-0.1516745087185166,-0.1400498200941047,0,-0.11815898088277868,3
300759.SZ,20230418,2023-04-18,35.45,127463.4,30.13,55.44,0,-0.325019040365575,0.1955148616143585,0.0267806267806267,A,0,0,4.5,-0.1647390691114246,-0.1362482369534555,-0.1263751763046545,0,-0.1106680565936202,3
300759.SZ,20230419,2023-04-19,34.65,113079.38,30.13,55.44,0,-0.3313392512543419,0.1261236560441663,0.0267806267806267,A,0,0,4.5,-0.1295815295815295,-0.0989898989898989,-0.0926406926406925,0,-0.09973439221153828,4
300759.SZ,20230420,2023-04-20,34.2,88761.89,30.13,55.44,0,-0.3250444049733569,0.1019384760215036,0.0267806267806267,A,0,0,4.5,-0.1388888888888889,-0.1269005847953217,-0.0885964912280702,0,-0.09655644920075432,4
300759.SZ,20230421,2023-04-21,33.11,129785.67,30.13,55.44,0,-0.3857142857142857,0.1211291147493875,-0.1352833638025594,A,0,0,4.5,-0.0398671096345515,-0.0909090909090908,-0.0715795832074902,0,-0.09493206714955627,4
300759.SZ,20230424,2023-04-24,32.08,122407.2,30.13,55.44,0,-0.4027183019921803,0.1678886306958904,-0.1352833638025594,A,0,0,4.5,-0.044576059850374,-0.0358478802992517,-0.0464463840399002,0,-0.10071633684566555,4
300759.SZ,20230425,2023-04-25,29.61,246509.41,29.41,55.44,0,-0.4425828313253012,0.147220462584662,-0.1352833638025594,A,0,0,6.0,0.0341100979398851,0.0091185410334346,-0.0091185410334346,0,-0.08737957876278697,4
300759.SZ,20230426,2023-04-26,30.16,122127.06,29.41,55.44,0,-0.3741440132807636,0.126940066435562,-0.1352833638025594,A,0,0,7.5,0.0351458885941644,0.0765915119363394,-0.0198938992042441,0,-0.08216649063515934,4
300759.SZ,20230427,2023-04-27,29.45,143009.72,29.28,55.44,0,-0.3767195767195768,0.1413718348210424,-0.1352833638025594,A,0,0,9.0,0.0139219015280136,0.1042444821731749,0.0166383701188455,0,-0.07689906041437908,4
300759.SZ,20230428,2023-04-28,31.79,237992.0,29.28,55.44,0,-0.3558257345491388,0.2131442647819283,-0.0622418879056047,A,0,0,9.0,-0.0531613715004717,-0.0100660585089651,-0.0581944007549543,0,-0.089277050885817,4
300759.SZ,20230504,2023-05-04,30.65,112635.59,29.28,55.44,0,-0.3683017312448475,-0.0442911599405081,-0.0622418879056047,A,0,0,9.0,0.0091353996737357,0.0137030995106035,0.0234910277324633,0,-0.04953112148538243,6
300759.SZ,20230505,2023-05-05,30.62,76958.28,29.28,55.44,0,-0.3359358056820646,-0.1276979034112899,-0.1604058129969837,A,0,0,9.0,-0.0241672109732201,0.0114304376224689,0.0326583932070541,0,-0.03936505680045538,6
300759.SZ,20230508,2023-05-08,31.22,134131.91,29.28,55.44,0,-0.3223355762969394,-0.1479257334668946,-0.1604058129969837,A,0,0,9.0,0.0400384368994235,0.0070467648942986,-0.033952594490711,0,-0.03732783626458111,6
300759.SZ,20230509,2023-05-09,29.86,115720.85,29.28,55.44,0,-0.3535397272136825,-0.1953486410197754,-0.1604058129969837,A,0,0,10.5,0.0890823844608172,0.0438713998660416,-0.0147354320160749,0,-0.020601847465626936,7
300759.SZ,20230510,2023-05-10,30.1,111703.14,29.28,55.44,0,-0.3517122550075382,-0.2328055167185124,-0.1604058129969837,A,0,0,12.0,0.0455149501661129,0.0212624584717606,-0.0362126245847176,0,-0.007838385138371498,7
300759.SZ,20230511,2023-05-11,30.93,214070.78,29.28,55.44,0,-0.3249672632038412,-0.2027500922123465,-0.1604058129969837,A,0,0,12.0,0.004526349822179,-0.0109925638538636,-0.081474296799224,0,-0.014361891691801451,7
300759.SZ,20230512,2023-05-12,29.88,110907.28,29.28,55.44,0,-0.3300448430493273,-0.1832101679594796,-0.2976022566995768,A,0,0,13.5,0.036479250334672,-0.0180722891566265,-0.0010040160642569,0,-0.009678362308500846,7
300759.SZ,20230515,2023-05-15,32.47,192026.07,29.28,55.44,0,-0.258675799086758,-0.1457391622428001,-0.2976022566995768,A,0,0,15.0,-0.0317215891592238,-0.0896211887896519,-0.0853095164767477,0,-0.013391407743098112,7
300759.SZ,20230516,2023-05-16,32.52,143420.21,29.28,55.44,0,-0.2398316970546984,-0.1896184536772457,-0.2976022566995768,A,0,0,15.0,-0.0415129151291513,-0.0793357933579336,-0.0900984009840099,0,-0.008178455286019973,7
300759.SZ,20230517,2023-05-17,31.47,109413.52,29.28,55.44,0,-0.2544420753375978,-0.2627160898325941,-0.2976022566995768,A,0,0,16.28,-0.023196695265332,-0.0486177311725452,-0.0768986336193199,0,0.010119546169462115,7
300759.SZ,20230518,2023-05-18,31.07,92639.72,29.28,55.44,0,-0.2496981405457617,-0.2719505878249174,-0.2976022566995768,A,0,0,15.11,-0.0154489861602832,0.009655616350177,-0.0102993241068555,0,0.005502353836456891,7
300759.SZ,20230519,2023-05-19,30.97,92774.06,29.28,55.44,0,-0.2576701821668264,-0.275420174145857,-0.2782568165928687,A,0,0,17.3,-0.0526315789473683,0.0209880529544721,0.0054891830804004,0,0.01720665034702478,8
